,Hoy,SD_Angle,SD_Position
349,6494.0,67.0,-0.05
350,6495.0,20.0,-0.08
351,6496.0,48.0,0.06
352,6497.0,33.0,-0.06
353,6498.0,12.0,-0.06
354,6511.0,75.0,-0.07
355,6512.0,57.0,-0.04
356,6513.0,20.0,0.14
357,6514.0,15.0,-0.07
358,6515.0,7.0,-0.06
359,6516.0,21.0,-0.04
360,6517.0,74.0,-0.08
361,6518.0,55.0,0.12
362,6519.0,78.0,-0.05
363,6520.0,0.0,0.06
364,6521.0,57.0,0.06
365,6535.0,58.0,0.04
366,6536.0,43.0,0.01
367,6537.0,82.0,0.14
368,6538.0,44.0,-0.13
369,6539.0,20.0,0.09
370,6540.0,43.0,0.08
371,6541.0,69.0,0.09
372,6542.0,1.0,0.04
373,6543.0,76.0,-0.06
374,6544.0,1.0,0.03
375,6545.0,79.0,-0.01
