,Hoy,SD_Angle,SD_Position
,4521,14,0.06
,4522,65,-0.06
,4523,3,0.11
,4524,11,0.06
,4525,14,0.04
,4526,53,-0.03
,4527,23,-0.04
,4528,36,-0.05
,4529,21,-0.08
,4530,47,-0.03
,4531,64,-0.05
,4541,22,0.02
,4542,49,-0.06
,4543,28,-0.06
,4544,46,0.05
,4545,9,0.07
,4546,43,-0.01
,4547,8,0.1
,4548,78,-0.06
,4549,59,-0.03
,4550,7,-0.08
,4551,21,-0.11
,4552,2,-0.05
,4553,58,0.02
,4554,65,0.08
,4555,0,0.04
,4565,0,-0.01
,4566,66,0.05
,4567,55,-0.05
,4568,12,0.02
,4569,15,0.04
,4570,75,0.08
,4571,32,-0.08
,4572,47,-0.01
,4573,47,0
,4574,21,-0.08
,4575,53,0.11
,4576,74,-0.06
,4577,72,-0.05
,4578,65,0.06
,4579,16,0.08
,4589,68,-0.03
,4590,25,-0.03
,4591,34,-0.11
,4592,61,-0.02
,4593,13,0.05
,4594,43,0.03
,4595,31,0.13
,4596,41,0.12
,4597,73,0.08
,4598,47,0.01
,4599,42,0.11
,4600,42,-0.07
,4601,66,-0.01
,4602,18,-0.04
,4603,43,0.09
,4613,20,0.08
,4614,64,0.01
,4615,56,-0.07
,4616,35,0.05
,4617,0,0.02
,4618,30,0.11
,4619,72,-0.03
,4620,27,0.03
,4621,46,0.09
,4622,41,-0.03
,4623,30,0.02
,4624,29,0.03
,4625,70,-0.02
,4626,38,0.08
,4627,22,0.06
,4637,0,0.06
,4638,54,0.07
,4639,4,-0.05
,4640,58,-0.09
,4641,66,-0.11
,4642,57,-0.03
,4643,45,0.12
,4644,39,0.1
,4645,31,-0.07
,4646,15,-0.05
,4647,43,-0.09
,4648,5,-0.05
,4649,73,-0.1
,4650,27,-0.07
,4651,56,-0.05
,4661,50,0.01
,4662,60,-0.05
,4663,82,0.02
,4664,48,-0.07
,4665,52,-0.05
,4666,26,0.04
,4667,60,0.09
,4668,0,-0.04
,4669,54,-0.08
,4670,38,0.13
,4671,21,0.05
,4672,90,-0.08
,4673,36,0.06
,4674,61,0.04
,4675,56,-0.03
,4686,50,0.08
,4687,78,-0.09
,4688,47,0
,4689,28,0
,4690,9,0.02
,4691,17,-0.06
,4692,53,0.1
,4693,41,-0.06
,4694,51,-0.01
,4695,23,-0.02
,4696,12,-0.1
,4697,38,-0.03
,4698,41,-0.03
,4699,8,-0.03
,4710,11,0.05
,4711,0,0.03
,4712,49,-0.08
,4713,12,-0.06
,4714,17,0.13
,4715,60,0.1
,4716,13,0.12
,4717,10,0.11
,4718,31,-0.08
,4719,5,0.01
,4720,25,-0.03
,4721,49,-0.04
,4722,77,-0.08
,4723,27,-0.05
,4734,47,0.03
,4735,13,0.04
,4736,51,0.05
,4737,35,0
,4738,60,-0.04
,4739,13,-0.07
,4740,23,0.01
,4741,61,0.12
,4742,63,-0.03
,4743,54,-0.08
,4744,54,0.01
,4745,16,-0.07
,4746,66,-0.04
,4747,53,0.02
,4758,55,0.02
,4759,81,-0.04
,4760,11,0.03
,4761,44,-0.08
,4762,43,-0.01
,4763,80,-0.07
,4764,0,0.12
,4765,63,-0.05
,4766,19,0.02
,4767,59,-0.07
,4768,28,0.05
,4769,24,-0.09
,4770,2,0.04
,4771,10,-0.03
,4782,66,0.02
,4783,54,0
,4784,31,-0.03
,4785,56,-0.11
,4786,29,-0.04
,4787,38,0.02
,4788,45,0.01
,4789,0,-0.06
,4790,62,-0.04
,4791,54,0
,4792,53,-0.08
,4793,17,0.07
,4794,39,0.03
,4795,17,0.07
,4806,57,-0.05
,4807,8,-0.06
,4808,7,0.05
,4809,38,-0.07
,4810,71,-0.03
,4811,30,0.03
,4812,28,0.08
,4813,42,0.01
,4814,54,0.01
,4815,34,0.05
,4816,8,-0.05
,4817,42,-0.05
,4818,42,0.07
,4819,57,-0.07
,4830,64,-0.02
,4831,47,-0.03
,4832,67,-0.08
,4833,64,-0.03
,4834,25,0.04
,4835,16,0.03
,4836,30,0.12
,4837,71,0.11
,4838,8,-0.02
,4839,43,-0.05
,4840,36,-0.09
,4841,15,-0.02
,4842,71,-0.05
,4843,33,0.01
,4854,74,0.04
,4855,55,0.04
,4856,65,0
,4857,60,0.03
,4858,45,0.02
,4859,47,0.02
,4860,74,0.08
,4861,40,-0.09
,4862,22,-0.06
,4863,65,-0.04
,4864,1,-0.02
,4865,38,-0.06
,4866,18,0.03
,4867,70,-0.02
,4878,62,0.06
,4879,80,0
,4880,32,0.07
,4881,16,0.05
,4882,48,0.02
,4883,21,-0.05
,4884,38,0.04
,4885,33,0.03
,4886,32,0
,4887,15,-0.04
,4888,25,-0.07
,4889,72,0.06
,4890,33,0.08
,4891,54,-0.05
,4902,77,0.01
,4903,3,-0.05
,4904,26,0.12
,4905,63,-0.08
,4906,15,-0.06
,4907,3,0.09
,4908,48,0.08
,4909,61,-0.06
,4910,0,-0.07
,4911,53,-0.02
,4912,38,-0.04
,4913,37,-0.06
,4914,42,0
,4915,63,0.01
,4926,7,0.03
,4927,34,0.05
,4928,38,0.06
,4929,8,-0.07
,4930,35,0.05
,4931,61,-0.04
,4932,74,0.1
,4933,34,-0.09
,4934,56,-0.03
,4935,59,-0.02
,4936,28,0.02
,4937,88,0
,4938,80,-0.06
,4939,25,0.09
,4950,0,-0.01
,4951,29,-0.09
,4952,46,-0.03
,4953,56,0.03
,4954,3,0.1
,4955,44,-0.05
,4956,6,0.05
,4957,28,-0.01
,4958,57,-0.01
,4959,84,-0.07
,4960,49,-0.11
,4961,79,-0.02
,4962,12,-0.07
,4963,29,-0.04
,4974,50,0.08
,4975,12,0.05
,4976,86,-0.06
,4977,25,-0.09
,4978,50,0.01
,4979,2,0.05
,4980,32,-0.02
,4981,77,-0.1
,4982,6,-0.09
,4983,47,0.12
,4984,49,-0.07
,4985,53,-0.03
,4986,46,-0.06
,4987,51,-0.04
,4998,36,0.08
,4999,16,-0.02
,5000,60,-0.02
,5001,72,-0.01
,5002,45,-0.01
,5003,49,-0.08
,5004,18,0.11
,5005,9,0.07
,5006,24,-0.04
,5007,37,-0.01
,5008,57,-0.07
,5009,76,-0.06
,5010,69,0.04
,5011,23,-0.06
,5022,50,0.04
,5023,14,-0.01
,5024,59,-0.04
,5025,53,0.03
,5026,17,0.06
,5027,32,-0.03
,5028,19,0
,5029,0,0.04
,5030,65,-0.1
,5031,7,-0.06
,5032,56,-0.07
,5033,54,0.05
,5034,48,-0.01
,5035,3,-0.05
,5046,30,0.07
,5047,56,-0.03
,5048,73,0.02
,5049,48,0
,5050,4,0.13
,5051,48,-0.01
,5052,58,-0.01
,5053,41,-0.07
,5054,0,-0.01
,5055,4,0.12
,5056,0,-0.01
,5057,41,0.05
,5058,0,0.08
,5059,9,-0.04
,5070,73,0.07
,5071,75,-0.01
,5072,83,-0.04
,5073,32,0.02
,5074,7,0.03
,5075,34,0.02
,5076,24,-0.02
,5077,23,0.1
,5078,12,0.04
,5079,34,-0.04
,5080,72,-0.03
,5081,35,-0.08
,5082,0,0.08
,5083,57,0.01
