,Hoy,SD_Angle,SD_Position
274,5558.0,55.0,0.13
275,5559.0,30.0,-0.09
276,5560.0,65.0,-0.03
277,5561.0,67.0,-0.02
278,5562.0,24.0,0.08
279,5563.0,90.0,-0.03
280,5574.0,62.0,-0.01
281,5575.0,23.0,-0.01
282,5576.0,60.0,0.05
283,5577.0,32.0,0.02
284,5578.0,34.0,-0.05
285,5579.0,26.0,-0.05
286,5580.0,35.0,0.06
287,5581.0,26.0,0.12
288,5582.0,9.0,0.11
289,5583.0,54.0,-0.08
290,5584.0,67.0,-0.05
291,5585.0,73.0,0.06
292,5586.0,35.0,-0.03
293,5587.0,46.0,-0.04
294,5598.0,10.0,0.05
295,5599.0,30.0,-0.08
296,5600.0,25.0,-0.03
297,5601.0,11.0,-0.1
298,5602.0,0.0,0.1
299,5603.0,35.0,0.13
300,5604.0,47.0,0.12
301,5605.0,46.0,0.1
302,5606.0,51.0,-0.03
303,5607.0,69.0,-0.05
304,5608.0,26.0,0.03
305,5609.0,83.0,0.03
306,5610.0,0.0,-0.03
307,5611.0,0.0,0.04
308,5622.0,5.0,-0.05
309,5623.0,2.0,-0.07
310,5624.0,33.0,0.03
311,5625.0,18.0,0.02
312,5626.0,47.0,0.0
313,5627.0,15.0,-0.05
314,5628.0,0.0,0.13
315,5629.0,41.0,0.12
316,5630.0,33.0,0.01
317,5631.0,35.0,0.03
318,5632.0,30.0,-0.1
319,5633.0,65.0,-0.05
320,5634.0,58.0,-0.05
321,5646.0,31.0,-0.02
322,5647.0,53.0,-0.06
323,5648.0,60.0,-0.05
324,5649.0,38.0,0.1
325,5650.0,80.0,-0.04
326,5651.0,13.0,-0.07
327,5652.0,30.0,0.01
328,5653.0,61.0,0.14
329,5654.0,6.0,0.14
330,5655.0,83.0,-0.05
331,5656.0,62.0,-0.06
332,5657.0,60.0,-0.04
333,5658.0,56.0,0.0
334,5670.0,48.0,0.03
335,5671.0,56.0,0.03
336,5672.0,35.0,-0.11
337,5673.0,47.0,0.14
338,5674.0,73.0,0.13
339,5675.0,7.0,0.03
340,5676.0,10.0,-0.06
341,5677.0,22.0,-0.06
342,5678.0,56.0,-0.06
343,5679.0,11.0,0.13
344,5680.0,65.0,0.02
345,5681.0,64.0,-0.04
346,5682.0,42.0,-0.04
347,5694.0,52.0,0.07
348,5695.0,28.0,-0.05
349,5696.0,17.0,0.08
350,5697.0,13.0,-0.03
351,5698.0,43.0,-0.07
352,5699.0,65.0,-0.07
353,5700.0,47.0,-0.02
354,5701.0,65.0,-0.03
355,5702.0,51.0,0.11
356,5703.0,45.0,-0.03
357,5704.0,60.0,0.03
358,5705.0,41.0,-0.04
359,5706.0,21.0,-0.06
360,5718.0,70.0,0.01
361,5719.0,0.0,0.04
362,5720.0,74.0,0.04
363,5721.0,54.0,-0.05
364,5722.0,67.0,-0.13
365,5723.0,74.0,0.02
366,5724.0,59.0,-0.05
367,5725.0,76.0,0.14
368,5726.0,47.0,0.13
369,5727.0,40.0,-0.04
370,5728.0,61.0,-0.04
371,5729.0,54.0,0.02
372,5730.0,33.0,-0.01
373,5742.0,60.0,0.03
374,5743.0,55.0,-0.06
375,5744.0,0.0,-0.08
376,5745.0,47.0,0.13
377,5746.0,55.0,-0.12
378,5747.0,41.0,-0.05
379,5748.0,47.0,0.11
380,5749.0,68.0,0.14
381,5750.0,24.0,0.03
382,5751.0,2.0,-0.07
383,5752.0,81.0,-0.04
384,5753.0,33.0,0.04
385,5754.0,66.0,-0.01
386,5766.0,34.0,0.06
387,5767.0,45.0,-0.04
388,5768.0,20.0,-0.1
389,5769.0,77.0,-0.05
390,5770.0,27.0,-0.06
391,5771.0,43.0,0.14
392,5772.0,32.0,-0.04
393,5773.0,3.0,-0.06
394,5774.0,1.0,0.02
395,5775.0,20.0,-0.1
396,5776.0,29.0,-0.05
397,5777.0,81.0,-0.03
398,5778.0,5.0,-0.02
399,5790.0,75.0,0.02
400,5791.0,41.0,0.05
401,5792.0,0.0,0.06
402,5793.0,33.0,0.03
403,5794.0,52.0,-0.06
404,5795.0,50.0,-0.06
405,5796.0,42.0,0.03
406,5797.0,10.0,0.12
407,5798.0,59.0,-0.0
408,5799.0,32.0,-0.05
