Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
752.0,4,4,26,0.09,0.98,0.798,0.565,2.021,0.975,0.798,0.565,0.008,0.499,247.544,-2.346
752.0,4,5,0,0.14,0.76,0.421,0.87,0.269,0.7,0.421,0.87,0.001,0.933,247.358,-1.992
752.0,4,6,45,0.04,0.999,0.522,0.217,4.041,0.998,0.522,0.217,0.016,0.0,247.665,-1.754
752.0,4,7,33,0.09,0.953,0.783,0.565,2.267,0.942,0.783,0.565,0.009,0.439,247.592,-2.299
752.0,4,8,25,0.1,0.959,0.776,0.609,1.669,0.948,0.776,0.609,0.007,0.587,247.539,-2.339
752.0,4,9,16,0.09,0.99,0.788,0.565,1.792,0.987,0.788,0.565,0.007,0.556,247.473,-2.347
752.0,5,0,10,0.04,1.0,0.272,0.217,3.134,1.0,0.272,0.217,0.013,0.224,247.433,-1.502
752.0,5,1,40,0.14,0.729,0.441,0.87,0.434,0.662,0.441,0.87,0.002,0.893,247.637,-1.975
752.0,5,2,0,0.01,1.0,0.028,0.0,3.768,1.0,0.028,0.0,0.015,0.066,247.359,-1.043
752.0,5,3,52,0.07,1.0,0.811,0.435,4.041,1.0,0.811,0.435,0.016,0.0,247.711,-2.262
752.0,5,4,35,0.03,1.0,0.159,0.13,4.04,1.0,0.159,0.13,0.016,0.0,247.603,-1.305
752.0,5,5,53,0.1,0.932,0.784,0.652,3.128,0.915,0.784,0.652,0.013,0.226,247.717,-2.363
752.0,5,6,45,0.14,0.729,0.441,0.87,0.484,0.662,0.441,0.87,0.002,0.88,247.665,-1.975
752.0,5,7,75,0.08,0.958,0.8,0.565,4.044,0.947,0.8,0.565,0.016,0.0,247.853,-2.329
752.0,5,8,29,0.14,0.692,0.431,0.87,0.351,0.616,0.431,0.87,0.001,0.913,247.563,-1.917
752.0,5,9,2,0.04,1.0,0.256,0.217,2.991,1.0,0.256,0.217,0.012,0.259,247.377,-1.485
752.0,6,0,6,0.01,1.0,0.023,0.0,3.877,1.0,0.023,0.0,0.016,0.039,247.402,-1.039
752.0,6,1,23,0.1,0.959,0.776,0.609,1.615,0.948,0.776,0.609,0.006,0.6,247.522,-2.339
752.0,6,2,4,0.14,0.76,0.421,0.87,0.275,0.7,0.421,0.87,0.001,0.932,247.391,-1.992
752.0,6,3,73,0.14,0.69,0.445,0.913,3.673,0.612,0.445,0.913,0.015,0.092,247.844,-1.985
752.0,6,4,56,0.14,0.707,0.441,0.913,0.735,0.634,0.441,0.913,0.003,0.818,247.741,-1.991
752.0,6,5,67,0.09,0.946,0.804,0.609,4.043,0.932,0.804,0.609,0.016,0.0,247.804,-2.361
752.0,6,6,41,0.14,0.729,0.441,0.87,0.446,0.662,0.441,0.87,0.002,0.89,247.645,-1.975
752.0,6,7,45,0.12,0.749,0.453,0.739,1.456,0.686,0.453,0.739,0.006,0.64,247.666,-1.884
752.0,6,8,28,0.0,0.994,0.018,0.087,4.039,0.993,0.018,0.087,0.016,0.0,247.558,-1.113
752.0,6,9,11,0.04,1.0,0.272,0.217,3.151,1.0,0.272,0.217,0.013,0.219,247.438,-1.502
752.0,7,0,38,0.04,1.0,0.459,0.217,4.04,1.0,0.459,0.217,0.016,0.0,247.623,-1.692
752.0,7,1,49,0.0,0.952,0.065,0.174,4.041,0.939,0.065,0.174,0.016,0.0,247.692,-1.195
752.0,7,2,20,0.04,1.0,0.315,0.217,3.42,1.0,0.315,0.217,0.014,0.153,247.5,-1.546
752.0,7,3,37,0.01,0.981,0.065,0.043,4.04,0.976,0.065,0.043,0.016,0.0,247.618,-1.101
752.0,7,4,36,0.14,0.692,0.431,0.87,0.399,0.616,0.431,0.87,0.002,0.901,247.611,-1.918
752.0,7,5,64,0.14,0.691,0.439,0.913,1.094,0.613,0.439,0.913,0.004,0.729,247.785,-1.97
752.0,7,6,0,0.1,0.97,0.786,0.609,1.345,0.963,0.786,0.609,0.005,0.667,247.358,-2.362
752.0,7,7,30,0.14,0.692,0.431,0.87,0.357,0.616,0.431,0.87,0.001,0.912,247.569,-1.917
752.0,7,8,0,0.12,0.798,0.44,0.739,0.807,0.748,0.44,0.739,0.003,0.8,247.358,-1.93
752.0,7,9,49,0.05,1.0,0.694,0.261,4.041,1.0,0.694,0.261,0.016,0.0,247.691,-1.971
752.0,8,0,44,0.04,0.999,0.522,0.217,4.041,0.998,0.522,0.217,0.016,0.0,247.66,-1.754
752.0,8,1,16,0.06,1.0,0.679,0.348,2.698,1.0,0.679,0.348,0.011,0.332,247.475,-2.038
752.0,8,2,30,0.14,0.692,0.431,0.87,0.357,0.616,0.431,0.87,0.001,0.912,247.57,-1.917
752.0,8,3,79,-0.01,0.947,0.521,0.478,0.0,0.934,0.521,0.478,0.0,1.0,247.874,-1.933
752.0,8,4,14,0.01,1.0,0.023,0.0,4.037,1.0,0.023,0.0,0.016,0.0,247.462,-1.04
752.0,8,5,8,0.11,0.808,0.466,0.696,1.121,0.76,0.466,0.696,0.005,0.722,247.416,-1.926
752.0,8,6,45,0.14,0.729,0.441,0.87,0.484,0.662,0.441,0.87,0.002,0.88,247.665,-1.975
752.0,8,7,90,0.02,0.843,0.573,0.652,0.0,0.804,0.573,0.652,0.0,1.0,247.937,-2.029
752.0,8,8,16,0.06,1.0,0.679,0.348,2.701,1.0,0.679,0.348,0.011,0.331,247.476,-2.038
752.0,8,9,0,0.0,1.0,0.001,0.0,4.036,1.0,0.001,0.0,0.016,0.0,247.358,-1.017
752.0,9,0,20,0.04,1.0,0.315,0.217,3.424,1.0,0.315,0.217,0.014,0.152,247.501,-1.546
752.0,9,1,1,0.08,1.0,0.746,0.478,1.893,1.0,0.746,0.478,0.008,0.531,247.368,-2.232
752.0,9,2,47,0.14,0.729,0.441,0.87,0.517,0.662,0.441,0.87,0.002,0.872,247.68,-1.975
752.0,9,3,39,0.09,0.946,0.774,0.565,2.545,0.932,0.774,0.565,0.01,0.37,247.63,-2.282
752.0,9,4,56,0.12,0.678,0.454,0.783,2.156,0.598,0.454,0.783,0.009,0.466,247.738,-1.842
752.0,9,5,8,0.02,1.0,0.054,0.087,3.643,1.0,0.054,0.087,0.015,0.097,247.416,-1.156
752.0,9,6,43,0.12,0.749,0.453,0.739,1.407,0.686,0.453,0.739,0.006,0.652,247.658,-1.884
752.0,9,7,43,0.03,0.999,0.186,0.174,4.04,0.998,0.186,0.174,0.016,0.0,247.657,-1.375
752.0,9,8,0,0.14,0.76,0.421,0.87,0.269,0.7,0.421,0.87,0.001,0.933,247.358,-1.992
752.0,9,9,0,0.14,0.76,0.421,0.87,0.269,0.7,0.421,0.87,0.001,0.933,247.362,-1.992
752.0,10,0,34,0.04,1.0,0.459,0.217,4.039,1.0,0.459,0.217,0.016,0.0,247.595,-1.692
752.0,10,1,26,0.05,1.0,0.571,0.261,3.368,1.0,0.571,0.261,0.014,0.166,247.544,-1.846
752.0,10,2,45,0.03,0.999,0.186,0.174,4.041,0.998,0.186,0.174,0.016,0.0,247.667,-1.375
752.0,10,3,53,0.14,0.711,0.441,0.913,0.625,0.639,0.441,0.913,0.003,0.845,247.717,-1.996
752.0,10,4,71,0.12,0.685,0.461,0.783,4.043,0.607,0.461,0.783,0.016,0.0,247.83,-1.866
752.0,10,5,8,0.02,1.0,0.054,0.087,3.643,1.0,0.054,0.087,0.015,0.097,247.416,-1.156
752.0,10,6,0,0.03,1.0,0.109,0.13,3.229,1.0,0.109,0.13,0.013,0.2,247.358,-1.253
752.0,10,7,67,0.14,0.691,0.439,0.913,1.428,0.613,0.439,0.913,0.006,0.647,247.805,-1.971
752.0,10,8,0,0.03,1.0,0.109,0.13,3.229,1.0,0.109,0.13,0.013,0.2,247.358,-1.253
752.0,10,9,0,-0.0,1.0,0.001,0.0,4.036,1.0,0.001,0.0,0.016,0.0,247.358,-1.017
753.0,0,0,3,0.14,0.619,0.413,0.87,0.478,0.523,0.413,0.87,0.001,0.931,431.048,-1.807
753.0,0,1,18,-0.05,0.967,0.129,0.304,5.713,0.958,0.129,0.304,0.013,0.179,431.613,-1.404
753.0,0,2,88,0.13,0.659,0.44,0.913,0.0,0.574,0.44,0.913,0.0,1.0,434.221,-1.927
753.0,0,3,85,-0.11,0.639,0.45,0.739,0.0,0.549,0.45,0.739,0.0,1.0,434.1,-1.737
753.0,0,4,1,-0.0,1.0,0.002,0.0,6.949,1.0,0.002,0.0,0.015,0.0,430.963,-1.018
753.0,0,5,72,-0.04,0.976,0.238,0.348,0.0,0.97,0.238,0.348,0.0,1.0,433.633,-1.556
753.0,0,6,77,0.14,0.55,0.429,0.913,0.0,0.438,0.429,0.913,0.0,1.0,433.813,-1.78
753.0,0,7,15,0.08,0.938,0.567,0.478,3.821,0.922,0.567,0.478,0.008,0.451,431.495,-1.975
753.0,0,8,34,0.07,0.986,0.662,0.391,6.476,0.983,0.662,0.391,0.014,0.071,432.235,-2.051
753.0,0,9,56,-0.1,0.68,0.416,0.652,6.983,0.6,0.416,0.652,0.015,0.0,433.051,-1.684
753.0,1,0,18,0.07,0.986,0.637,0.391,4.578,0.983,0.637,0.391,0.01,0.342,431.616,-2.022
753.0,1,1,0,0.09,0.852,0.621,0.522,2.779,0.814,0.621,0.522,0.006,0.6,430.905,-1.963
753.0,1,2,43,0.09,0.804,0.67,0.565,6.547,0.755,0.67,0.565,0.014,0.061,432.565,-2.005
753.0,1,3,57,0.03,0.993,0.28,0.261,6.984,0.992,0.28,0.261,0.015,0.0,433.107,-1.548
753.0,1,4,46,0.14,0.509,0.419,0.87,1.25,0.386,0.419,0.87,0.003,0.821,432.679,-1.677
753.0,1,5,37,0.03,1.0,0.246,0.13,6.971,1.0,0.246,0.13,0.015,0.0,432.335,-1.392
753.0,1,6,51,-0.0,0.853,0.137,0.174,6.98,0.817,0.137,0.174,0.015,0.0,432.858,-1.143
753.0,1,7,50,0.14,0.509,0.419,0.87,1.555,0.386,0.419,0.87,0.003,0.777,432.829,-1.678
753.0,1,8,4,0.14,0.619,0.413,0.87,0.479,0.523,0.413,0.87,0.001,0.931,431.062,-1.807
753.0,1,9,50,0.03,0.993,0.247,0.174,6.979,0.991,0.247,0.174,0.015,0.0,432.836,-1.427
753.0,2,0,57,-0.03,0.983,0.108,0.217,6.983,0.978,0.108,0.217,0.015,0.0,433.078,-1.319
753.0,2,1,0,-0.0,1.0,0.002,0.0,6.949,1.0,0.002,0.0,0.015,0.0,430.905,-1.018
753.0,2,2,4,0.01,0.999,0.006,0.0,6.765,0.998,0.006,0.0,0.015,0.027,431.095,-1.019
753.0,2,3,90,-0.0,0.709,0.46,0.652,0.0,0.636,0.46,0.652,0.0,1.0,434.277,-1.748
753.0,2,4,43,0.14,0.509,0.419,0.87,1.115,0.386,0.419,0.87,0.002,0.84,432.584,-1.677
753.0,2,5,29,0.1,0.805,0.672,0.609,3.504,0.757,0.672,0.609,0.008,0.497,432.021,-2.045
753.0,2,6,55,0.14,0.547,0.419,0.913,2.184,0.434,0.419,0.913,0.005,0.687,433.002,-1.771
753.0,2,7,42,0.14,0.509,0.419,0.87,1.041,0.386,0.419,0.87,0.002,0.851,432.52,-1.677
753.0,2,8,0,0.13,0.608,0.405,0.826,0.926,0.511,0.405,0.826,0.002,0.867,430.905,-1.744
753.0,2,9,39,0.04,1.0,0.369,0.217,6.973,1.0,0.369,0.217,0.015,0.0,432.41,-1.602
753.0,3,0,30,0.05,1.0,0.518,0.261,6.967,1.0,0.518,0.261,0.015,0.0,432.061,-1.795
753.0,3,1,0,0.06,1.0,0.631,0.348,4.169,1.0,0.631,0.348,0.009,0.4,430.905,-1.988
753.0,3,2,22,0.08,0.938,0.623,0.478,4.294,0.922,0.623,0.478,0.009,0.383,431.773,-2.032
753.0,3,3,45,-0.04,0.998,0.112,0.261,6.976,0.997,0.112,0.261,0.015,0.0,432.623,-1.386
753.0,3,4,50,0.04,0.993,0.339,0.261,6.979,0.991,0.339,0.261,0.015,0.0,432.814,-1.606
753.0,3,5,7,0.14,0.619,0.413,0.87,0.498,0.523,0.413,0.87,0.001,0.928,431.213,-1.807
753.0,3,6,65,0.09,0.782,0.668,0.609,6.988,0.727,0.668,0.609,0.015,0.0,433.382,-2.019
753.0,3,7,27,0.14,0.627,0.413,0.87,0.671,0.533,0.413,0.87,0.001,0.904,431.947,-1.817
753.0,3,8,52,-0.01,0.949,0.104,0.13,6.981,0.937,0.104,0.13,0.015,0.0,432.916,-1.186
753.0,3,9,85,0.04,0.706,0.676,0.565,0.0,0.632,0.676,0.565,0.0,1.0,434.1,-1.874
753.0,4,0,17,0.13,0.629,0.405,0.826,1.13,0.536,0.405,0.826,0.002,0.838,431.585,-1.77
753.0,4,1,28,0.13,0.622,0.404,0.826,1.4,0.527,0.404,0.826,0.003,0.799,432.019,-1.76
753.0,4,2,0,0.14,0.619,0.413,0.87,0.463,0.523,0.413,0.87,0.001,0.933,430.905,-1.807
753.0,4,3,45,-0.03,0.998,0.073,0.217,6.976,0.997,0.073,0.217,0.015,0.0,432.623,-1.303
753.0,4,4,5,0.14,0.619,0.413,0.87,0.488,0.523,0.413,0.87,0.001,0.93,431.133,-1.807
753.0,4,5,55,0.04,0.993,0.477,0.304,6.982,0.992,0.477,0.304,0.015,0.0,433.031,-1.788
753.0,4,6,90,0.13,0.659,0.44,0.957,0.0,0.574,0.44,0.957,0.0,1.0,434.277,-1.971
753.0,4,7,42,0.08,0.938,0.632,0.478,6.975,0.922,0.632,0.478,0.015,0.0,432.543,-2.047
753.0,4,8,37,0.07,0.986,0.662,0.391,6.971,0.983,0.662,0.391,0.015,0.0,432.33,-2.052
753.0,4,9,60,0.02,0.988,0.192,0.217,6.985,0.985,0.192,0.217,0.015,0.0,433.208,-1.41
753.0,5,0,48,0.13,0.524,0.414,0.826,2.777,0.405,0.414,0.826,0.006,0.602,432.756,-1.651
753.0,5,1,3,0.08,0.938,0.571,0.478,3.329,0.922,0.571,0.478,0.007,0.521,431.028,-1.978
753.0,5,2,47,-0.02,0.996,0.084,0.174,6.978,0.995,0.084,0.174,0.015,0.0,432.725,-1.268
753.0,5,3,45,0.1,0.798,0.675,0.609,5.832,0.747,0.675,0.609,0.013,0.164,432.623,-2.044
753.0,5,4,7,0.12,0.636,0.445,0.739,1.493,0.545,0.445,0.739,0.003,0.785,431.208,-1.732
753.0,5,5,19,0.11,0.743,0.461,0.696,2.346,0.679,0.461,0.696,0.005,0.663,431.675,-1.841
753.0,5,6,32,0.02,0.989,0.101,0.087,6.969,0.986,0.101,0.087,0.015,0.0,432.171,-1.189
753.0,5,7,19,0.07,0.986,0.637,0.391,4.659,0.983,0.637,0.391,0.01,0.331,431.658,-2.022
753.0,5,8,16,0.14,0.619,0.413,0.87,0.552,0.523,0.413,0.87,0.001,0.921,431.523,-1.807
753.0,5,9,58,0.1,0.761,0.671,0.652,6.984,0.701,0.671,0.652,0.015,0.0,433.12,-2.039
753.0,6,0,11,0.03,1.0,0.187,0.13,6.203,1.0,0.187,0.13,0.014,0.108,431.336,-1.332
753.0,6,1,5,0.07,0.986,0.61,0.391,3.893,0.983,0.61,0.391,0.009,0.44,431.124,-1.993
753.0,6,2,50,-0.0,0.9,0.043,0.174,6.979,0.875,0.043,0.174,0.015,0.0,432.813,-1.108
753.0,6,3,61,0.14,0.547,0.419,0.913,5.146,0.434,0.419,0.913,0.011,0.263,433.244,-1.778
753.0,6,4,1,0.14,0.619,0.413,0.87,0.467,0.523,0.413,0.87,0.001,0.933,430.945,-1.807
753.0,6,5,61,0.03,0.993,0.28,0.261,6.986,0.992,0.28,0.261,0.015,0.0,433.237,-1.548
753.0,6,6,51,0.13,0.619,0.414,0.826,3.25,0.524,0.414,0.826,0.007,0.534,432.856,-1.771
753.0,6,7,30,0.05,1.0,0.518,0.261,6.968,1.0,0.518,0.261,0.015,0.0,432.094,-1.795
753.0,6,8,54,-0.02,0.968,0.114,0.174,6.981,0.96,0.114,0.174,0.015,0.0,432.967,-1.263
753.0,6,9,56,0.11,0.685,0.473,0.739,6.983,0.607,0.473,0.739,0.015,0.0,433.057,-1.834
753.0,7,0,58,0.07,0.982,0.666,0.435,6.984,0.978,0.666,0.435,0.015,0.0,433.125,-2.094
753.0,7,1,0,0.05,1.0,0.465,0.261,4.632,1.0,0.465,0.261,0.01,0.333,430.905,-1.736
753.0,7,2,65,0.02,0.932,0.515,0.304,6.988,0.915,0.515,0.304,0.015,0.0,433.393,-1.749
753.0,7,3,25,0.11,0.743,0.464,0.696,2.599,0.679,0.464,0.696,0.006,0.627,431.887,-1.845
753.0,7,4,50,0.14,0.547,0.419,0.87,1.589,0.434,0.419,0.87,0.003,0.772,432.842,-1.727
753.0,7,5,61,0.04,0.993,0.477,0.304,6.986,0.992,0.477,0.304,0.015,0.0,433.225,-1.788
753.0,7,6,58,0.04,0.993,0.477,0.304,6.984,0.992,0.477,0.304,0.015,0.0,433.137,-1.788
753.0,7,7,7,0.07,0.986,0.628,0.391,3.986,0.983,0.628,0.391,0.009,0.427,431.212,-2.011
753.0,7,8,48,0.14,0.509,0.419,0.87,1.365,0.386,0.419,0.87,0.003,0.804,432.744,-1.678
753.0,7,9,48,0.02,0.979,0.128,0.13,6.978,0.973,0.128,0.13,0.015,0.0,432.771,-1.247
753.0,8,0,76,0.13,0.571,0.432,0.87,0.0,0.463,0.432,0.87,0.0,1.0,433.79,-1.765
753.0,8,1,1,0.0,1.0,0.002,0.0,6.949,1.0,0.002,0.0,0.015,0.0,430.946,-1.018
753.0,8,2,67,0.14,0.53,0.422,0.913,0.0,0.413,0.422,0.913,0.0,1.0,433.459,-1.747
753.0,8,3,28,0.14,0.614,0.413,0.87,0.695,0.518,0.413,0.87,0.002,0.9,432.006,-1.802
753.0,8,4,35,0.14,0.614,0.414,0.87,0.825,0.518,0.414,0.87,0.002,0.882,432.261,-1.803
753.0,8,5,37,0.0,0.978,0.002,0.13,6.972,0.973,0.002,0.13,0.015,0.0,432.343,-1.121
753.0,8,6,39,0.04,0.993,0.339,0.217,6.973,0.991,0.339,0.217,0.015,0.0,432.422,-1.563
753.0,8,7,46,0.14,0.509,0.419,0.87,1.257,0.386,0.419,0.87,0.003,0.82,432.683,-1.677
753.0,8,8,69,0.03,0.903,0.475,0.304,0.0,0.879,0.475,0.304,0.0,1.0,433.545,-1.658
753.0,8,9,28,0.01,0.964,0.048,0.0,6.966,0.955,0.048,0.0,0.015,0.0,432.005,-1.018
753.0,9,0,42,0.06,1.0,0.584,0.348,6.974,1.0,0.584,0.348,0.015,0.0,432.513,-1.947
753.0,9,1,42,0.04,0.993,0.339,0.217,6.975,0.991,0.339,0.217,0.015,0.0,432.534,-1.563
753.0,9,2,67,0.09,0.782,0.668,0.609,0.0,0.727,0.668,0.609,0.0,1.0,433.459,-2.004
753.0,9,3,40,0.14,0.509,0.419,0.87,0.969,0.386,0.419,0.87,0.002,0.861,432.449,-1.677
753.0,9,4,29,0.14,0.614,0.413,0.87,0.708,0.518,0.413,0.87,0.002,0.898,432.038,-1.802
753.0,9,5,50,0.07,0.986,0.639,0.391,6.979,0.983,0.639,0.391,0.015,0.0,432.836,-2.028
753.0,9,6,30,0.11,0.75,0.461,0.696,2.894,0.688,0.461,0.696,0.006,0.585,432.072,-1.851
753.0,9,7,22,0.1,0.794,0.676,0.609,3.088,0.742,0.676,0.609,0.007,0.557,431.787,-2.033
753.0,9,8,19,-0.02,1.0,0.072,0.13,6.96,1.0,0.072,0.13,0.015,0.0,431.64,-1.218
753.0,9,9,55,0.02,0.988,0.192,0.217,6.982,0.985,0.192,0.217,0.015,0.0,433.022,-1.41
753.0,10,0,25,0.07,0.986,0.637,0.391,5.203,0.983,0.637,0.391,0.011,0.253,431.889,-2.023
753.0,10,1,50,0.02,0.979,0.128,0.13,6.979,0.973,0.128,0.13,0.015,0.0,432.834,-1.247
753.0,10,2,8,0.02,0.999,0.06,0.087,6.484,0.998,0.06,0.087,0.014,0.067,431.216,-1.16
753.0,10,3,41,0.14,0.509,0.419,0.87,0.995,0.386,0.419,0.87,0.002,0.857,432.476,-1.677
753.0,10,4,0,0.14,0.619,0.413,0.87,0.463,0.523,0.413,0.87,0.001,0.933,430.905,-1.807
753.0,10,5,20,0.04,0.999,0.22,0.217,6.47,0.999,0.22,0.217,0.014,0.07,431.681,-1.45
753.0,10,6,49,0.04,0.993,0.339,0.261,6.979,0.991,0.339,0.261,0.015,0.0,432.784,-1.606
753.0,10,7,34,0.01,0.964,0.048,0.043,6.97,0.955,0.048,0.043,0.015,0.0,432.238,-1.062
753.0,10,8,27,0.08,0.938,0.623,0.478,4.741,0.922,0.623,0.478,0.01,0.319,431.962,-2.033
753.0,10,9,83,-0.02,0.899,0.384,0.522,0.0,0.874,0.384,0.522,0.0,1.0,434.035,-1.779
754.0,0,0,0,0.11,0.719,0.504,0.696,2.267,0.649,0.504,0.696,0.004,0.733,530.924,-1.853
754.0,0,1,73,0.02,0.855,0.751,0.304,0.0,0.819,0.751,0.304,0.0,1.0,536.001,-1.874
754.0,0,2,48,0.01,0.959,0.502,0.087,8.53,0.949,0.502,0.087,0.014,0.0,534.258,-1.552
754.0,0,3,37,0.04,0.938,0.827,0.217,8.519,0.922,0.827,0.217,0.014,0.0,533.543,-1.981
754.0,0,4,41,-0.09,0.676,0.64,0.565,8.523,0.595,0.64,0.565,0.014,0.0,533.799,-1.815
754.0,0,5,86,0.04,0.638,0.575,0.609,0.0,0.548,0.575,0.609,0.0,1.0,536.82,-1.731
754.0,0,6,19,-0.05,0.965,0.27,0.304,7.444,0.956,0.27,0.304,0.013,0.124,532.251,-1.543
754.0,0,7,37,0.04,0.938,0.827,0.217,8.518,0.922,0.827,0.217,0.014,0.0,533.5,-1.981
754.0,0,8,83,0.03,0.77,0.74,0.522,0.0,0.712,0.74,0.522,0.0,1.0,536.652,-1.974
754.0,0,9,30,-0.07,0.794,0.54,0.435,7.803,0.743,0.54,0.435,0.013,0.083,533.024,-1.731
754.0,1,0,0,-0.01,1.0,0.0,0.043,7.912,1.0,0.0,0.043,0.013,0.067,530.903,-1.057
754.0,1,1,58,0.04,0.993,0.779,0.304,8.541,0.991,0.779,0.304,0.014,0.0,534.923,-2.089
754.0,1,2,78,-0.01,0.725,0.788,0.478,0.0,0.656,0.788,0.478,0.0,1.0,536.337,-1.922
