Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
1936,0,0,6,-0.05,1.0,0.098,0.304,230.387,1.0,0.0,0.0,0.0,0.327,40.748,-1.0
1936,0,1,76,0.08,1.0,0.755,0.609,339.714,1.0,0.0,0.0,0.0,0.0,40.442,-1.0
1936,0,2,33,0.07,1.0,0.54,0.435,218.39,1.0,0.0,0.0,0.0,0.36,40.63,-1.0
1936,1,0,44,-0.13,1.0,0.551,0.826,63.647,1.0,0.0,0.0,0.0,0.813,40.583,-1.0
1936,1,1,31,-0.06,1.0,0.147,0.391,239.751,1.0,0.0,0.0,0.0,0.298,40.64,-1.0
1936,1,2,13,0.08,1.0,0.697,0.478,165.073,1.0,0.0,0.0,0.0,0.517,40.716,-1.0
1936,2,0,35,-0.03,1.0,0.062,0.174,337.26,1.0,0.0,0.0,0.0,0.012,40.618,-1.0
1936,2,1,40,-0.07,1.0,0.187,0.435,239.15,1.0,0.0,0.0,0.0,0.299,40.599,-1.0
1936,2,2,5,-0.03,1.0,0.06,0.174,275.497,1.0,0.0,0.0,0.0,0.195,40.754,-1.0
1936,3,0,32,-0.02,1.0,0.072,0.13,341.338,1.0,0.0,0.0,0.0,0.0,40.635,-1.0
1936,3,1,48,-0.1,1.0,0.392,0.652,170.724,1.0,0.0,0.0,0.0,0.499,40.565,-1.0
1936,3,2,50,-0.14,1.0,0.532,0.913,35.566,1.0,0.0,0.0,0.0,0.896,40.556,-1.0
