Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,Val_SDGP,SUDI,Val_SUDI,Vis,Val_Vis,Pvg,shade_percent,shade_rad,Val_Pvg,Optimizer
1932,0,0,25,0.03,0.975,0.0,0.724,0.724,0.174,0.0,766.321,0.589,221.992,0.0,-0.724
1932,0,1,29,0.02,0.973,0.0,0.722,0.722,0.087,0.0,781.473,0.581,221.851,0.0,-0.722
1932,1,0,6,0.05,0.975,0.0,0.724,0.724,0.304,0.0,989.043,0.471,222.658,0.0,-0.724
1932,1,1,26,0.08,0.973,0.0,0.719,0.719,0.478,0.0,442.734,0.763,221.963,0.0,-0.719
1932,2,0,6,0.03,0.975,0.0,0.724,0.724,0.174,0.0,1167.251,0.376,222.641,0.0,-0.724
1932,2,1,44,0.08,0.973,0.0,0.719,0.719,0.478,0.0,361.1,0.806,221.336,0.0,-0.719
