Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,Val_SDGP,SUDI,Val_SUDI,Vis,Val_Vis,Pvg,shade_percent,shade_rad,Val_Pvg,Optimizer
1932,0,0,40,-0.01,0.973,0.0,0.722,0.722,0.043,0.0,738.214,0.603,221.447,0.0,-0.722
1932,0,1,41,0.06,0.975,0.0,0.724,0.724,0.348,0.0,472.074,0.746,221.413,0.0,-0.724
1932,1,0,66,0.03,0.975,0.0,0.724,0.724,0.348,0.0,562.783,0.696,220.563,0.0,-0.724
1932,1,1,36,0.04,0.975,0.0,0.724,0.724,0.217,0.0,605.031,0.675,221.592,0.0,-0.724
1932,2,0,82,0.0,0.973,0.0,0.722,0.722,0.478,0.0,720.958,0.61,219.994,0.0,-0.722
1932,2,1,32,0.12,0.983,0.0,0.724,0.724,0.739,0.0,173.408,0.907,221.728,0.0,-0.724
