Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
11,2,1,90,0.04,0.507,0.486,0.652,132591.718,0.384,0.486,0.652,1.376,0.0,15784.728,-2.898
11,2,2,65,-0.09,0.619,0.562,0.609,57508.212,0.524,0.562,0.609,0.597,0.568,15859.792,-2.291
11,3,0,45,0.04,0.812,0.714,0.217,89214.782,0.766,0.714,0.217,0.926,0.333,15922.36,-2.623
11,3,1,45,-0.01,1.0,0.68,0.13,110328.112,1.0,0.68,0.13,1.145,0.175,15924.892,-2.955
11,3,2,43,0.09,0.57,0.197,0.565,50374.141,0.462,0.197,0.565,0.523,0.624,15931.045,-1.747
12,0,0,61,-0.08,0.625,0.475,0.522,55170.609,0.531,0.475,0.522,0.566,0.591,16058.107,-2.094
12,0,1,38,0.12,0.371,0.035,0.739,22580.716,0.213,0.035,0.739,0.232,0.833,16131.701,-1.219
12,0,2,37,0.05,0.812,0.655,0.261,72893.783,0.766,0.655,0.261,0.748,0.462,16134.104,-2.429
12,1,0,17,-0.14,0.353,0.068,0.913,8154.575,0.191,0.068,0.913,0.084,0.94,16195.88,-1.256
12,1,1,37,0.11,0.416,0.062,0.696,29983.757,0.27,0.062,0.696,0.307,0.779,16133.929,-1.336
12,1,2,35,-0.01,1.0,0.668,0.087,100352.523,1.0,0.668,0.087,1.029,0.26,16140.921,-2.784
12,2,0,82,-0.05,0.759,0.716,0.348,95755.163,0.699,0.716,0.348,0.982,0.287,15993.334,-2.745
12,2,1,6,0.1,0.496,0.114,0.609,44295.979,0.37,0.114,0.609,0.454,0.675,16232.878,-1.547
12,2,2,77,-0.12,0.391,0.17,0.783,27721.341,0.238,0.17,0.783,0.284,0.794,16009.457,-1.476
12,3,0,46,-0.12,0.443,0.19,0.783,22688.45,0.304,0.19,0.783,0.233,0.832,16105.862,-1.509
12,3,1,0,0.04,0.812,0.767,0.217,102097.196,0.766,0.767,0.217,1.047,0.252,16252.306,-2.797
12,3,2,30,0.05,0.812,0.655,0.261,73873.007,0.766,0.655,0.261,0.758,0.456,16157.408,-2.439
13,0,0,89,0.06,0.453,0.2,0.783,96111.998,0.317,0.2,0.783,0.891,0.352,17667.341,-2.191
13,0,1,19,0.02,0.875,0.923,0.087,105198.974,0.844,0.923,0.087,0.975,0.301,17910.318,-2.829
13,0,2,11,0.1,0.476,0.117,0.609,44340.799,0.345,0.117,0.609,0.411,0.706,17938.831,-1.482
13,1,0,44,0.04,0.875,0.628,0.217,82294.617,0.844,0.628,0.217,0.763,0.45,17824.238,-2.452
13,1,1,26,-0.08,0.619,0.515,0.522,55279.297,0.524,0.515,0.522,0.512,0.632,17888.208,-2.073
13,1,2,52,0.14,0.247,0.004,0.913,7752.144,0.059,0.004,0.913,0.072,0.948,17797.221,-1.049
13,2,0,43,0.13,0.217,0.011,0.826,15296.841,0.021,0.011,0.826,0.142,0.898,17829.476,-1.0
13,2,1,12,0.14,0.242,0.009,0.87,8865.888,0.052,0.009,0.87,0.082,0.941,17935.352,-1.013
13,2,2,7,0.04,0.875,0.737,0.217,100950.451,0.844,0.737,0.217,0.936,0.331,17954.113,-2.734
13,3,0,16,0.02,0.875,0.856,0.087,108465.146,0.844,0.856,0.087,1.005,0.28,17923.729,-2.792
13,3,1,2,0.07,0.883,0.349,0.391,79297.296,0.854,0.349,0.391,0.735,0.475,17972.197,-2.33
13,3,2,2,0.04,0.875,0.778,0.217,107429.065,0.844,0.778,0.217,0.996,0.288,17970.451,-2.834
14,0,0,46,0.06,0.875,0.504,0.348,113735.765,0.844,0.504,0.348,0.603,0.567,31289.309,-2.298
14,0,1,18,0.02,0.883,0.786,0.087,182590.043,0.854,0.786,0.087,0.968,0.307,31384.552,-2.695
14,0,2,5,-0.05,0.79,0.527,0.304,162598.933,0.738,0.527,0.304,0.862,0.384,31427.953,-2.43
14,1,0,38,0.08,0.727,0.42,0.478,89122.066,0.659,0.42,0.478,0.472,0.661,31317.336,-2.03
14,1,1,0,-0.12,0.412,0.339,0.783,53309.303,0.265,0.339,0.783,0.283,0.798,31446.087,-1.669
14,1,2,0,0.08,0.748,0.359,0.478,124015.135,0.685,0.359,0.478,0.657,0.531,31446.087,-2.18
14,2,0,45,-0.01,0.967,0.638,0.13,176180.99,0.958,0.638,0.13,0.934,0.33,31293.668,-2.661
14,2,1,0,0.09,0.636,0.369,0.522,106378.667,0.544,0.369,0.522,0.564,0.597,31446.087,-1.999
14,2,2,0,-0.05,0.79,0.527,0.304,176764.582,0.738,0.527,0.304,0.937,0.331,31446.087,-2.506
14,3,0,0,0.02,0.883,0.598,0.087,228238.571,0.854,0.598,0.087,1.21,0.136,31445.187,-2.749
14,3,1,18,0.05,0.875,0.665,0.261,140271.767,0.844,0.665,0.261,0.743,0.468,31383.139,-2.513
14,3,2,10,0.09,0.621,0.344,0.565,91463.335,0.526,0.344,0.565,0.485,0.653,31410.226,-1.92
15,0,0,15,-0.12,0.407,0.508,0.783,25621.167,0.259,0.508,0.783,0.232,0.834,18375.109,-1.781
15,0,1,24,-0.14,0.324,0.39,0.913,7931.414,0.155,0.39,0.913,0.072,0.949,18341.375,-1.529
15,0,2,60,-0.01,0.987,0.747,0.217,106650.079,0.984,0.747,0.217,0.964,0.303,18214.595,-2.913
15,1,0,60,-0.01,0.987,0.747,0.217,106691.8,0.984,0.747,0.217,0.965,0.303,18214.294,-2.914
15,1,1,61,0.0,0.954,0.807,0.261,115182.994,0.942,0.807,0.261,1.042,0.247,18208.166,-3.052
15,1,2,65,0.03,0.845,0.687,0.304,94100.064,0.806,0.687,0.304,0.851,0.384,18196.782,-2.648
15,2,0,70,0.01,0.882,0.864,0.304,113913.802,0.852,0.864,0.304,1.03,0.254,18177.656,-3.051
15,2,1,87,0.09,0.473,0.349,0.783,59898.37,0.342,0.349,0.783,0.542,0.606,18117.529,-2.015
15,2,2,82,0.1,0.515,0.2,0.87,46556.83,0.394,0.2,0.87,0.421,0.694,18134.925,-1.885
15,3,0,59,-0.04,0.966,0.678,0.261,83844.993,0.957,0.678,0.261,0.758,0.452,18216.223,-2.654
15,3,1,84,0.06,0.828,0.507,0.696,85442.671,0.785,0.507,0.696,0.773,0.439,18128.93,-2.761
15,3,2,66,0.0,0.863,0.934,0.304,118450.482,0.828,0.934,0.304,1.071,0.225,18191.512,-3.137
16,0,0,27,-0.07,0.787,0.282,0.435,58852.961,0.733,0.282,0.435,0.583,0.581,16731.884,-2.034
16,0,1,59,0.02,0.999,0.385,0.217,94485.051,0.998,0.385,0.217,0.936,0.323,16626.205,-2.537
16,0,2,38,-0.03,0.991,0.199,0.217,84456.06,0.989,0.199,0.217,0.837,0.398,16696.713,-2.242
16,1,0,33,0.07,0.975,0.664,0.391,57464.709,0.969,0.664,0.391,0.569,0.591,16711.371,-2.593
16,1,1,32,0.14,0.725,0.519,0.87,7349.022,0.656,0.519,0.87,0.073,0.948,16716.261,-2.118
16,1,2,57,-0.01,0.998,0.215,0.174,100570.998,0.997,0.215,0.174,0.996,0.28,16632.685,-2.382
16,2,0,41,-0.07,0.798,0.277,0.478,56711.808,0.747,0.277,0.478,0.562,0.595,16686.718,-2.064
16,2,1,30,0.06,0.956,0.683,0.348,65070.808,0.945,0.683,0.348,0.645,0.537,16720.509,-2.621
16,2,2,21,-0.05,1.0,0.321,0.304,75933.616,1.0,0.321,0.304,0.752,0.46,16752.745,-2.378
16,3,0,9,0.13,0.738,0.51,0.826,17181.286,0.672,0.51,0.826,0.17,0.878,16790.236,-2.178
16,3,1,31,0.06,0.956,0.683,0.348,64867.729,0.945,0.683,0.348,0.643,0.538,16717.641,-2.619
16,3,2,52,0.13,0.733,0.506,0.87,14550.138,0.666,0.506,0.87,0.144,0.896,16650.943,-2.185
17,0,0,51,-0.06,1.0,0.133,0.391,45504.725,1.0,0.133,0.391,0.693,0.5,10831.506,-2.218
17,0,1,0,-0.1,1.0,0.235,0.652,31930.148,1.0,0.235,0.652,0.486,0.653,10939.885,-2.374
17,0,2,15,0.06,1.0,0.112,0.348,48740.721,1.0,0.112,0.348,0.742,0.468,10909.177,-2.202
17,1,0,6,-0.06,1.0,0.128,0.391,52519.773,1.0,0.128,0.391,0.8,0.428,10927.141,-2.319
17,1,1,2,-0.07,1.0,0.155,0.435,48907.335,1.0,0.155,0.435,0.745,0.468,10935.013,-2.335
17,1,2,0,-0.01,1.0,0.0,0.043,86225.871,1.0,0.0,0.043,1.313,0.062,10941.37,-2.357
17,2,0,0,-0.14,1.0,0.403,0.913,6572.697,1.0,0.403,0.913,0.1,0.928,10941.37,-2.416
17,2,1,33,-0.09,1.0,0.21,0.565,30387.914,1.0,0.21,0.565,0.463,0.667,10870.531,-2.238
17,2,2,21,-0.06,1.0,0.121,0.391,46920.092,1.0,0.121,0.391,0.715,0.487,10896.415,-2.227
17,3,0,5,-0.11,1.0,0.254,0.696,24136.99,1.0,0.254,0.696,0.368,0.737,10928.896,-2.318
17,3,1,0,-0.14,1.0,0.403,0.913,6572.697,1.0,0.403,0.913,0.1,0.928,10941.37,-2.416
17,3,2,8,-0.09,1.0,0.21,0.565,34829.815,1.0,0.21,0.565,0.531,0.62,10922.88,-2.305
