Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
2886.0,0,0,81,-0.07,1.0,1.0,0.478,0.375,1.0,1.0,0.478,0.01,0.0,26.888,-2.488
2886.0,0,1,70,0.07,1.0,1.0,0.522,0.374,1.0,1.0,0.522,0.01,0.0,26.838,-2.531
2886.0,0,2,28,0.09,1.0,1.0,0.565,0.371,1.0,1.0,0.565,0.009,0.0,26.64,-2.575
2886.0,0,3,28,0.07,1.0,1.0,0.391,0.371,1.0,1.0,0.391,0.009,0.0,26.638,-2.401
2886.0,0,4,66,-0.05,1.0,1.0,0.348,0.374,1.0,1.0,0.348,0.01,0.0,26.817,-2.357
2886.0,0,5,38,0.04,1.0,1.0,0.217,0.372,1.0,1.0,0.217,0.009,0.0,26.687,-2.227
2886.0,0,6,44,-0.02,1.0,1.0,0.174,0.372,1.0,1.0,0.174,0.009,0.0,26.714,-2.183
2886.0,0,7,15,0.06,1.0,1.0,0.348,0.37,1.0,1.0,0.348,0.009,0.0,26.578,-2.357
2886.0,0,8,20,0.07,1.0,1.0,0.391,0.371,1.0,1.0,0.391,0.009,0.0,26.6,-2.401
2886.0,0,9,69,-0.14,1.0,1.0,0.913,0.125,1.0,1.0,0.913,0.003,0.665,26.83,-2.916
2886.0,1,0,71,-0.09,1.0,1.0,0.609,0.374,1.0,1.0,0.609,0.01,0.0,26.843,-2.618
2886.0,1,1,59,-0.07,1.0,1.0,0.478,0.373,1.0,1.0,0.478,0.01,0.0,26.786,-2.488
2886.0,1,2,73,-0.05,1.0,1.0,0.348,0.374,1.0,1.0,0.348,0.01,0.0,26.851,-2.357
2886.0,1,3,30,-0.01,1.0,1.0,0.087,0.371,1.0,1.0,0.087,0.009,0.0,26.652,-2.096
2886.0,1,4,42,0.06,1.0,1.0,0.348,0.372,1.0,1.0,0.348,0.009,0.0,26.707,-2.357
2886.0,1,5,54,0.05,1.0,1.0,0.348,0.373,1.0,1.0,0.348,0.01,0.0,26.761,-2.357
2886.0,1,6,58,0.11,1.0,1.0,0.739,0.324,1.0,1.0,0.739,0.008,0.132,26.782,-2.747
2886.0,1,7,60,-0.08,1.0,1.0,0.522,0.373,1.0,1.0,0.522,0.01,0.0,26.789,-2.531
2886.0,1,8,60,-0.07,1.0,1.0,0.478,0.373,1.0,1.0,0.478,0.01,0.0,26.792,-2.488
2886.0,1,9,85,-0.08,1.0,1.0,0.565,0.375,1.0,1.0,0.565,0.01,0.0,26.909,-2.575
2886.0,2,0,55,-0.14,1.0,1.0,0.913,0.104,1.0,1.0,0.913,0.003,0.722,26.766,-2.916
2886.0,2,1,40,-0.02,1.0,1.0,0.13,0.372,1.0,1.0,0.13,0.009,0.0,26.695,-2.14
2886.0,2,2,34,0.07,1.0,1.0,0.391,0.372,1.0,1.0,0.391,0.009,0.0,26.67,-2.401
2886.0,2,3,32,0.14,1.0,1.0,0.87,0.092,1.0,1.0,0.87,0.002,0.753,26.661,-2.872
2886.0,2,4,90,0.09,1.0,1.0,0.87,0.375,1.0,1.0,0.87,0.01,0.0,26.928,-2.879
2886.0,2,5,90,0.06,1.0,1.0,0.783,0.375,1.0,1.0,0.783,0.01,0.0,26.928,-2.792
2886.0,2,6,90,0.03,1.0,1.0,0.652,0.375,1.0,1.0,0.652,0.01,0.0,26.928,-2.662
2886.0,2,7,89,-0.07,1.0,1.0,0.478,0.375,1.0,1.0,0.478,0.01,0.0,26.925,-2.488
2886.0,2,8,40,-0.14,1.0,1.0,0.913,0.094,1.0,1.0,0.913,0.002,0.746,26.695,-2.915
2886.0,2,9,72,-0.14,1.0,1.0,0.913,0.135,1.0,1.0,0.913,0.003,0.64,26.845,-2.916
2886.0,3,0,82,-0.08,1.0,1.0,0.565,0.375,1.0,1.0,0.565,0.01,0.0,26.894,-2.575
2886.0,3,1,82,0.03,1.0,1.0,0.522,0.375,1.0,1.0,0.522,0.01,0.0,26.893,-2.531
2886.0,3,2,38,0.08,1.0,1.0,0.478,0.372,1.0,1.0,0.478,0.009,0.0,26.687,-2.488
2886.0,3,3,77,0.14,1.0,1.0,0.913,0.166,1.0,1.0,0.913,0.004,0.558,26.872,-2.917
2886.0,3,4,71,0.14,1.0,1.0,0.913,0.132,1.0,1.0,0.913,0.003,0.647,26.841,-2.916
2886.0,3,5,73,0.05,1.0,1.0,0.783,0.374,1.0,1.0,0.783,0.01,0.0,26.85,-2.792
2886.0,3,6,32,0.14,1.0,1.0,0.87,0.092,1.0,1.0,0.87,0.002,0.753,26.658,-2.872
2886.0,3,7,42,0.01,1.0,1.0,0.043,0.372,1.0,1.0,0.043,0.009,0.0,26.706,-2.053
2886.0,3,8,81,-0.14,1.0,1.0,0.913,0.202,1.0,1.0,0.913,0.005,0.46,26.887,-2.918
2886.0,3,9,75,-0.14,1.0,1.0,0.913,0.152,1.0,1.0,0.913,0.004,0.593,26.863,-2.917
2886.0,4,0,53,-0.14,1.0,1.0,0.913,0.102,1.0,1.0,0.913,0.003,0.726,26.758,-2.916
2886.0,4,1,77,0.07,1.0,1.0,0.609,0.374,1.0,1.0,0.609,0.01,0.0,26.868,-2.618
2886.0,4,2,73,0.03,1.0,1.0,0.348,0.374,1.0,1.0,0.348,0.01,0.0,26.851,-2.357
2886.0,4,3,49,0.08,1.0,1.0,0.478,0.372,1.0,1.0,0.478,0.01,0.0,26.738,-2.488
2886.0,4,4,82,0.14,1.0,1.0,0.913,0.225,1.0,1.0,0.913,0.006,0.4,26.893,-2.919
2886.0,4,5,71,0.14,1.0,1.0,0.913,0.133,1.0,1.0,0.913,0.003,0.645,26.842,-2.916
2886.0,4,6,77,0.05,1.0,1.0,0.783,0.374,1.0,1.0,0.783,0.01,0.0,26.869,-2.792
2886.0,4,7,47,-0.03,1.0,1.0,0.217,0.372,1.0,1.0,0.217,0.009,0.0,26.731,-2.227
