Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
4350.0,0,0,15,-0.13,1.0,1.0,0.826,0.123,1.0,1.0,0.826,0.002,0.721,31.663,-2.828
4350.0,0,1,77,0.07,1.0,1.0,0.609,0.448,1.0,1.0,0.609,0.007,0.0,32.062,-2.616
4350.0,0,2,87,0.08,1.0,1.0,0.739,0.449,1.0,1.0,0.739,0.007,0.0,32.128,-2.747
4350.0,0,3,81,0.0,1.0,1.0,0.478,0.449,1.0,1.0,0.478,0.007,0.0,32.091,-2.486
4350.0,0,4,30,-0.01,1.0,1.0,0.087,0.444,1.0,1.0,0.087,0.007,0.0,31.762,-2.094
4350.0,0,5,44,0.06,1.0,1.0,0.348,0.427,1.0,1.0,0.348,0.007,0.043,31.851,-2.355
4350.0,0,6,55,-0.03,1.0,1.0,0.217,0.447,1.0,1.0,0.217,0.007,0.0,31.921,-2.225
4350.0,0,7,78,0.04,1.0,1.0,0.435,0.449,1.0,1.0,0.435,0.007,0.0,32.071,-2.442
4350.0,0,8,60,0.06,1.0,1.0,0.435,0.447,1.0,1.0,0.435,0.007,0.0,31.956,-2.442
4350.0,0,9,24,0.14,1.0,1.0,0.87,0.066,1.0,1.0,0.87,0.001,0.851,31.726,-2.871
4350.0,1,0,58,-0.03,1.0,1.0,0.217,0.447,1.0,1.0,0.217,0.007,0.0,31.941,-2.225
4350.0,1,1,40,0.14,1.0,1.0,0.87,0.072,1.0,1.0,0.87,0.001,0.838,31.828,-2.871
4350.0,1,2,42,0.09,1.0,1.0,0.565,0.342,1.0,1.0,0.565,0.006,0.232,31.841,-2.571
4350.0,1,3,36,0.14,1.0,1.0,0.87,0.07,1.0,1.0,0.87,0.001,0.842,31.801,-2.871
4350.0,1,4,45,0.12,1.0,1.0,0.739,0.204,1.0,1.0,0.739,0.003,0.542,31.855,-2.743
4350.0,1,5,48,0.14,1.0,1.0,0.87,0.078,1.0,1.0,0.87,0.001,0.826,31.879,-2.871
4350.0,1,6,57,0.06,1.0,1.0,0.391,0.447,1.0,1.0,0.391,0.007,0.0,31.933,-2.399
4350.0,1,7,88,0.14,1.0,1.0,0.913,0.45,1.0,1.0,0.913,0.007,0.0,32.137,-2.921
4350.0,1,8,73,0.01,1.0,1.0,0.304,0.448,1.0,1.0,0.304,0.007,0.0,32.041,-2.312
4350.0,1,9,69,0.14,1.0,1.0,0.913,0.116,1.0,1.0,0.913,0.002,0.741,32.015,-2.915
4350.0,2,0,60,0.01,1.0,1.0,0.174,0.447,1.0,1.0,0.174,0.007,0.0,31.952,-2.181
4350.0,2,1,20,0.14,1.0,1.0,0.87,0.065,1.0,1.0,0.87,0.001,0.853,31.701,-2.871
4350.0,2,2,53,0.13,1.0,1.0,0.87,0.157,1.0,1.0,0.87,0.003,0.648,31.912,-2.872
4350.0,2,3,22,0.14,1.0,1.0,0.87,0.065,1.0,1.0,0.87,0.001,0.852,31.707,-2.871
4350.0,2,4,75,0.14,1.0,1.0,0.913,0.143,1.0,1.0,0.913,0.002,0.681,32.049,-2.915
4350.0,2,5,58,0.06,1.0,1.0,0.391,0.447,1.0,1.0,0.391,0.007,0.0,31.939,-2.399
4350.0,2,6,51,0.14,1.0,1.0,0.87,0.081,1.0,1.0,0.87,0.001,0.819,31.9,-2.871
4350.0,2,7,43,0.06,1.0,1.0,0.348,0.425,1.0,1.0,0.348,0.007,0.045,31.847,-2.355
4350.0,2,8,77,0.08,1.0,1.0,0.565,0.449,1.0,1.0,0.565,0.007,0.0,32.066,-2.573
4350.0,2,9,78,0.05,1.0,1.0,0.783,0.449,1.0,1.0,0.783,0.007,0.0,32.068,-2.79
4350.0,3,0,42,0.01,1.0,1.0,0.043,0.445,1.0,1.0,0.043,0.007,0.0,31.84,-2.051
4350.0,3,1,50,0.14,1.0,1.0,0.87,0.08,1.0,1.0,0.87,0.001,0.821,31.894,-2.871
4350.0,3,2,84,0.05,1.0,1.0,0.783,0.449,1.0,1.0,0.783,0.007,0.0,32.108,-2.79
4350.0,3,3,45,0.11,1.0,1.0,0.696,0.26,1.0,1.0,0.696,0.004,0.416,31.86,-2.7
4350.0,3,4,80,0.04,1.0,1.0,0.478,0.449,1.0,1.0,0.478,0.007,0.0,32.081,-2.486
4350.0,3,5,90,0.14,1.0,1.0,0.913,0.45,1.0,1.0,0.913,0.007,0.0,32.145,-2.921
4350.0,3,6,60,0.06,1.0,1.0,0.435,0.447,1.0,1.0,0.435,0.007,0.0,31.953,-2.442
4350.0,3,7,90,0.11,1.0,1.0,0.913,0.45,1.0,1.0,0.913,0.007,0.0,32.145,-2.921
4350.0,3,8,90,0.03,1.0,1.0,0.652,0.45,1.0,1.0,0.652,0.007,0.0,32.145,-2.66
4350.0,3,9,90,0.14,1.0,1.0,0.913,0.45,1.0,1.0,0.913,0.007,0.0,32.145,-2.921
4350.0,4,0,60,0.01,1.0,1.0,0.174,0.447,1.0,1.0,0.174,0.007,0.0,31.952,-2.181
4350.0,4,1,59,0.14,1.0,1.0,0.913,0.09,1.0,1.0,0.913,0.001,0.799,31.946,-2.915
4350.0,4,2,66,0.11,1.0,1.0,0.739,0.351,1.0,1.0,0.739,0.006,0.217,31.996,-2.745
4350.0,4,3,80,0.08,1.0,1.0,0.696,0.449,1.0,1.0,0.696,0.007,0.0,32.083,-2.703
4350.0,4,4,76,0.14,1.0,1.0,0.913,0.158,1.0,1.0,0.913,0.003,0.647,32.061,-2.916
4350.0,4,5,90,0.13,1.0,1.0,0.957,0.45,1.0,1.0,0.957,0.007,0.0,32.145,-2.964
4350.0,4,6,50,0.04,1.0,1.0,0.261,0.446,1.0,1.0,0.261,0.007,0.0,31.889,-2.268
4350.0,4,7,90,0.03,1.0,1.0,0.652,0.45,1.0,1.0,0.652,0.007,0.0,32.145,-2.66
4350.0,4,8,90,0.11,1.0,1.0,0.913,0.45,1.0,1.0,0.913,0.007,0.0,32.145,-2.921
4350.0,4,9,62,0.0,1.0,1.0,0.261,0.447,1.0,1.0,0.261,0.007,0.0,31.965,-2.268
4350.0,5,0,60,0.01,1.0,1.0,0.174,0.447,1.0,1.0,0.174,0.007,0.0,31.952,-2.181
4350.0,5,1,63,0.14,1.0,1.0,0.913,0.097,1.0,1.0,0.913,0.002,0.783,31.972,-2.915
4350.0,5,2,34,0.04,1.0,1.0,0.217,0.44,1.0,1.0,0.217,0.007,0.011,31.788,-2.225
