Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
6559.0,0,0,4,-0.1,1.0,0.708,0.652,0.425,1.0,0.708,0.652,0.004,0.602,76.646,-2.364
6559.0,0,1,64,0.03,1.0,0.708,0.304,0.719,1.0,0.708,0.304,0.007,0.333,77.453,-2.019
6559.0,0,2,59,0.07,1.0,0.708,0.435,0.515,1.0,0.708,0.435,0.005,0.522,77.381,-2.148
6559.0,0,3,46,-0.02,1.0,0.708,0.174,0.755,1.0,0.708,0.174,0.007,0.298,77.205,-1.889
6559.0,0,4,14,-0.12,1.0,0.708,0.783,0.241,1.0,0.708,0.783,0.002,0.775,76.776,-2.493
6559.0,0,5,77,-0.11,1.0,0.708,0.739,0.293,1.0,0.708,0.739,0.003,0.729,77.627,-2.45
6559.0,0,6,89,0.04,1.0,0.708,0.652,0.753,1.0,0.708,0.652,0.007,0.305,77.791,-2.367
6559.0,0,7,59,0.11,0.998,0.708,0.739,0.277,0.997,0.708,0.739,0.003,0.743,77.391,-2.447
6559.0,0,8,61,0.09,1.0,0.708,0.609,0.403,1.0,0.708,0.609,0.004,0.627,77.42,-2.321
6559.0,0,9,12,-0.11,1.0,0.708,0.696,0.32,1.0,0.708,0.696,0.003,0.7,76.751,-2.407
6559.0,1,0,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,1,1,19,-0.05,1.0,0.708,0.304,0.673,1.0,0.708,0.304,0.006,0.371,76.842,-2.019
6559.0,1,2,14,-0.07,1.0,0.708,0.435,0.584,1.0,0.708,0.435,0.005,0.454,76.769,-2.149
6559.0,1,3,54,-0.14,1.0,0.708,0.913,0.073,1.0,0.708,0.913,0.001,0.933,77.316,-2.622
6559.0,1,4,25,-0.09,1.0,0.708,0.565,0.424,1.0,0.708,0.565,0.004,0.604,76.924,-2.277
6559.0,1,5,56,-0.09,1.0,0.708,0.609,0.4,1.0,0.708,0.609,0.004,0.629,77.353,-2.321
6559.0,1,6,44,0.07,1.0,0.708,0.391,0.514,1.0,0.708,0.391,0.005,0.522,77.182,-2.104
6559.0,1,7,68,-0.03,1.0,0.708,0.261,0.725,1.0,0.708,0.261,0.007,0.328,77.504,-1.976
6559.0,1,8,16,0.08,1.0,0.708,0.478,0.51,1.0,0.708,0.478,0.005,0.523,76.809,-2.191
6559.0,1,9,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,2,0,14,-0.08,1.0,0.708,0.522,0.518,1.0,0.708,0.522,0.005,0.516,76.782,-2.235
6559.0,2,1,19,0.04,1.0,0.708,0.217,0.724,1.0,0.708,0.217,0.007,0.323,76.842,-1.932
6559.0,2,2,37,-0.14,1.0,0.708,0.913,0.074,1.0,0.708,0.913,0.001,0.931,77.091,-2.622
6559.0,2,3,43,-0.14,1.0,0.708,0.913,0.073,1.0,0.708,0.913,0.001,0.932,77.174,-2.622
6559.0,2,4,21,-0.14,1.0,0.708,0.913,0.079,1.0,0.708,0.913,0.001,0.926,76.876,-2.622
6559.0,2,5,32,-0.1,1.0,0.708,0.652,0.35,1.0,0.708,0.652,0.003,0.674,77.017,-2.364
6559.0,2,6,44,-0.1,1.0,0.708,0.652,0.34,1.0,0.708,0.652,0.003,0.684,77.182,-2.364
6559.0,2,7,14,0.02,1.0,0.708,0.087,0.843,1.0,0.708,0.087,0.008,0.212,76.78,-1.803
6559.0,2,8,75,-0.05,1.0,0.708,0.348,0.646,1.0,0.708,0.348,0.006,0.403,77.603,-2.062
6559.0,2,9,31,-0.14,1.0,0.708,0.913,0.075,1.0,0.708,0.913,0.001,0.93,77.007,-2.622
6559.0,3,0,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,3,1,21,-0.11,1.0,0.708,0.696,0.3,1.0,0.708,0.696,0.003,0.72,76.868,-2.407
6559.0,3,2,13,-0.1,1.0,0.708,0.652,0.389,1.0,0.708,0.652,0.004,0.636,76.766,-2.364
6559.0,3,3,2,-0.14,1.0,0.708,0.913,0.095,1.0,0.708,0.913,0.001,0.911,76.618,-2.622
6559.0,3,4,17,-0.14,1.0,0.708,0.913,0.082,1.0,0.708,0.913,0.001,0.924,76.813,-2.622
6559.0,3,5,32,-0.14,1.0,0.708,0.913,0.075,1.0,0.708,0.913,0.001,0.93,77.017,-2.622
6559.0,3,6,44,-0.1,1.0,0.708,0.652,0.34,1.0,0.708,0.652,0.003,0.684,77.182,-2.364
6559.0,3,7,34,0.05,1.0,0.708,0.261,0.63,1.0,0.708,0.261,0.006,0.413,77.048,-1.975
6559.0,3,8,16,-0.05,1.0,0.708,0.304,0.684,1.0,0.708,0.304,0.006,0.361,76.809,-2.019
6559.0,3,9,13,-0.14,1.0,0.708,0.913,0.084,1.0,0.708,0.913,0.001,0.921,76.764,-2.622
6559.0,4,0,0,-0.09,1.0,0.708,0.609,0.534,1.0,0.708,0.609,0.005,0.499,76.579,-2.322
6559.0,4,1,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,4,2,42,-0.08,1.0,0.708,0.522,0.46,1.0,0.708,0.522,0.004,0.572,77.152,-2.234
6559.0,4,3,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,4,4,3,-0.09,1.0,0.708,0.565,0.508,1.0,0.708,0.565,0.005,0.524,76.627,-2.278
6559.0,4,5,29,-0.07,1.0,0.708,0.435,0.534,1.0,0.708,0.435,0.005,0.502,76.98,-2.148
6559.0,4,6,90,-0.06,0.997,0.708,0.565,0.647,0.997,0.708,0.565,0.006,0.403,77.8,-2.276
6559.0,4,7,18,-0.03,1.0,0.708,0.174,0.776,1.0,0.708,0.174,0.007,0.275,76.832,-1.889
6559.0,4,8,76,0.02,1.0,0.708,0.435,0.791,1.0,0.708,0.435,0.007,0.268,77.617,-2.15
6559.0,4,9,0,-0.11,1.0,0.708,0.739,0.372,1.0,0.708,0.739,0.003,0.651,76.579,-2.451
6559.0,5,0,0,-0.09,1.0,0.708,0.609,0.534,1.0,0.708,0.609,0.005,0.499,76.579,-2.322
6559.0,5,1,12,-0.13,1.0,0.708,0.826,0.167,1.0,0.708,0.826,0.002,0.843,76.743,-2.536
6559.0,5,2,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,5,3,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,5,4,23,-0.11,1.0,0.708,0.696,0.296,1.0,0.708,0.696,0.003,0.724,76.905,-2.407
6559.0,5,5,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,5,6,44,-0.1,1.0,0.708,0.652,0.34,1.0,0.708,0.652,0.003,0.684,77.182,-2.364
6559.0,5,7,49,-0.03,1.0,0.708,0.217,0.71,1.0,0.708,0.217,0.007,0.34,77.254,-1.932
6559.0,5,8,16,-0.05,1.0,0.708,0.304,0.684,1.0,0.708,0.304,0.006,0.361,76.809,-2.019
6559.0,5,9,0,-0.08,1.0,0.708,0.522,0.609,1.0,0.708,0.522,0.006,0.429,76.579,-2.236
6559.0,6,0,0,-0.12,1.0,0.708,0.783,0.285,1.0,0.708,0.783,0.003,0.733,76.579,-2.494
6559.0,6,1,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,6,2,26,-0.04,1.0,0.708,0.261,0.7,1.0,0.708,0.261,0.006,0.347,76.934,-1.976
6559.0,6,3,0,-0.12,1.0,0.708,0.783,0.285,1.0,0.708,0.783,0.003,0.733,76.579,-2.494
6559.0,6,4,35,-0.14,1.0,0.708,0.913,0.074,1.0,0.708,0.913,0.001,0.931,77.062,-2.622
6559.0,6,5,26,-0.13,1.0,0.708,0.826,0.151,1.0,0.708,0.826,0.001,0.859,76.938,-2.536
6559.0,6,6,44,-0.02,1.0,0.708,0.174,0.756,1.0,0.708,0.174,0.007,0.297,77.182,-1.889
6559.0,6,7,67,0.03,1.0,0.708,0.304,0.723,1.0,0.708,0.304,0.007,0.33,77.49,-2.019
6559.0,6,8,19,-0.0,1.0,0.708,0.043,0.898,1.0,0.708,0.043,0.008,0.161,76.851,-1.76
6559.0,6,9,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,7,0,22,-0.13,1.0,0.708,0.826,0.154,1.0,0.708,0.826,0.001,0.856,76.889,-2.536
6559.0,7,1,0,-0.14,1.0,0.708,0.913,0.099,1.0,0.708,0.913,0.001,0.907,76.579,-2.622
6559.0,7,2,0,-0.13,1.0,0.708,0.87,0.194,1.0,0.708,0.87,0.002,0.819,76.58,-2.58
