Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
5839.0,0,0,70,0.09,1.0,0.758,0.609,0.583,1.0,0.758,0.609,0.003,0.0,41.981,-2.37
5839.0,0,1,79,-0.0,1.0,0.758,0.478,0.586,1.0,0.758,0.478,0.003,0.0,42.188,-2.24
5839.0,0,2,41,-0.03,1.0,0.758,0.217,0.574,1.0,0.758,0.217,0.003,0.0,41.353,-1.979
5839.0,0,3,65,-0.05,1.0,0.758,0.348,0.582,1.0,0.758,0.348,0.003,0.0,41.874,-2.109
5839.0,0,4,21,-0.09,0.875,0.758,0.565,0.29,0.844,0.758,0.565,0.002,0.49,40.927,-2.169
5839.0,0,5,5,-0.11,0.873,0.758,0.696,0.189,0.841,0.758,0.696,0.001,0.664,40.571,-2.296
5839.0,0,6,20,-0.14,0.868,0.758,0.913,0.053,0.835,0.758,0.913,0.0,0.907,40.902,-2.506
5839.0,0,7,12,0.02,1.0,0.758,0.087,0.522,1.0,0.758,0.087,0.003,0.078,40.729,-1.848
5839.0,0,8,7,0.07,1.0,0.758,0.391,0.352,1.0,0.758,0.391,0.002,0.376,40.619,-2.152
5839.0,0,9,2,-0.0,1.0,0.758,0.0,0.563,1.0,0.758,0.0,0.003,0.0,40.506,-1.761
5839.0,1,0,90,0.0,1.0,0.758,0.652,0.589,1.0,0.758,0.652,0.003,0.0,42.408,-2.414
5839.0,1,1,90,-0.1,0.875,0.758,0.696,0.589,0.844,0.758,0.696,0.003,0.0,42.408,-2.301
5839.0,1,2,80,-0.06,0.974,0.758,0.522,0.586,0.968,0.758,0.522,0.003,0.0,42.201,-2.251
5839.0,1,3,59,-0.1,0.879,0.758,0.652,0.401,0.849,0.758,0.652,0.002,0.309,41.735,-2.262
5839.0,1,4,3,-0.14,0.866,0.758,0.913,0.05,0.833,0.758,0.913,0.0,0.912,40.537,-2.505
5839.0,1,5,46,-0.04,1.0,0.758,0.261,0.576,1.0,0.758,0.261,0.003,0.0,41.454,-2.022
5839.0,1,6,0,-0.09,0.875,0.758,0.609,0.272,0.844,0.758,0.609,0.002,0.517,40.454,-2.212
5839.0,1,7,18,-0.08,0.94,0.758,0.522,0.326,0.925,0.758,0.522,0.002,0.425,40.855,-2.207
5839.0,1,8,22,-0.07,0.949,0.758,0.435,0.373,0.936,0.758,0.435,0.002,0.343,40.945,-2.132
5839.0,1,9,47,0.09,1.0,0.758,0.565,0.373,1.0,0.758,0.565,0.002,0.352,41.479,-2.326
5839.0,2,0,60,0.05,1.0,0.758,0.478,0.58,1.0,0.758,0.478,0.003,0.0,41.756,-2.24
5839.0,2,1,63,-0.04,1.0,0.758,0.348,0.581,1.0,0.758,0.348,0.003,0.0,41.836,-2.109
5839.0,2,2,35,-0.14,0.872,0.758,0.913,0.059,0.84,0.758,0.913,0.0,0.897,41.221,-2.512
5839.0,2,3,24,-0.14,0.87,0.758,0.913,0.054,0.838,0.758,0.913,0.0,0.905,40.976,-2.509
5839.0,2,4,40,-0.14,0.872,0.758,0.913,0.062,0.84,0.758,0.913,0.0,0.892,41.32,-2.512
5839.0,2,5,44,-0.14,0.872,0.758,0.913,0.066,0.84,0.758,0.913,0.0,0.885,41.417,-2.512
5839.0,2,6,31,-0.14,0.872,0.758,0.913,0.057,0.84,0.758,0.913,0.0,0.9,41.133,-2.512
5839.0,2,7,37,-0.14,0.872,0.758,0.913,0.06,0.84,0.758,0.913,0.0,0.895,41.261,-2.512
