Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
2167.0,0,0,41,-0.08,0.958,1.0,0.522,0.575,0.948,1.0,0.522,0.007,0.303,57.136,-2.476
2167.0,0,1,56,0.06,1.0,1.0,0.391,0.827,1.0,1.0,0.391,0.01,0.0,57.288,-2.401
2167.0,0,2,18,-0.13,0.95,1.0,0.826,0.156,0.938,1.0,0.826,0.002,0.81,56.906,-2.765
2167.0,0,3,27,0.05,1.0,1.0,0.261,0.676,1.0,1.0,0.261,0.008,0.178,56.995,-2.269
2167.0,0,4,0,0.04,1.0,1.0,0.217,0.671,1.0,1.0,0.217,0.008,0.181,56.726,-2.225
2167.0,0,5,11,-0.13,0.95,1.0,0.826,0.153,0.938,1.0,0.826,0.002,0.814,56.843,-2.765
2167.0,0,6,36,0.09,1.0,1.0,0.565,0.485,1.0,1.0,0.565,0.006,0.412,57.094,-2.571
2167.0,0,7,29,0.08,1.0,1.0,0.478,0.519,1.0,1.0,0.478,0.006,0.369,57.019,-2.484
2167.0,0,8,5,-0.02,1.0,1.0,0.13,0.754,1.0,1.0,0.13,0.009,0.08,56.782,-2.139
2167.0,0,9,45,0.13,0.992,1.0,0.826,0.196,0.99,1.0,0.826,0.002,0.763,57.179,-2.818
2167.0,1,0,19,0.06,1.0,1.0,0.348,0.601,1.0,1.0,0.348,0.007,0.269,56.916,-2.355
2167.0,1,1,76,0.14,0.992,1.0,0.913,0.25,0.99,1.0,0.913,0.003,0.699,57.488,-2.906
2167.0,1,2,63,-0.14,0.95,1.0,0.913,0.143,0.938,1.0,0.913,0.002,0.827,57.358,-2.852
2167.0,1,3,72,0.07,1.0,1.0,0.522,0.83,1.0,1.0,0.522,0.01,0.0,57.446,-2.531
2167.0,1,4,45,-0.05,1.0,1.0,0.348,0.795,1.0,1.0,0.348,0.009,0.037,57.178,-2.357
2167.0,1,5,0,0.01,1.0,1.0,0.0,0.787,1.0,1.0,0.0,0.009,0.04,56.723,-2.009
2167.0,1,6,45,0.05,1.0,1.0,0.261,0.797,1.0,1.0,0.261,0.009,0.034,57.18,-2.27
2167.0,1,7,60,0.12,0.992,1.0,0.783,0.378,0.99,1.0,0.783,0.004,0.543,57.329,-2.777
2167.0,1,8,40,0.12,0.992,1.0,0.739,0.271,0.99,1.0,0.739,0.003,0.671,57.134,-2.732
2167.0,1,9,83,0.14,0.992,1.0,0.913,0.488,0.99,1.0,0.913,0.006,0.413,57.559,-2.908
2167.0,2,0,86,0.02,1.0,1.0,0.609,0.832,1.0,1.0,0.609,0.01,0.0,57.586,-2.618
2167.0,2,1,67,0.14,0.992,1.0,0.913,0.164,0.99,1.0,0.913,0.002,0.802,57.4,-2.905
2167.0,2,2,90,0.0,1.0,1.0,0.652,0.832,1.0,1.0,0.652,0.01,0.0,57.625,-2.662
2167.0,2,3,66,0.14,0.992,1.0,0.913,0.157,0.99,1.0,0.913,0.002,0.811,57.386,-2.904
2167.0,2,4,33,0.0,1.0,1.0,0.13,0.824,1.0,1.0,0.13,0.01,0.0,57.055,-2.14
2167.0,2,5,56,-0.14,0.95,1.0,0.913,0.122,0.938,1.0,0.913,0.001,0.852,57.295,-2.852
2167.0,2,6,65,-0.05,1.0,1.0,0.348,0.829,1.0,1.0,0.348,0.01,0.0,57.382,-2.357
2167.0,2,7,72,0.12,0.992,1.0,0.783,0.586,0.99,1.0,0.783,0.007,0.294,57.453,-2.779
2167.0,2,8,77,0.09,1.0,1.0,0.696,0.83,1.0,1.0,0.696,0.01,0.0,57.501,-2.705
2167.0,2,9,52,0.14,0.992,1.0,0.913,0.112,0.99,1.0,0.913,0.001,0.865,57.25,-2.904
2167.0,3,0,90,-0.01,1.0,1.0,0.696,0.832,1.0,1.0,0.696,0.01,0.0,57.625,-2.705
2167.0,3,1,88,0.14,0.992,1.0,0.913,0.832,0.99,1.0,0.913,0.01,0.0,57.605,-2.912
2167.0,3,2,62,-0.02,1.0,1.0,0.261,0.828,1.0,1.0,0.261,0.01,0.0,57.347,-2.27
2167.0,3,3,75,0.14,0.992,1.0,0.913,0.241,0.99,1.0,0.913,0.003,0.71,57.481,-2.905
2167.0,3,4,43,0.09,1.0,1.0,0.565,0.522,1.0,1.0,0.565,0.006,0.368,57.163,-2.571
2167.0,3,5,80,-0.1,0.95,1.0,0.696,0.831,0.938,1.0,0.696,0.01,0.0,57.526,-2.643
2167.0,3,6,29,-0.01,1.0,1.0,0.087,0.823,1.0,1.0,0.087,0.01,0.0,57.014,-2.096
2167.0,3,7,66,0.14,0.992,1.0,0.913,0.156,0.99,1.0,0.913,0.002,0.811,57.386,-2.904
2167.0,3,8,85,0.14,0.992,1.0,0.913,0.791,0.99,1.0,0.913,0.009,0.049,57.585,-2.912
2167.0,3,9,90,0.08,1.0,1.0,0.739,0.832,1.0,1.0,0.739,0.01,0.0,57.625,-2.749
2167.0,4,0,81,0.13,0.992,1.0,0.87,0.762,0.99,1.0,0.87,0.009,0.083,57.541,-2.868
2167.0,4,1,59,0.14,0.992,1.0,0.913,0.129,0.99,1.0,0.913,0.001,0.844,57.318,-2.904
2167.0,4,2,75,0.0,1.0,1.0,0.391,0.83,1.0,1.0,0.391,0.01,0.0,57.477,-2.401
2167.0,4,3,74,0.14,0.992,1.0,0.913,0.225,0.99,1.0,0.913,0.003,0.729,57.47,-2.905
2167.0,4,4,80,0.08,1.0,1.0,0.696,0.831,1.0,1.0,0.696,0.01,0.0,57.532,-2.705
2167.0,4,5,84,0.0,1.0,1.0,0.522,0.831,1.0,1.0,0.522,0.01,0.0,57.572,-2.531
2167.0,4,6,81,0.12,0.992,1.0,0.783,0.831,0.99,1.0,0.783,0.01,0.0,57.545,-2.782
2167.0,4,7,59,0.09,1.0,1.0,0.609,0.676,1.0,1.0,0.609,0.008,0.183,57.316,-2.617
2167.0,4,8,56,0.08,1.0,1.0,0.522,0.732,1.0,1.0,0.522,0.008,0.115,57.294,-2.53
2167.0,4,9,55,0.05,1.0,1.0,0.348,0.827,1.0,1.0,0.348,0.01,0.0,57.279,-2.357
2167.0,5,0,77,0.14,0.992,1.0,0.913,0.267,0.99,1.0,0.913,0.003,0.679,57.497,-2.906
2167.0,5,1,88,0.13,0.992,1.0,0.913,0.832,0.99,1.0,0.913,0.01,0.0,57.609,-2.912
2167.0,5,2,90,0.0,1.0,1.0,0.652,0.832,1.0,1.0,0.652,0.01,0.0,57.625,-2.662
2167.0,5,3,44,0.05,1.0,1.0,0.261,0.785,1.0,1.0,0.261,0.009,0.049,57.167,-2.27
2167.0,5,4,90,0.11,1.0,1.0,0.913,0.832,1.0,1.0,0.913,0.01,0.0,57.625,-2.923
2167.0,5,5,68,-0.02,1.0,1.0,0.261,0.829,1.0,1.0,0.261,0.01,0.0,57.411,-2.27
2167.0,5,6,90,0.08,1.0,1.0,0.739,0.832,1.0,1.0,0.739,0.01,0.0,57.625,-2.749
2167.0,5,7,52,0.14,0.992,1.0,0.913,0.112,0.99,1.0,0.913,0.001,0.864,57.251,-2.904
2167.0,5,8,90,0.14,0.992,1.0,0.913,0.832,0.99,1.0,0.913,0.01,0.0,57.625,-2.912
2167.0,5,9,85,0.14,0.992,1.0,0.913,0.749,0.99,1.0,0.913,0.009,0.099,57.583,-2.911
2167.0,6,0,61,0.14,0.992,1.0,0.913,0.138,0.99,1.0,0.913,0.002,0.834,57.344,-2.904
