,Hoy,SD_Angle,SD_Position
0,752.0,24.0,-0.05
1,753.0,59.0,0.04
2,754.0,7.0,0.13
3,755.0,84.0,0.12
4,756.0,38.0,0.03
5,757.0,27.0,0.02
6,758.0,77.0,0.04
7,759.0,3.0,-0.1
8,760.0,43.0,-0.09
9,761.0,52.0,-0.03
10,762.0,35.0,-0.03
11,776.0,53.0,-0.01
12,777.0,27.0,0.04
13,778.0,48.0,0.09
14,779.0,32.0,0.1
15,780.0,21.0,0.14
16,781.0,50.0,-0.14
17,782.0,23.0,0.14
18,783.0,48.0,-0.05
19,784.0,22.0,0.14
20,785.0,8.0,-0.03
21,786.0,45.0,0.06
22,800.0,68.0,0.03
23,801.0,52.0,-0.01
24,802.0,37.0,0.11
25,803.0,3.0,0.14
26,804.0,55.0,0.03
27,805.0,58.0,0.13
28,806.0,57.0,-0.12
29,807.0,18.0,0.05
30,808.0,90.0,-0.11
31,809.0,24.0,-0.04
32,810.0,65.0,-0.01
33,824.0,80.0,-0.09
34,825.0,0.0,0.11
35,826.0,57.0,0.01
36,827.0,41.0,0.08
37,828.0,62.0,0.0
38,829.0,81.0,-0.08
39,830.0,7.0,0.03
40,831.0,87.0,0.13
41,832.0,25.0,-0.01
42,833.0,49.0,-0.02
43,834.0,72.0,-0.04
44,848.0,65.0,-0.05
45,849.0,47.0,0.03
46,850.0,4.0,0.14
47,851.0,18.0,0.08
48,852.0,74.0,0.11
49,853.0,0.0,-0.06
50,854.0,44.0,0.09
51,855.0,90.0,-0.12
52,856.0,5.0,0.02
53,857.0,23.0,-0.06
54,858.0,75.0,-0.09
55,872.0,29.0,-0.03
56,873.0,21.0,-0.1
57,874.0,30.0,-0.02
58,875.0,5.0,0.13
59,876.0,72.0,-0.04
60,877.0,47.0,0.09
61,878.0,40.0,0.02
62,879.0,29.0,0.09
63,880.0,52.0,-0.05
64,881.0,16.0,0.08
65,882.0,36.0,0.06
66,896.0,49.0,0.06
67,897.0,10.0,-0.02
68,898.0,25.0,-0.1
69,899.0,64.0,-0.0
70,900.0,90.0,-0.08
71,901.0,88.0,0.11
72,902.0,48.0,0.14
73,903.0,58.0,0.14
74,904.0,64.0,0.03
75,905.0,78.0,-0.06
76,906.0,73.0,0.04
77,920.0,12.0,-0.05
78,921.0,34.0,0.14
79,922.0,26.0,-0.0
80,923.0,57.0,-0.0
81,924.0,0.0,0.1
82,925.0,48.0,0.01
83,926.0,64.0,-0.14
84,927.0,79.0,0.13
85,928.0,13.0,-0.08
86,929.0,20.0,-0.05
87,930.0,67.0,-0.05
88,944.0,41.0,0.04
89,945.0,90.0,-0.14
90,946.0,52.0,0.01
91,947.0,32.0,0.13
92,948.0,1.0,0.13
93,949.0,54.0,-0.09
94,950.0,41.0,0.02
95,951.0,41.0,-0.01
96,952.0,52.0,-0.03
97,953.0,55.0,-0.02
98,954.0,36.0,0.07
99,967.0,40.0,0.0
100,968.0,54.0,-0.0
101,969.0,49.0,0.01
102,970.0,44.0,0.12
103,971.0,20.0,0.13
104,972.0,31.0,0.0
105,973.0,58.0,0.08
106,974.0,68.0,0.04
107,975.0,4.0,0.09
108,976.0,37.0,-0.0
109,977.0,63.0,-0.0
110,978.0,13.0,0.06
111,991.0,0.0,0.06
112,992.0,69.0,0.04
113,993.0,43.0,0.04
114,994.0,67.0,0.14
115,995.0,38.0,0.14
116,996.0,23.0,-0.06
117,997.0,47.0,-0.07
118,998.0,9.0,0.03
119,999.0,14.0,0.05
120,1000.0,2.0,-0.03
121,1001.0,63.0,0.04
122,1002.0,13.0,0.09
123,1015.0,72.0,-0.03
124,1016.0,42.0,0.07
125,1017.0,42.0,0.11
126,1018.0,0.0,0.04
127,1019.0,11.0,0.1
128,1020.0,17.0,0.13
129,1021.0,76.0,0.01
130,1022.0,63.0,0.02
131,1023.0,46.0,-0.01
132,1024.0,37.0,0.03
133,1025.0,53.0,0.05
134,1026.0,72.0,0.07
135,1039.0,44.0,-0.06
136,1040.0,63.0,-0.06
137,1041.0,11.0,-0.13
138,1042.0,8.0,0.14
139,1043.0,0.0,0.01
140,1044.0,12.0,0.12
141,1045.0,60.0,-0.06
142,1046.0,42.0,0.01
143,1047.0,4.0,-0.12
144,1048.0,3.0,-0.09
145,1049.0,66.0,-0.04
146,1050.0,52.0,-0.07
147,1063.0,54.0,-0.01
148,1064.0,32.0,-0.01
149,1065.0,62.0,0.12
150,1066.0,32.0,0.11
151,1067.0,10.0,-0.12
152,1068.0,52.0,-0.06
153,1069.0,49.0,0.13
154,1070.0,28.0,-0.01
155,1071.0,49.0,0.0
156,1072.0,32.0,0.0
157,1073.0,17.0,-0.04
158,1074.0,71.0,-0.07
159,1087.0,1.0,0.05
160,1088.0,13.0,-0.06
161,1089.0,61.0,-0.06
162,1090.0,80.0,-0.06
163,1091.0,84.0,0.14
164,1092.0,37.0,0.12
165,1093.0,60.0,0.13
166,1094.0,45.0,0.04
167,1095.0,1.0,-0.03
168,1096.0,15.0,0.05
169,1097.0,59.0,-0.04
170,1098.0,22.0,0.04
171,1111.0,71.0,-0.05
172,1112.0,32.0,-0.09
173,1113.0,61.0,-0.03
174,1114.0,22.0,-0.01
175,1115.0,57.0,0.13
176,1116.0,21.0,0.12
177,1117.0,67.0,0.02
178,1118.0,9.0,-0.01
179,1119.0,57.0,0.11
180,1120.0,25.0,0.05
181,1121.0,10.0,0.1
182,1122.0,30.0,-0.06
183,1135.0,38.0,0.08
184,1136.0,47.0,0.04
185,1137.0,61.0,-0.06
186,1138.0,24.0,-0.13
187,1139.0,40.0,0.1
188,1140.0,90.0,-0.09
189,1141.0,33.0,0.11
190,1142.0,40.0,-0.01
191,1143.0,12.0,0.12
192,1144.0,31.0,-0.11
193,1145.0,75.0,0.03
194,1146.0,45.0,0.03
195,1159.0,61.0,-0.08
196,1160.0,58.0,-0.09
197,1161.0,34.0,0.04
198,1162.0,0.0,0.14
199,1163.0,27.0,0.11
200,1164.0,84.0,-0.08
201,1165.0,58.0,0.1
202,1166.0,10.0,0.14
203,1167.0,45.0,0.14
204,1168.0,58.0,-0.09
205,1169.0,56.0,0.03
206,1170.0,45.0,0.04
207,1183.0,62.0,0.08
208,1184.0,73.0,-0.04
209,1185.0,0.0,-0.06
210,1186.0,46.0,0.14
211,1187.0,59.0,0.02
212,1188.0,45.0,0.12
213,1189.0,47.0,-0.08
214,1190.0,36.0,0.01
215,1191.0,39.0,0.14
216,1192.0,34.0,-0.09
217,1193.0,3.0,-0.03
218,1194.0,45.0,0.11
219,1207.0,82.0,-0.07
220,1208.0,66.0,-0.05
221,1209.0,5.0,-0.02
222,1210.0,5.0,0.13
223,1211.0,56.0,0.13
224,1212.0,65.0,0.11
225,1213.0,13.0,-0.12
226,1214.0,34.0,0.13
227,1215.0,29.0,0.14
228,1216.0,58.0,-0.06
229,1217.0,10.0,-0.1
230,1218.0,76.0,0.03
231,1231.0,0.0,0.06
232,1232.0,55.0,0.05
233,1233.0,3.0,-0.06
234,1234.0,52.0,-0.06
235,1235.0,66.0,0.13
236,1236.0,51.0,0.14
237,1237.0,33.0,-0.01
238,1238.0,56.0,0.13
239,1239.0,5.0,0.11
240,1240.0,52.0,-0.06
241,1241.0,59.0,-0.04
242,1242.0,11.0,-0.09
243,1255.0,0.0,0.07
244,1256.0,40.0,0.07
245,1257.0,45.0,-0.04
246,1258.0,32.0,0.07
247,1259.0,47.0,0.14
248,1260.0,55.0,-0.05
249,1261.0,44.0,0.09
250,1262.0,3.0,-0.02
251,1263.0,10.0,0.08
252,1264.0,58.0,-0.06
253,1265.0,73.0,-0.05
254,1266.0,52.0,0.06
255,1279.0,5.0,-0.04
256,1280.0,65.0,0.07
257,1281.0,32.0,-0.06
258,1282.0,45.0,0.04
259,1283.0,28.0,0.07
260,1284.0,38.0,0.07
261,1285.0,75.0,0.08
262,1286.0,19.0,-0.05
263,1287.0,20.0,-0.13
264,1288.0,48.0,-0.08
265,1289.0,60.0,0.07
266,1290.0,58.0,0.02
267,1303.0,32.0,-0.05
268,1304.0,40.0,-0.01
269,1305.0,75.0,-0.1
270,1306.0,50.0,0.05
271,1307.0,23.0,0.1
272,1308.0,34.0,0.12
273,1309.0,44.0,0.11
274,1310.0,27.0,-0.13
275,1311.0,48.0,0.0
276,1312.0,16.0,0.12
277,1313.0,13.0,0.03
278,1314.0,67.0,-0.01
279,1327.0,15.0,0.06
280,1328.0,35.0,0.08
281,1329.0,38.0,0.09
282,1330.0,14.0,-0.08
283,1331.0,43.0,-0.06
284,1332.0,46.0,0.01
285,1333.0,62.0,-0.0
286,1334.0,39.0,-0.09
287,1335.0,52.0,-0.05
288,1336.0,77.0,-0.05
289,1337.0,27.0,-0.1
290,1338.0,12.0,0.07
291,1351.0,17.0,-0.06
292,1352.0,55.0,-0.06
293,1353.0,75.0,-0.04
