,Hoy,SD_Angle,SD_Position
0,1423.0,72.0,0.03
1,1424.0,64.0,-0.01
2,1425.0,64.0,0.03
3,1426.0,28.0,0.12
4,1427.0,53.0,-0.02
5,1428.0,15.0,0.09
6,1429.0,3.0,-0.03
7,1430.0,57.0,-0.08
8,1431.0,56.0,0.01
9,1432.0,52.0,0.05
10,1433.0,29.0,-0.01
11,1434.0,25.0,-0.08
12,1447.0,70.0,0.0
13,1448.0,74.0,0.04
14,1449.0,52.0,0.12
15,1450.0,61.0,0.14
16,1451.0,6.0,-0.07
17,1452.0,4.0,-0.02
18,1453.0,7.0,-0.05
19,1454.0,0.0,0.07
20,1455.0,73.0,-0.01
21,1456.0,2.0,-0.04
22,1457.0,29.0,-0.07
23,1458.0,2.0,0.07
24,1471.0,58.0,0.08
25,1472.0,34.0,0.05
26,1473.0,90.0,-0.06
27,1474.0,0.0,0.02
28,1475.0,90.0,0.14
29,1476.0,33.0,0.06
30,1477.0,58.0,-0.01
31,1478.0,26.0,-0.01
32,1479.0,30.0,-0.06
33,1480.0,9.0,0.05
34,1481.0,80.0,-0.02
35,1482.0,52.0,0.0
36,1495.0,61.0,-0.04
37,1496.0,0.0,-0.07
38,1497.0,9.0,-0.01
39,1498.0,40.0,-0.01
40,1499.0,36.0,-0.02
41,1500.0,0.0,-0.01
42,1501.0,46.0,-0.04
43,1502.0,40.0,0.0
44,1503.0,58.0,-0.01
45,1504.0,27.0,-0.05
46,1505.0,0.0,-0.06
47,1506.0,50.0,-0.04
48,1519.0,26.0,0.04
49,1520.0,2.0,0.05
50,1521.0,41.0,0.13
51,1522.0,0.0,0.0
52,1523.0,22.0,-0.06
53,1524.0,78.0,0.04
54,1525.0,43.0,-0.08
55,1526.0,12.0,0.02
56,1527.0,35.0,-0.01
57,1528.0,43.0,0.08
58,1529.0,64.0,0.03
59,1530.0,63.0,-0.02
60,1543.0,59.0,0.03
61,1544.0,26.0,0.08
62,1545.0,50.0,0.07
63,1546.0,56.0,0.08
64,1547.0,67.0,-0.06
65,1548.0,13.0,-0.01
66,1549.0,9.0,-0.03
67,1550.0,13.0,0.06
68,1551.0,55.0,0.12
69,1552.0,39.0,-0.08
70,1553.0,11.0,-0.09
71,1554.0,66.0,0.0
72,1567.0,58.0,-0.0
73,1568.0,52.0,0.02
74,1569.0,67.0,-0.05
75,1570.0,7.0,0.02
76,1571.0,29.0,0.11
77,1572.0,34.0,0.03
78,1573.0,0.0,-0.01
79,1574.0,14.0,-0.08
80,1575.0,5.0,0.04
81,1576.0,43.0,-0.02
82,1577.0,32.0,0.08
83,1578.0,3.0,0.06
84,1591.0,0.0,-0.07
85,1592.0,30.0,0.07
86,1593.0,62.0,-0.04
87,1594.0,47.0,0.06
88,1595.0,25.0,0.02
89,1596.0,29.0,0.05
90,1597.0,25.0,0.07
91,1598.0,66.0,-0.01
92,1599.0,17.0,-0.03
93,1600.0,25.0,-0.04
94,1601.0,0.0,-0.07
95,1602.0,79.0,-0.05
96,1615.0,0.0,-0.08
97,1616.0,40.0,-0.06
98,1617.0,55.0,0.02
99,1618.0,51.0,-0.02
100,1619.0,63.0,-0.05
101,1620.0,4.0,-0.03
102,1621.0,25.0,-0.08
103,1622.0,52.0,-0.07
104,1623.0,83.0,-0.07
105,1624.0,68.0,-0.07
106,1625.0,44.0,-0.07
107,1626.0,27.0,-0.08
108,1639.0,71.0,-0.04
109,1640.0,48.0,0.03
110,1641.0,41.0,0.0
111,1642.0,45.0,-0.04
112,1643.0,23.0,-0.06
113,1644.0,18.0,0.11
114,1645.0,45.0,0.06
115,1646.0,3.0,-0.05
116,1647.0,57.0,-0.07
117,1648.0,13.0,-0.03
118,1649.0,74.0,-0.06
119,1650.0,10.0,-0.07
120,1663.0,1.0,0.08
121,1664.0,40.0,0.04
122,1665.0,31.0,-0.03
123,1666.0,1.0,-0.07
124,1667.0,83.0,-0.08
125,1668.0,45.0,0.0
126,1669.0,50.0,-0.07
127,1670.0,23.0,0.07
128,1671.0,64.0,-0.02
129,1672.0,53.0,0.08
130,1673.0,12.0,0.02
131,1674.0,66.0,0.08
132,1687.0,78.0,0.01
133,1688.0,29.0,-0.07
134,1689.0,66.0,-0.0
135,1690.0,4.0,0.1
136,1691.0,28.0,0.03
137,1692.0,52.0,-0.03
138,1693.0,47.0,-0.08
139,1694.0,0.0,-0.01
140,1695.0,74.0,0.02
141,1696.0,15.0,0.01
142,1697.0,6.0,-0.06
143,1698.0,61.0,0.04
144,1711.0,2.0,0.0
145,1712.0,45.0,-0.05
146,1713.0,73.0,0.04
147,1714.0,18.0,0.04
148,1715.0,0.0,-0.04
149,1716.0,35.0,0.04
150,1717.0,69.0,0.03
151,1718.0,36.0,0.04
152,1719.0,79.0,0.06
153,1720.0,19.0,0.07
154,1721.0,30.0,-0.08
155,1722.0,51.0,-0.08
156,1735.0,45.0,0.09
157,1736.0,14.0,0.05
158,1737.0,15.0,0.03
159,1738.0,11.0,-0.06
160,1739.0,31.0,-0.05
161,1740.0,42.0,0.04
162,1741.0,4.0,0.07
163,1742.0,1.0,0.07
164,1743.0,21.0,0.12
165,1744.0,68.0,-0.0
166,1745.0,56.0,0.07
167,1746.0,29.0,0.07
168,1759.0,31.0,-0.07
169,1760.0,26.0,0.06
170,1761.0,4.0,0.05
171,1762.0,24.0,0.1
172,1763.0,34.0,0.01
173,1764.0,67.0,-0.01
174,1765.0,45.0,-0.01
175,1766.0,54.0,-0.02
176,1767.0,51.0,0.05
177,1768.0,78.0,-0.05
178,1769.0,48.0,-0.04
179,1770.0,30.0,-0.07
180,1783.0,58.0,-0.02
181,1784.0,80.0,-0.05
182,1785.0,22.0,-0.05
183,1786.0,10.0,0.02
184,1787.0,39.0,-0.02
185,1788.0,0.0,0.03
186,1789.0,68.0,-0.08
187,1790.0,51.0,0.01
188,1791.0,37.0,-0.07
189,1792.0,23.0,-0.06
190,1793.0,46.0,0.1
191,1794.0,0.0,-0.05
192,1807.0,49.0,-0.0
193,1808.0,65.0,-0.03
194,1809.0,26.0,-0.02
195,1810.0,25.0,0.08
196,1811.0,12.0,0.14
197,1812.0,39.0,0.1
198,1813.0,71.0,-0.05
199,1814.0,38.0,0.02
200,1815.0,30.0,-0.04
201,1816.0,6.0,-0.08
202,1817.0,23.0,0.08
203,1818.0,90.0,-0.07
204,1831.0,14.0,0.06
205,1832.0,15.0,0.07
206,1833.0,27.0,0.07
207,1834.0,2.0,0.14
208,1835.0,59.0,-0.05
209,1836.0,69.0,-0.05
210,1837.0,24.0,-0.08
211,1838.0,51.0,0.01
212,1839.0,81.0,0.12
213,1840.0,41.0,0.07
214,1841.0,49.0,0.07
215,1842.0,70.0,0.01
216,1855.0,22.0,0.06
217,1856.0,52.0,-0.05
218,1857.0,37.0,0.0
219,1858.0,77.0,0.12
220,1859.0,6.0,0.12
221,1860.0,77.0,-0.08
222,1861.0,47.0,0.04
223,1862.0,33.0,-0.0
224,1863.0,61.0,0.12
225,1864.0,53.0,-0.01
226,1865.0,44.0,0.01
227,1866.0,58.0,-0.05
228,1879.0,37.0,-0.08
229,1880.0,57.0,-0.05
230,1881.0,56.0,-0.06
231,1882.0,43.0,0.14
232,1883.0,9.0,0.1
233,1884.0,51.0,0.06
234,1885.0,49.0,0.09
235,1886.0,46.0,0.01
236,1887.0,62.0,0.07
237,1888.0,18.0,-0.04
238,1889.0,53.0,0.06
239,1890.0,58.0,-0.07
240,1903.0,43.0,0.08
241,1904.0,29.0,-0.03
242,1905.0,12.0,-0.03
243,1906.0,62.0,-0.01
244,1907.0,39.0,0.03
245,1908.0,43.0,-0.09
246,1909.0,48.0,-0.01
247,1910.0,41.0,0.06
248,1911.0,0.0,-0.06
249,1912.0,24.0,0.05
250,1913.0,59.0,-0.0
251,1914.0,58.0,0.07
252,1927.0,52.0,0.06
253,1928.0,48.0,-0.03
254,1929.0,3.0,-0.05
255,1930.0,32.0,0.07
256,1931.0,78.0,-0.02
257,1932.0,48.0,-0.05
258,1933.0,41.0,0.08
259,1934.0,65.0,-0.0
260,1935.0,3.0,0.05
261,1936.0,46.0,0.06
262,1937.0,15.0,0.09
263,1938.0,42.0,0.04
264,1951.0,68.0,-0.06
265,1952.0,52.0,0.13
266,1953.0,47.0,-0.03
267,1954.0,6.0,0.03
268,1955.0,41.0,0.05
269,1956.0,53.0,0.01
270,1957.0,82.0,-0.07
271,1958.0,7.0,-0.02
272,1959.0,10.0,0.05
273,1960.0,24.0,0.07
274,1961.0,39.0,0.03
275,1962.0,48.0,-0.06
276,1975.0,1.0,-0.07
277,1976.0,59.0,-0.04
278,1977.0,90.0,-0.04
279,1978.0,63.0,0.12
280,1979.0,39.0,-0.04
281,1980.0,49.0,0.03
282,1981.0,51.0,-0.07
283,1982.0,82.0,-0.07
284,1983.0,54.0,0.1
285,1984.0,73.0,-0.05
286,1985.0,51.0,0.05
287,1986.0,69.0,0.04
288,1999.0,73.0,0.02
289,2000.0,37.0,-0.04
290,2001.0,23.0,-0.09
291,2002.0,50.0,0.01
292,2003.0,24.0,-0.05
293,2004.0,21.0,0.05
294,2005.0,47.0,0.05
295,2006.0,28.0,-0.01
296,2007.0,21.0,0.05
297,2008.0,54.0,-0.02
298,2009.0,37.0,0.02
299,2010.0,55.0,-0.05
300,2023.0,66.0,-0.07
301,2024.0,27.0,-0.1
302,2025.0,50.0,-0.04
303,2026.0,51.0,0.08
304,2027.0,21.0,-0.04
305,2028.0,73.0,0.03
306,2029.0,60.0,-0.08
307,2030.0,31.0,-0.06
308,2031.0,71.0,-0.03
309,2032.0,73.0,-0.08
310,2033.0,67.0,-0.01
311,2034.0,68.0,-0.0
312,2047.0,36.0,0.0
313,2048.0,50.0,0.07
314,2049.0,85.0,-0.02
315,2050.0,20.0,-0.05
316,2051.0,37.0,0.0
317,2052.0,66.0,-0.08
318,2053.0,49.0,-0.07
319,2054.0,40.0,-0.09
320,2055.0,43.0,0.06
321,2056.0,23.0,-0.05
322,2057.0,38.0,0.02
323,2058.0,20.0,0.03
324,2071.0,21.0,-0.03
325,2072.0,41.0,-0.07
326,2073.0,43.0,-0.08
327,2074.0,9.0,0.04
328,2075.0,58.0,-0.04
329,2076.0,44.0,-0.05
330,2077.0,15.0,-0.01
331,2078.0,51.0,0.12
332,2079.0,65.0,-0.05
333,2080.0,21.0,0.04
334,2081.0,74.0,-0.05
335,2082.0,19.0,0.07
336,2095.0,57.0,0.02
337,2096.0,42.0,-0.07
338,2097.0,50.0,-0.06
339,2098.0,27.0,-0.03
340,2099.0,37.0,0.03
341,2100.0,20.0,0.06
342,2101.0,1.0,-0.05
343,2102.0,36.0,-0.04
344,2103.0,67.0,0.01
345,2104.0,19.0,0.04
346,2105.0,56.0,-0.0
347,2106.0,4.0,0.05
348,2119.0,32.0,0.04
349,2120.0,2.0,-0.03
350,2121.0,40.0,-0.09
351,2122.0,56.0,-0.07
352,2123.0,74.0,-0.01
353,2124.0,23.0,0.01
354,2125.0,35.0,0.04
355,2126.0,49.0,0.02
356,2127.0,11.0,-0.05
357,2128.0,71.0,0.01
358,2129.0,17.0,0.1
359,2130.0,60.0,0.05
360,2143.0,5.0,0.07
361,2144.0,36.0,0.04
362,2145.0,44.0,-0.04
363,2146.0,48.0,-0.02
364,2147.0,42.0,-0.06
365,2148.0,46.0,0.07
366,2149.0,18.0,0.01
367,2150.0,0.0,-0.06
368,2151.0,37.0,-0.01
369,2152.0,55.0,0.05
370,2153.0,13.0,0.07
371,2154.0,47.0,0.0
