,Hoy,SD_Angle,SD_Position
0,2167.0,45.0,-0.05
1,2168.0,45.0,0.08
2,2169.0,38.0,0.09
3,2170.0,40.0,-0.05
4,2171.0,65.0,0.07
5,2172.0,61.0,0.02
6,2173.0,90.0,-0.08
7,2174.0,18.0,-0.08
8,2175.0,52.0,0.04
9,2176.0,9.0,-0.07
10,2177.0,33.0,-0.06
11,2178.0,50.0,0.03
12,2191.0,58.0,-0.08
13,2192.0,24.0,-0.04
14,2193.0,39.0,0.06
15,2194.0,67.0,-0.09
16,2195.0,72.0,-0.0
17,2196.0,90.0,-0.07
18,2197.0,8.0,-0.05
19,2198.0,28.0,-0.09
20,2199.0,12.0,-0.07
21,2200.0,7.0,0.05
22,2201.0,33.0,-0.03
23,2202.0,70.0,-0.08
24,2215.0,6.0,-0.07
25,2216.0,53.0,0.03
26,2217.0,5.0,0.12
27,2218.0,4.0,0.07
28,2219.0,74.0,0.04
29,2220.0,6.0,-0.05
30,2221.0,7.0,-0.06
31,2222.0,20.0,-0.03
32,2223.0,40.0,-0.0
33,2224.0,58.0,-0.02
34,2225.0,47.0,-0.04
35,2226.0,35.0,-0.04
36,2239.0,70.0,-0.09
37,2240.0,7.0,0.06
38,2241.0,55.0,0.06
39,2242.0,45.0,0.05
40,2243.0,62.0,-0.06
41,2244.0,69.0,-0.1
42,2245.0,66.0,-0.1
43,2246.0,58.0,-0.1
44,2247.0,46.0,-0.1
45,2248.0,59.0,0.05
46,2249.0,32.0,0.07
47,2250.0,26.0,0.05
48,2263.0,66.0,0.01
49,2264.0,31.0,0.07
50,2265.0,33.0,-0.11
51,2266.0,45.0,-0.06
52,2267.0,3.0,0.06
53,2268.0,26.0,0.07
54,2269.0,42.0,-0.02
55,2270.0,32.0,-0.08
56,2271.0,88.0,-0.09
57,2272.0,53.0,-0.05
58,2273.0,73.0,-0.08
59,2274.0,0.0,0.05
60,2287.0,3.0,0.07
61,2288.0,14.0,-0.09
62,2289.0,54.0,-0.07
63,2290.0,14.0,0.12
64,2291.0,66.0,0.0
65,2292.0,45.0,-0.11
66,2293.0,66.0,0.04
67,2294.0,55.0,-0.06
68,2295.0,35.0,-0.07
69,2296.0,7.0,-0.07
70,2297.0,21.0,-0.03
71,2298.0,50.0,-0.07
72,2311.0,88.0,-0.07
73,2312.0,30.0,0.03
74,2313.0,81.0,-0.05
75,2314.0,25.0,-0.11
76,2315.0,75.0,-0.01
77,2316.0,11.0,0.03
78,2317.0,40.0,-0.0
79,2318.0,58.0,-0.08
80,2319.0,17.0,0.05
81,2320.0,55.0,0.06
82,2321.0,46.0,0.01
83,2322.0,48.0,0.07
84,2335.0,40.0,0.05
85,2336.0,69.0,-0.01
86,2337.0,18.0,0.04
87,2338.0,22.0,0.04
88,2339.0,42.0,0.06
89,2340.0,0.0,-0.02
90,2341.0,34.0,-0.04
91,2342.0,27.0,-0.06
92,2343.0,50.0,0.07
93,2344.0,24.0,0.01
94,2345.0,89.0,-0.07
95,2346.0,17.0,0.09
96,2359.0,28.0,0.06
97,2360.0,48.0,0.0
98,2361.0,52.0,-0.01
99,2362.0,35.0,0.0
100,2363.0,66.0,0.01
101,2364.0,13.0,-0.07
102,2365.0,17.0,0.03
103,2366.0,75.0,-0.03
104,2367.0,55.0,-0.02
105,2368.0,67.0,0.04
106,2369.0,24.0,0.04
107,2370.0,10.0,-0.07
108,2383.0,20.0,-0.05
109,2384.0,32.0,-0.04
110,2385.0,24.0,0.02
111,2386.0,43.0,0.05
112,2387.0,11.0,-0.02
113,2388.0,55.0,0.05
114,2389.0,27.0,0.02
115,2390.0,82.0,-0.11
116,2391.0,77.0,-0.07
117,2392.0,37.0,0.03
118,2393.0,60.0,-0.02
119,2394.0,6.0,-0.08
120,2407.0,47.0,0.05
121,2408.0,29.0,-0.1
122,2409.0,50.0,0.12
123,2410.0,32.0,-0.05
124,2411.0,0.0,-0.04
125,2412.0,0.0,0.03
126,2413.0,45.0,-0.08
127,2414.0,49.0,-0.02
128,2415.0,53.0,-0.02
129,2416.0,32.0,-0.05
130,2417.0,0.0,0.02
131,2418.0,4.0,0.08
132,2431.0,63.0,-0.02
133,2432.0,51.0,0.03
134,2433.0,55.0,-0.09
135,2434.0,67.0,0.0
136,2435.0,76.0,0.03
137,2436.0,20.0,-0.03
138,2437.0,0.0,-0.06
139,2438.0,24.0,-0.07
140,2439.0,10.0,0.05
141,2440.0,56.0,-0.05
142,2441.0,66.0,-0.01
143,2442.0,21.0,-0.04
144,2455.0,37.0,0.02
145,2456.0,0.0,-0.03
146,2457.0,57.0,-0.0
147,2458.0,12.0,0.03
148,2459.0,69.0,-0.06
149,2460.0,73.0,-0.01
150,2461.0,43.0,-0.1
151,2462.0,9.0,-0.05
152,2463.0,64.0,-0.03
153,2464.0,50.0,-0.06
154,2465.0,0.0,0.08
155,2466.0,46.0,0.03
156,2479.0,47.0,0.02
157,2480.0,49.0,0.04
158,2481.0,50.0,-0.09
159,2482.0,17.0,-0.11
160,2483.0,48.0,-0.11
161,2484.0,62.0,0.06
162,2485.0,52.0,-0.06
163,2486.0,62.0,0.02
164,2487.0,43.0,0.05
165,2488.0,53.0,-0.03
166,2489.0,76.0,0.03
167,2490.0,47.0,-0.03
168,2503.0,66.0,-0.06
169,2504.0,47.0,-0.09
170,2505.0,9.0,-0.11
171,2506.0,56.0,-0.1
172,2507.0,16.0,-0.07
173,2508.0,76.0,-0.04
174,2509.0,43.0,-0.04
175,2510.0,90.0,-0.08
176,2511.0,52.0,-0.0
177,2512.0,10.0,0.04
178,2513.0,60.0,0.07
179,2514.0,74.0,0.02
180,2527.0,44.0,-0.0
181,2528.0,73.0,0.02
182,2529.0,75.0,-0.1
183,2530.0,61.0,-0.06
184,2531.0,78.0,0.01
185,2532.0,77.0,0.11
186,2533.0,32.0,-0.09
187,2534.0,30.0,-0.06
188,2535.0,18.0,-0.01
189,2536.0,15.0,0.07
190,2537.0,55.0,-0.02
191,2538.0,9.0,-0.04
192,2551.0,28.0,0.07
193,2552.0,57.0,-0.08
194,2553.0,53.0,-0.05
195,2554.0,47.0,-0.0
196,2555.0,71.0,-0.0
197,2556.0,28.0,-0.02
198,2557.0,19.0,-0.12
199,2558.0,33.0,-0.11
200,2559.0,52.0,0.05
201,2560.0,17.0,-0.09
202,2561.0,53.0,0.05
203,2562.0,4.0,0.07
204,2575.0,19.0,-0.07
205,2576.0,64.0,-0.02
206,2577.0,34.0,-0.02
207,2578.0,36.0,0.01
208,2579.0,16.0,-0.06
209,2580.0,12.0,-0.07
210,2581.0,70.0,0.03
211,2582.0,57.0,0.02
212,2583.0,87.0,-0.07
213,2584.0,67.0,-0.01
214,2585.0,60.0,-0.06
215,2586.0,0.0,-0.01
216,2599.0,24.0,0.04
217,2600.0,74.0,-0.04
218,2601.0,0.0,-0.1
219,2602.0,11.0,-0.03
220,2603.0,79.0,-0.01
221,2604.0,53.0,0.0
222,2605.0,47.0,-0.06
223,2606.0,50.0,0.04
224,2607.0,50.0,-0.02
225,2608.0,51.0,-0.03
226,2609.0,35.0,-0.01
227,2610.0,4.0,-0.09
228,2623.0,66.0,0.01
229,2624.0,11.0,-0.07
230,2625.0,44.0,0.05
231,2626.0,1.0,0.04
232,2627.0,39.0,0.04
233,2628.0,50.0,-0.01
234,2629.0,30.0,0.05
235,2630.0,57.0,0.02
236,2631.0,63.0,-0.03
237,2632.0,38.0,0.05
238,2633.0,54.0,-0.02
239,2634.0,48.0,0.06
240,2646.0,11.0,0.05
241,2647.0,44.0,0.08
242,2648.0,87.0,-0.07
243,2649.0,14.0,-0.05
244,2650.0,35.0,-0.11
245,2651.0,42.0,0.0
246,2652.0,45.0,0.03
247,2653.0,15.0,-0.03
248,2654.0,60.0,-0.02
249,2655.0,36.0,-0.03
250,2656.0,49.0,0.05
251,2657.0,31.0,0.0
252,2658.0,11.0,-0.04
253,2670.0,68.0,0.06
254,2671.0,4.0,-0.08
255,2672.0,42.0,-0.08
256,2673.0,11.0,-0.05
257,2674.0,11.0,-0.08
258,2675.0,51.0,0.03
259,2676.0,0.0,0.04
260,2677.0,0.0,0.02
261,2678.0,38.0,-0.08
262,2679.0,15.0,-0.09
263,2680.0,70.0,-0.07
264,2681.0,61.0,-0.01
265,2682.0,3.0,0.05
266,2694.0,52.0,0.05
267,2695.0,49.0,-0.01
268,2696.0,46.0,-0.03
269,2697.0,76.0,-0.02
270,2698.0,19.0,-0.1
271,2699.0,28.0,-0.06
272,2700.0,71.0,-0.1
273,2701.0,54.0,0.06
274,2702.0,24.0,-0.07
275,2703.0,79.0,-0.01
276,2704.0,44.0,0.0
277,2705.0,61.0,-0.03
278,2706.0,73.0,-0.11
279,2718.0,37.0,0.03
280,2719.0,23.0,-0.06
281,2720.0,49.0,0.05
282,2721.0,55.0,-0.04
283,2722.0,32.0,-0.03
284,2723.0,0.0,-0.0
285,2724.0,45.0,0.04
286,2725.0,1.0,0.03
287,2726.0,60.0,0.06
288,2727.0,39.0,0.02
289,2728.0,75.0,-0.02
290,2729.0,35.0,-0.05
291,2730.0,8.0,-0.06
292,2742.0,24.0,0.02
293,2743.0,60.0,-0.04
294,2744.0,59.0,0.03
295,2745.0,58.0,-0.01
296,2746.0,39.0,-0.03
297,2747.0,51.0,0.03
298,2748.0,76.0,-0.01
299,2749.0,48.0,-0.05
300,2750.0,38.0,-0.11
301,2751.0,2.0,-0.06
302,2752.0,42.0,-0.04
303,2753.0,4.0,-0.06
304,2754.0,53.0,0.05
305,2766.0,83.0,-0.06
306,2767.0,69.0,0.0
307,2768.0,35.0,0.03
308,2769.0,17.0,-0.07
309,2770.0,11.0,0.02
310,2771.0,0.0,-0.01
311,2772.0,35.0,0.0
312,2773.0,64.0,0.03
313,2774.0,89.0,-0.09
314,2775.0,9.0,0.04
315,2776.0,45.0,0.05
316,2777.0,2.0,-0.07
317,2778.0,2.0,-0.04
318,2790.0,43.0,0.03
319,2791.0,34.0,0.02
320,2792.0,81.0,-0.07
321,2793.0,54.0,-0.04
322,2794.0,42.0,0.02
323,2795.0,37.0,0.0
324,2796.0,23.0,-0.03
325,2797.0,73.0,-0.02
326,2798.0,30.0,-0.08
327,2799.0,76.0,0.03
328,2800.0,81.0,-0.04
329,2801.0,12.0,-0.07
330,2802.0,31.0,-0.06
331,2814.0,34.0,0.08
332,2815.0,35.0,-0.09
333,2816.0,57.0,0.04
334,2817.0,0.0,0.04
335,2818.0,78.0,-0.08
336,2819.0,15.0,-0.02
337,2820.0,25.0,-0.08
338,2821.0,16.0,0.02
339,2822.0,31.0,-0.12
340,2823.0,45.0,-0.02
341,2824.0,69.0,-0.02
342,2825.0,41.0,0.08
343,2826.0,7.0,0.07
344,2838.0,27.0,0.05
345,2839.0,54.0,0.0
346,2840.0,61.0,-0.0
347,2841.0,37.0,0.03
348,2842.0,31.0,-0.07
349,2843.0,57.0,-0.07
350,2844.0,34.0,-0.03
351,2845.0,30.0,-0.05
352,2846.0,64.0,-0.05
353,2847.0,20.0,-0.01
354,2848.0,83.0,-0.02
355,2849.0,39.0,-0.06
356,2850.0,7.0,-0.04
357,2862.0,81.0,-0.02
358,2863.0,32.0,0.07
359,2864.0,30.0,-0.1
360,2865.0,40.0,-0.0
361,2866.0,46.0,-0.08
362,2867.0,29.0,-0.04
363,2868.0,64.0,0.02
364,2869.0,60.0,0.0
365,2870.0,19.0,-0.08
366,2871.0,53.0,0.07
367,2872.0,42.0,-0.09
368,2873.0,83.0,-0.01
369,2874.0,28.0,0.07
