,Hoy,SD_Angle,SD_Position
0,8023.0,70.0,0.01
1,8024.0,64.0,-0.1
2,8025.0,20.0,-0.02
3,8026.0,62.0,0.14
4,8027.0,67.0,0.13
5,8028.0,47.0,-0.07
6,8029.0,83.0,0.14
7,8030.0,7.0,0.05
8,8031.0,41.0,0.03
9,8032.0,52.0,-0.04
10,8033.0,72.0,0.02
11,8047.0,11.0,-0.03
12,8048.0,26.0,-0.07
13,8049.0,32.0,0.02
14,8050.0,50.0,0.13
15,8051.0,45.0,0.1
16,8052.0,14.0,-0.07
17,8053.0,75.0,-0.11
18,8054.0,18.0,-0.11
19,8055.0,16.0,0.03
20,8056.0,0.0,0.05
21,8057.0,35.0,-0.06
22,8071.0,55.0,0.06
23,8072.0,71.0,-0.1
24,8073.0,12.0,0.1
25,8074.0,26.0,0.09
26,8075.0,21.0,0.12
27,8076.0,90.0,0.03
28,8077.0,86.0,0.08
29,8078.0,11.0,0.11
30,8079.0,54.0,-0.02
31,8080.0,54.0,-0.1
32,8081.0,53.0,0.01
33,8095.0,77.0,0.04
34,8096.0,9.0,0.03
35,8097.0,40.0,-0.06
36,8098.0,72.0,0.1
37,8099.0,43.0,0.03
38,8100.0,42.0,-0.12
39,8101.0,68.0,-0.12
40,8102.0,29.0,-0.1
41,8103.0,88.0,0.14
42,8104.0,87.0,-0.07
43,8105.0,43.0,0.04
44,8119.0,30.0,-0.05
45,8120.0,28.0,-0.1
46,8121.0,56.0,-0.0
47,8122.0,17.0,0.02
48,8123.0,71.0,0.11
49,8124.0,29.0,0.14
50,8125.0,15.0,0.1
51,8126.0,43.0,-0.14
52,8127.0,77.0,-0.05
53,8128.0,22.0,-0.03
54,8129.0,0.0,0.09
55,8143.0,43.0,-0.03
56,8144.0,21.0,-0.04
57,8145.0,84.0,0.12
58,8146.0,40.0,0.05
59,8147.0,20.0,-0.13
60,8148.0,59.0,-0.1
61,8149.0,90.0,-0.08
62,8150.0,77.0,-0.1
63,8151.0,90.0,0.14
64,8152.0,20.0,-0.07
65,8153.0,27.0,-0.02
66,8167.0,78.0,-0.08
67,8168.0,21.0,0.04
68,8169.0,65.0,0.14
69,8170.0,17.0,-0.01
70,8171.0,19.0,0.12
71,8172.0,85.0,0.07
72,8173.0,32.0,-0.14
73,8174.0,66.0,0.14
74,8175.0,23.0,0.11
75,8176.0,0.0,-0.06
76,8177.0,46.0,0.04
77,8191.0,46.0,0.05
78,8192.0,19.0,0.04
79,8193.0,45.0,-0.01
80,8194.0,90.0,0.06
81,8195.0,47.0,0.03
82,8196.0,28.0,0.05
83,8197.0,69.0,0.13
84,8198.0,70.0,-0.09
85,8199.0,22.0,-0.05
86,8200.0,0.0,0.11
87,8201.0,35.0,0.04
88,8215.0,26.0,-0.06
89,8216.0,23.0,-0.04
90,8217.0,36.0,-0.01
91,8218.0,54.0,-0.14
92,8219.0,40.0,0.03
93,8220.0,74.0,0.11
94,8221.0,27.0,0.14
95,8222.0,25.0,0.13
96,8223.0,52.0,-0.09
97,8224.0,43.0,-0.05
98,8225.0,28.0,-0.07
99,8239.0,60.0,0.07
100,8240.0,3.0,-0.11
101,8241.0,86.0,0.12
102,8242.0,62.0,-0.04
103,8243.0,23.0,0.0
104,8244.0,57.0,-0.01
105,8245.0,56.0,0.14
106,8246.0,82.0,0.02
107,8247.0,14.0,-0.13
108,8248.0,23.0,-0.07
109,8249.0,35.0,0.06
110,8263.0,39.0,-0.04
111,8264.0,47.0,0.0
112,8265.0,82.0,-0.05
113,8266.0,47.0,0.13
114,8267.0,71.0,0.1
115,8268.0,5.0,-0.06
116,8269.0,80.0,0.14
117,8270.0,6.0,0.11
118,8271.0,8.0,-0.02
119,8272.0,57.0,-0.09
120,8273.0,59.0,0.03
121,8287.0,30.0,-0.02
122,8288.0,70.0,-0.06
123,8289.0,51.0,0.06
124,8290.0,7.0,-0.02
125,8291.0,33.0,0.09
126,8292.0,3.0,0.02
127,8293.0,36.0,0.02
128,8294.0,29.0,-0.02
129,8295.0,1.0,0.06
130,8296.0,44.0,0.06
131,8297.0,67.0,0.03
132,8311.0,69.0,-0.03
133,8312.0,34.0,-0.0
134,8313.0,25.0,-0.0
135,8314.0,90.0,-0.05
136,8315.0,58.0,0.04
137,8316.0,47.0,0.11
138,8317.0,30.0,0.09
139,8318.0,31.0,0.07
140,8319.0,58.0,-0.03
141,8320.0,35.0,-0.04
142,8321.0,72.0,-0.08
