,Hoy,SD_Angle,SD_Position
182,7693.0,22.0,0.14
183,7694.0,22.0,0.01
184,7695.0,9.0,-0.06
185,7696.0,48.0,-0.07
186,7697.0,23.0,-0.07
187,7711.0,39.0,-0.06
188,7712.0,45.0,-0.12
189,7713.0,43.0,0.04
190,7714.0,52.0,-0.06
191,7715.0,39.0,0.01
192,7716.0,47.0,0.04
193,7717.0,0.0,0.03
194,7718.0,42.0,0.09
195,7719.0,31.0,-0.14
196,7720.0,47.0,0.01
197,7721.0,57.0,0.04
198,7735.0,78.0,-0.1
199,7736.0,58.0,-0.02
200,7737.0,65.0,0.04
201,7738.0,66.0,0.02
202,7739.0,34.0,0.11
203,7740.0,32.0,-0.07
204,7741.0,38.0,0.04
205,7742.0,90.0,0.13
206,7743.0,78.0,0.11
207,7744.0,71.0,-0.1
208,7745.0,32.0,-0.03
209,7759.0,56.0,-0.01
210,7760.0,15.0,-0.07
211,7761.0,20.0,0.06
212,7762.0,14.0,-0.11
213,7763.0,73.0,0.02
214,7764.0,46.0,0.09
215,7765.0,58.0,0.11
216,7766.0,1.0,0.0
217,7767.0,32.0,-0.13
218,7768.0,82.0,-0.1
219,7769.0,19.0,0.07
220,7783.0,24.0,-0.08
221,7784.0,67.0,-0.02
222,7785.0,2.0,0.05
223,7786.0,73.0,0.01
224,7787.0,20.0,0.11
225,7788.0,38.0,0.14
226,7789.0,62.0,0.02
227,7790.0,7.0,0.03
228,7791.0,39.0,0.14
229,7792.0,75.0,-0.09
230,7793.0,64.0,0.09
231,7807.0,17.0,0.06
232,7808.0,26.0,0.07
233,7809.0,51.0,-0.0
234,7810.0,30.0,0.05
235,7811.0,25.0,-0.01
236,7812.0,64.0,0.12
237,7813.0,33.0,-0.14
238,7814.0,60.0,-0.11
239,7815.0,67.0,0.1
240,7816.0,57.0,-0.01
241,7817.0,90.0,-0.08
242,7831.0,8.0,-0.05
243,7832.0,27.0,-0.03
244,7833.0,34.0,-0.03
245,7834.0,44.0,-0.01
246,7835.0,5.0,0.01
247,7836.0,30.0,-0.14
248,7837.0,66.0,-0.05
249,7838.0,27.0,0.02
250,7839.0,18.0,0.12
251,7840.0,51.0,0.04
252,7841.0,15.0,-0.01
253,7855.0,57.0,0.03
254,7856.0,57.0,-0.06
255,7857.0,48.0,0.01
256,7858.0,22.0,0.11
257,7859.0,37.0,0.03
258,7860.0,77.0,0.01
259,7861.0,24.0,0.03
260,7862.0,72.0,-0.11
261,7863.0,0.0,-0.12
262,7864.0,31.0,0.04
263,7865.0,36.0,0.01
264,7879.0,29.0,-0.08
265,7880.0,49.0,0.01
266,7881.0,42.0,0.11
267,7882.0,31.0,-0.07
268,7883.0,45.0,-0.1
269,7884.0,15.0,0.01
270,7885.0,1.0,-0.13
271,7886.0,85.0,-0.07
272,7887.0,90.0,-0.12
273,7888.0,78.0,-0.05
274,7889.0,71.0,0.01
275,7903.0,47.0,0.07
276,7904.0,16.0,-0.03
277,7905.0,71.0,0.14
278,7906.0,11.0,0.0
279,7907.0,45.0,0.11
280,7908.0,52.0,-0.13
281,7909.0,1.0,0.05
282,7910.0,24.0,0.13
283,7911.0,40.0,0.04
284,7912.0,12.0,-0.02
285,7913.0,43.0,-0.06
286,7927.0,20.0,-0.07
287,7928.0,46.0,-0.12
288,7929.0,40.0,0.13
289,7930.0,18.0,0.01
290,7931.0,46.0,-0.07
291,7932.0,20.0,0.02
292,7933.0,18.0,-0.12
293,7934.0,67.0,-0.1
294,7935.0,23.0,0.0
295,7936.0,31.0,-0.04
296,7937.0,45.0,-0.04
297,7951.0,63.0,0.02
298,7952.0,30.0,-0.12
299,7953.0,28.0,0.0
300,7954.0,9.0,0.04
301,7955.0,55.0,0.11
302,7956.0,88.0,0.14
303,7957.0,18.0,-0.06
304,7958.0,3.0,-0.1
305,7959.0,62.0,0.01
306,7960.0,73.0,-0.08
307,7961.0,35.0,0.05
308,7975.0,2.0,0.04
309,7976.0,60.0,-0.1
310,7977.0,40.0,0.05
311,7978.0,87.0,-0.13
312,7979.0,60.0,-0.11
313,7980.0,41.0,0.04
314,7981.0,40.0,0.1
315,7982.0,22.0,0.02
316,7983.0,62.0,-0.0
317,7984.0,13.0,0.03
318,7985.0,29.0,0.09
319,7999.0,50.0,0.0
320,8000.0,55.0,-0.13
321,8001.0,24.0,0.03
322,8002.0,68.0,0.04
323,8003.0,6.0,-0.14
324,8004.0,42.0,0.09
325,8005.0,72.0,-0.1
326,8006.0,39.0,0.14
327,8007.0,18.0,-0.1
328,8008.0,16.0,-0.06
329,8009.0,48.0,0.03
