,Hoy,SD_Angle,SD_Position
236,5490.0,42.0,0.11
237,5491.0,0.0,-0.1
238,5502.0,62.0,0.08
239,5503.0,63.0,0.03
240,5504.0,86.0,-0.03
241,5505.0,48.0,-0.07
242,5506.0,23.0,0.01
243,5507.0,51.0,0.13
244,5508.0,27.0,-0.02
245,5509.0,24.0,-0.08
246,5510.0,19.0,-0.06
247,5511.0,30.0,-0.02
248,5512.0,18.0,-0.11
249,5513.0,18.0,-0.08
250,5514.0,0.0,0.13
251,5515.0,6.0,-0.05
252,5526.0,24.0,-0.05
253,5527.0,48.0,0.03
254,5528.0,26.0,0.01
255,5529.0,8.0,0.13
256,5530.0,47.0,-0.02
257,5531.0,64.0,0.12
258,5532.0,44.0,0.07
259,5533.0,86.0,0.08
260,5534.0,39.0,0.13
261,5535.0,16.0,0.11
262,5536.0,13.0,-0.13
263,5537.0,54.0,-0.06
264,5538.0,59.0,0.06
265,5539.0,9.0,-0.04
266,5550.0,26.0,0.04
267,5551.0,26.0,0.08
268,5552.0,55.0,0.03
269,5553.0,13.0,-0.13
270,5554.0,30.0,-0.05
271,5555.0,32.0,-0.12
272,5556.0,80.0,-0.1
273,5557.0,79.0,0.08
274,5558.0,17.0,-0.02
275,5559.0,20.0,0.02
276,5560.0,10.0,-0.11
277,5561.0,48.0,-0.08
278,5562.0,30.0,0.11
279,5563.0,0.0,-0.1
280,5574.0,24.0,0.06
281,5575.0,38.0,0.13
282,5576.0,53.0,0.04
283,5577.0,33.0,-0.1
284,5578.0,80.0,0.09
285,5579.0,11.0,0.14
286,5580.0,42.0,0.1
287,5581.0,63.0,-0.13
288,5582.0,44.0,0.13
289,5583.0,28.0,-0.01
290,5584.0,1.0,-0.11
291,5585.0,24.0,0.05
292,5586.0,15.0,0.09
293,5587.0,3.0,0.05
294,5598.0,56.0,-0.02
295,5599.0,28.0,0.08
296,5600.0,23.0,-0.0
297,5601.0,17.0,0.12
298,5602.0,77.0,-0.13
299,5603.0,23.0,0.12
300,5604.0,44.0,0.14
301,5605.0,2.0,-0.04
302,5606.0,48.0,-0.06
