,Hoy,SD_Angle,SD_Position
0,5839.0,7.0,0.07
1,5840.0,38.0,-0.09
2,5841.0,76.0,-0.07
3,5842.0,79.0,-0.06
4,5843.0,50.0,-0.03
5,5844.0,29.0,0.03
6,5845.0,67.0,-0.07
7,5846.0,72.0,0.01
8,5847.0,9.0,0.05
9,5848.0,11.0,0.03
10,5849.0,5.0,0.05
11,5850.0,70.0,-0.01
12,5863.0,0.0,-0.02
13,5864.0,37.0,-0.06
14,5865.0,46.0,0.06
15,5866.0,67.0,0.04
16,5867.0,70.0,-0.05
17,5868.0,10.0,0.05
18,5869.0,58.0,-0.04
19,5870.0,90.0,-0.08
20,5871.0,61.0,-0.01
21,5872.0,51.0,0.03
22,5873.0,80.0,-0.05
23,5874.0,6.0,-0.08
24,5887.0,49.0,-0.01
25,5888.0,51.0,0.07
26,5889.0,48.0,-0.03
27,5890.0,58.0,0.0
28,5891.0,50.0,0.03
29,5892.0,35.0,-0.03
30,5893.0,90.0,-0.07
31,5894.0,55.0,0.05
32,5895.0,42.0,0.05
33,5896.0,39.0,-0.05
34,5897.0,37.0,-0.07
35,5898.0,53.0,0.05
36,5911.0,51.0,-0.0
37,5912.0,65.0,-0.03
38,5913.0,61.0,-0.02
39,5914.0,28.0,-0.02
40,5915.0,12.0,0.07
41,5916.0,51.0,0.03
42,5917.0,46.0,0.05
43,5918.0,78.0,-0.07
44,5919.0,15.0,0.04
45,5920.0,3.0,0.07
46,5921.0,50.0,-0.03
47,5922.0,29.0,0.01
48,5935.0,19.0,0.03
49,5936.0,46.0,-0.07
50,5937.0,37.0,-0.06
51,5938.0,67.0,0.02
52,5939.0,63.0,-0.05
53,5940.0,50.0,-0.03
54,5941.0,55.0,0.02
55,5942.0,23.0,-0.07
56,5943.0,44.0,-0.06
57,5944.0,41.0,-0.04
58,5945.0,0.0,0.01
59,5946.0,33.0,-0.07
60,5959.0,12.0,0.05
61,5960.0,50.0,0.04
62,5961.0,50.0,-0.04
63,5962.0,58.0,0.03
64,5963.0,90.0,-0.07
65,5964.0,40.0,0.07
66,5965.0,38.0,-0.09
67,5966.0,71.0,-0.04
68,5967.0,73.0,-0.06
69,5968.0,36.0,-0.05
70,5969.0,14.0,-0.06
71,5970.0,27.0,0.03
72,5983.0,59.0,0.03
73,5984.0,63.0,-0.02
74,5985.0,0.0,0.02
75,5986.0,23.0,-0.09
76,5987.0,53.0,0.03
77,5988.0,10.0,-0.03
78,5989.0,55.0,0.05
79,5990.0,69.0,0.0
80,5991.0,8.0,-0.08
81,5992.0,15.0,-0.04
82,5993.0,17.0,0.06
83,5994.0,32.0,0.08
84,6007.0,7.0,0.07
85,6008.0,58.0,0.06
86,6009.0,74.0,-0.04
87,6010.0,60.0,-0.02
88,6011.0,47.0,0.06
89,6012.0,48.0,-0.07
90,6013.0,52.0,0.0
91,6014.0,17.0,-0.05
92,6015.0,0.0,-0.02
93,6016.0,0.0,0.04
94,6017.0,73.0,-0.05
95,6018.0,50.0,-0.06
96,6031.0,12.0,0.04
97,6032.0,12.0,0.05
98,6033.0,90.0,-0.05
99,6034.0,44.0,0.01
100,6035.0,15.0,-0.09
101,6036.0,66.0,0.02
102,6037.0,25.0,0.05
103,6038.0,36.0,-0.03
104,6039.0,40.0,0.06
105,6040.0,23.0,-0.05
106,6041.0,40.0,-0.02
107,6042.0,57.0,-0.01
108,6055.0,72.0,-0.06
109,6056.0,68.0,-0.02
110,6057.0,74.0,0.03
111,6058.0,2.0,0.03
112,6059.0,28.0,-0.06
113,6060.0,36.0,-0.09
114,6061.0,17.0,0.03
115,6062.0,12.0,0.04
116,6063.0,18.0,0.02
117,6064.0,46.0,-0.03
118,6065.0,41.0,0.1
119,6066.0,27.0,0.06
120,6079.0,17.0,-0.05
121,6080.0,45.0,0.03
122,6081.0,54.0,-0.01
123,6082.0,27.0,-0.01
124,6083.0,26.0,-0.1
125,6084.0,53.0,-0.05
126,6085.0,73.0,0.01
127,6086.0,50.0,-0.07
128,6087.0,56.0,-0.01
129,6088.0,30.0,-0.05
130,6089.0,58.0,0.05
131,6090.0,30.0,-0.04
132,6103.0,36.0,-0.03
133,6104.0,39.0,-0.02
134,6105.0,25.0,-0.02
135,6106.0,48.0,0.08
136,6107.0,43.0,-0.07
137,6108.0,53.0,-0.11
138,6109.0,9.0,-0.11
139,6110.0,52.0,-0.04
140,6111.0,86.0,-0.01
141,6112.0,40.0,-0.04
142,6113.0,25.0,-0.05
143,6114.0,0.0,-0.07
144,6127.0,4.0,0.02
145,6128.0,25.0,-0.05
146,6129.0,12.0,-0.07
147,6130.0,27.0,-0.02
148,6131.0,78.0,-0.07
149,6132.0,53.0,0.07
150,6133.0,24.0,-0.04
151,6134.0,59.0,0.04
152,6135.0,13.0,-0.03
153,6136.0,3.0,-0.09
154,6137.0,43.0,0.05
155,6138.0,55.0,-0.06
156,6151.0,60.0,-0.0
157,6152.0,71.0,0.01
158,6153.0,70.0,-0.05
159,6154.0,22.0,-0.08
160,6155.0,45.0,-0.05
161,6156.0,5.0,0.01
162,6157.0,67.0,-0.07
163,6158.0,63.0,-0.06
164,6159.0,61.0,-0.07
165,6160.0,64.0,0.04
166,6161.0,44.0,-0.03
167,6162.0,84.0,0.02
168,6175.0,32.0,-0.06
169,6176.0,30.0,-0.07
170,6177.0,2.0,-0.06
171,6178.0,55.0,0.03
172,6179.0,64.0,0.06
173,6180.0,76.0,-0.0
174,6181.0,4.0,-0.07
175,6182.0,60.0,0.01
176,6183.0,28.0,0.04
177,6184.0,47.0,-0.02
178,6185.0,36.0,-0.07
179,6186.0,21.0,-0.08
180,6199.0,35.0,-0.09
181,6200.0,24.0,-0.03
182,6201.0,18.0,0.14
183,6202.0,51.0,-0.05
184,6203.0,70.0,0.03
185,6204.0,74.0,-0.04
186,6205.0,56.0,-0.05
187,6206.0,83.0,-0.07
188,6207.0,72.0,0.02
189,6208.0,28.0,-0.06
190,6209.0,65.0,0.0
191,6210.0,84.0,-0.05
192,6223.0,57.0,0.06
193,6224.0,68.0,-0.07
194,6225.0,64.0,-0.04
195,6226.0,47.0,-0.02
196,6227.0,83.0,-0.04
197,6228.0,16.0,0.07
198,6229.0,47.0,-0.04
199,6230.0,50.0,0.06
200,6231.0,31.0,0.07
201,6232.0,23.0,0.07
202,6233.0,19.0,-0.07
203,6234.0,36.0,-0.06
204,6247.0,58.0,-0.03
205,6248.0,46.0,-0.07
206,6249.0,60.0,-0.08
207,6250.0,72.0,-0.04
208,6251.0,13.0,0.04
209,6252.0,14.0,0.02
210,6253.0,89.0,-0.05
211,6254.0,70.0,0.02
212,6255.0,32.0,-0.06
213,6256.0,90.0,-0.06
214,6257.0,49.0,0.0
215,6258.0,71.0,0.07
216,6271.0,44.0,-0.04
217,6272.0,20.0,-0.04
218,6273.0,43.0,-0.05
