,Hoy,SD_Angle,SD_Position
0,3630.0,48.0,-0.07
1,3631.0,46.0,0.06
2,3632.0,3.0,-0.06
3,3633.0,59.0,-0.03
4,3634.0,8.0,-0.04
5,3635.0,26.0,-0.02
6,3636.0,5.0,-0.02
7,3637.0,13.0,-0.04
8,3638.0,55.0,0.03
9,3639.0,49.0,-0.06
10,3640.0,56.0,0.0
11,3641.0,13.0,-0.05
12,3642.0,32.0,0.08
13,3643.0,6.0,0.04
14,3654.0,73.0,-0.03
15,3655.0,55.0,-0.0
16,3656.0,73.0,-0.05
17,3657.0,7.0,0.06
18,3658.0,31.0,-0.07
19,3659.0,3.0,-0.09
20,3660.0,61.0,0.02
21,3661.0,51.0,-0.04
22,3662.0,51.0,-0.03
23,3663.0,46.0,-0.01
24,3664.0,4.0,-0.1
25,3665.0,69.0,-0.05
26,3666.0,32.0,0.06
27,3667.0,24.0,0.06
28,3678.0,60.0,-0.01
29,3679.0,48.0,-0.05
30,3680.0,10.0,-0.09
31,3681.0,60.0,0.01
32,3682.0,38.0,0.03
33,3683.0,34.0,-0.1
34,3684.0,39.0,0.0
35,3685.0,74.0,-0.11
36,3686.0,90.0,0.01
37,3687.0,28.0,0.0
38,3688.0,46.0,-0.01
39,3689.0,12.0,-0.06
40,3690.0,6.0,-0.04
41,3691.0,49.0,-0.01
42,3702.0,18.0,-0.05
43,3703.0,10.0,-0.04
44,3704.0,48.0,0.02
45,3705.0,86.0,-0.09
46,3706.0,13.0,-0.06
47,3707.0,40.0,-0.06
48,3708.0,24.0,-0.01
49,3709.0,7.0,-0.11
50,3710.0,55.0,0.04
51,3711.0,20.0,-0.03
52,3712.0,33.0,0.0
53,3713.0,15.0,0.1
54,3714.0,58.0,-0.02
55,3715.0,0.0,-0.05
56,3726.0,65.0,-0.08
57,3727.0,41.0,-0.03
58,3728.0,11.0,-0.02
59,3729.0,0.0,-0.03
60,3730.0,34.0,-0.06
61,3731.0,40.0,-0.01
62,3732.0,68.0,0.03
63,3733.0,68.0,0.04
64,3734.0,50.0,-0.01
65,3735.0,27.0,0.05
66,3736.0,51.0,-0.01
67,3737.0,36.0,-0.08
68,3738.0,24.0,-0.02
69,3739.0,66.0,-0.01
70,3750.0,7.0,0.08
71,3751.0,67.0,-0.04
72,3752.0,1.0,-0.06
73,3753.0,45.0,-0.0
74,3754.0,71.0,-0.09
75,3755.0,41.0,-0.03
76,3756.0,65.0,-0.05
77,3757.0,68.0,-0.02
78,3758.0,24.0,0.12
79,3759.0,2.0,-0.03
80,3760.0,57.0,-0.11
81,3761.0,0.0,-0.06
82,3762.0,36.0,-0.07
83,3763.0,0.0,0.03
84,3774.0,49.0,-0.0
85,3775.0,64.0,0.04
86,3776.0,85.0,-0.09
87,3777.0,42.0,-0.02
88,3778.0,40.0,0.07
89,3779.0,39.0,-0.09
90,3780.0,8.0,0.04
91,3781.0,39.0,-0.07
92,3782.0,50.0,0.05
93,3783.0,45.0,0.02
94,3784.0,83.0,-0.07
95,3785.0,26.0,0.07
96,3786.0,66.0,-0.01
97,3787.0,27.0,0.08
98,3798.0,32.0,-0.04
99,3799.0,20.0,0.08
100,3800.0,59.0,-0.04
101,3801.0,75.0,-0.04
102,3802.0,30.0,0.06
103,3803.0,19.0,-0.03
104,3804.0,49.0,-0.01
105,3805.0,49.0,-0.04
106,3806.0,14.0,-0.08
107,3807.0,20.0,-0.04
108,3808.0,78.0,-0.07
109,3809.0,46.0,-0.03
110,3810.0,59.0,-0.05
111,3811.0,23.0,-0.05
112,3822.0,51.0,0.08
113,3823.0,57.0,0.03
114,3824.0,24.0,0.05
115,3825.0,62.0,0.03
116,3826.0,64.0,0.04
117,3827.0,65.0,0.01
118,3828.0,17.0,-0.05
119,3829.0,7.0,0.06
120,3830.0,55.0,0.03
121,3831.0,6.0,-0.06
122,3832.0,52.0,-0.04
123,3833.0,88.0,0.03
124,3834.0,41.0,0.09
125,3835.0,58.0,0.0
126,3846.0,60.0,0.07
127,3847.0,14.0,-0.02
128,3848.0,49.0,-0.04
129,3849.0,58.0,-0.01
130,3850.0,73.0,0.04
131,3851.0,8.0,-0.06
132,3852.0,67.0,0.01
133,3853.0,10.0,0.03
134,3854.0,73.0,0.01
135,3855.0,74.0,-0.07
136,3856.0,74.0,-0.02
137,3857.0,23.0,0.03
138,3858.0,63.0,-0.06
139,3859.0,66.0,0.01
140,3870.0,5.0,0.07
141,3871.0,64.0,-0.04
142,3872.0,6.0,-0.03
143,3873.0,10.0,0.05
144,3874.0,40.0,-0.06
145,3875.0,15.0,-0.08
146,3876.0,61.0,0.03
147,3877.0,20.0,0.04
148,3878.0,77.0,-0.05
149,3879.0,53.0,-0.03
150,3880.0,18.0,-0.05
151,3881.0,67.0,0.06
152,3882.0,12.0,0.08
153,3883.0,48.0,-0.08
154,3894.0,34.0,0.0
155,3895.0,78.0,0.04
156,3896.0,50.0,-0.03
157,3897.0,18.0,-0.1
158,3898.0,46.0,0.05
159,3899.0,19.0,-0.06
160,3900.0,69.0,0.02
161,3901.0,12.0,-0.03
