,vis,sd_angle,sd_location
929,0.30434783,19,-0.05
930,0.30434783,20,-0.05
931,0.30434783,21,-0.05
932,0.30434783,22,-0.05
933,0.30434783,23,-0.05
934,0.30434783,24,-0.05
935,0.30434783,25,-0.05
936,0.30434783,26,-0.05
937,0.30434783,27,-0.05
938,0.30434783,28,-0.05
939,0.30434783,29,-0.05
940,0.30434783,30,-0.05
941,0.30434783,31,-0.05
942,0.30434783,32,-0.05
943,0.30434783,33,-0.05
944,0.30434783,34,-0.05
945,0.30434783,35,-0.05
946,0.30434783,36,-0.05
947,0.30434783,37,-0.05
948,0.30434783,38,-0.05
949,0.30434783,39,-0.05
950,0.30434783,40,-0.05
951,0.30434783,41,-0.05
952,0.30434783,42,-0.05
953,0.30434783,43,-0.05
954,0.30434783,44,-0.05
955,0.30434783,45,-0.05
956,0.30434783,46,-0.05
957,0.30434783,47,-0.05
958,0.30434783,48,-0.05
959,0.30434783,49,-0.05
960,0.30434783,50,-0.05
961,0.30434783,51,-0.05
962,0.30434783,52,-0.05
963,0.30434783,53,-0.05
964,0.30434783,54,-0.05
965,0.30434783,55,-0.05
966,0.30434783,56,-0.05
967,0.30434783,57,-0.05
968,0.30434783,58,-0.05
969,0.30434783,59,-0.05
970,0.30434783,60,-0.05
971,0.30434783,61,-0.05
972,0.30434783,62,-0.05
973,0.30434783,63,-0.05
974,0.30434783,64,-0.05
975,0.30434783,65,-0.05
976,0.30434783,66,-0.05
977,0.30434783,67,-0.05
978,0.30434783,68,-0.05
979,0.30434783,69,-0.05
980,0.30434783,70,-0.05
981,0.30434783,71,-0.05
982,0.30434783,72,-0.05
983,0.30434783,73,-0.05
984,0.30434783,74,-0.05
985,0.30434783,75,-0.05
986,0.30434783,76,-0.05
987,0.30434783,77,-0.05
988,0.30434783,78,-0.05
989,0.30434783,79,-0.05
990,0.30434783,80,-0.05
991,0.30434783,81,-0.05
992,0.30434783,82,-0.05
993,0.30434783,83,-0.05
994,0.30434783,84,-0.05
995,0.30434783,85,-0.05
996,0.30434783,86,-0.05
997,0.30434783,87,-0.05
998,0.30434783,88,-0.05
999,0.30434783,89,-0.05
1000,0.30434783,90,-0.05
1001,0.26086957,0,-0.04
1002,0.26086957,1,-0.04
1003,0.26086957,2,-0.04
1004,0.26086957,3,-0.04
1005,0.26086957,4,-0.04
1006,0.26086957,5,-0.04
1007,0.26086957,6,-0.04
1008,0.26086957,7,-0.04
1009,0.26086957,8,-0.04
1010,0.26086957,9,-0.04
1011,0.26086957,10,-0.04
1012,0.26086957,11,-0.04
1013,0.26086957,12,-0.04
1014,0.26086957,13,-0.04
1015,0.26086957,14,-0.04
1016,0.26086957,15,-0.04
1017,0.26086957,16,-0.04
1018,0.26086957,17,-0.04
1019,0.26086957,18,-0.04
1020,0.26086957,19,-0.04
1021,0.26086957,20,-0.04
1022,0.26086957,21,-0.04
1023,0.26086957,22,-0.04
1024,0.26086957,23,-0.04
1025,0.26086957,24,-0.04
1026,0.26086957,25,-0.04
1027,0.26086957,26,-0.04
1028,0.26086957,27,-0.04
1029,0.26086957,28,-0.04
1030,0.26086957,29,-0.04
1031,0.26086957,30,-0.04
1032,0.26086957,31,-0.04
1033,0.26086957,32,-0.04
1034,0.26086957,33,-0.04
1035,0.26086957,34,-0.04
1036,0.26086957,35,-0.04
1037,0.26086957,36,-0.04
1038,0.26086957,37,-0.04
1039,0.26086957,38,-0.04
1040,0.26086957,39,-0.04
1041,0.26086957,40,-0.04
1042,0.26086957,41,-0.04
1043,0.26086957,42,-0.04
1044,0.26086957,43,-0.04
1045,0.26086957,44,-0.04
1046,0.26086957,45,-0.04
1047,0.26086957,46,-0.04
1048,0.26086957,47,-0.04
1049,0.26086957,48,-0.04
1050,0.26086957,49,-0.04
1051,0.26086957,50,-0.04
1052,0.26086957,51,-0.04
1053,0.26086957,52,-0.04
1054,0.26086957,53,-0.04
1055,0.26086957,54,-0.04
1056,0.26086957,55,-0.04
1057,0.26086957,56,-0.04
1058,0.26086957,57,-0.04
1059,0.26086957,58,-0.04
1060,0.26086957,59,-0.04
1061,0.26086957,60,-0.04
1062,0.26086957,61,-0.04
1063,0.26086957,62,-0.04
1064,0.26086957,63,-0.04
1065,0.26086957,64,-0.04
1066,0.26086957,65,-0.04
1067,0.26086957,66,-0.04
1068,0.26086957,67,-0.04
1069,0.26086957,68,-0.04
1070,0.26086957,69,-0.04
1071,0.26086957,70,-0.04
1072,0.26086957,71,-0.04
1073,0.26086957,72,-0.04
1074,0.26086957,73,-0.04
1075,0.26086957,74,-0.04
1076,0.26086957,75,-0.04
1077,0.30434783,76,-0.04
1078,0.30434783,77,-0.04
1079,0.30434783,78,-0.04
1080,0.30434783,79,-0.04
1081,0.30434783,80,-0.04
1082,0.30434783,81,-0.04
1083,0.34782609,82,-0.04
1084,0.39130435,83,-0.04
1085,0.43478261,84,-0.04
1086,0.43478261,85,-0.04
1087,0.43478261,86,-0.04
1088,0.43478261,87,-0.04
1089,0.47826087,88,-0.04
1090,0.47826087,89,-0.04
1091,0.52173913,90,-0.04
1092,0.17391304,0,-0.03
1093,0.17391304,1,-0.03
1094,0.17391304,2,-0.03
1095,0.17391304,3,-0.03
1096,0.17391304,4,-0.03
1097,0.17391304,5,-0.03
1098,0.17391304,6,-0.03
1099,0.17391304,7,-0.03
1100,0.17391304,8,-0.03
1101,0.17391304,9,-0.03
1102,0.17391304,10,-0.03
1103,0.17391304,11,-0.03
1104,0.17391304,12,-0.03
1105,0.17391304,13,-0.03
1106,0.17391304,14,-0.03
1107,0.17391304,15,-0.03
1108,0.17391304,16,-0.03
1109,0.17391304,17,-0.03
1110,0.17391304,18,-0.03
1111,0.17391304,19,-0.03
1112,0.17391304,20,-0.03
1113,0.17391304,21,-0.03
1114,0.17391304,22,-0.03
1115,0.17391304,23,-0.03
1116,0.17391304,24,-0.03
1117,0.17391304,25,-0.03
1118,0.17391304,26,-0.03
1119,0.17391304,27,-0.03
1120,0.17391304,28,-0.03
1121,0.17391304,29,-0.03
1122,0.17391304,30,-0.03
1123,0.17391304,31,-0.03
1124,0.17391304,32,-0.03
1125,0.17391304,33,-0.03
1126,0.17391304,34,-0.03
1127,0.17391304,35,-0.03
1128,0.17391304,36,-0.03
1129,0.17391304,37,-0.03
1130,0.17391304,38,-0.03
1131,0.17391304,39,-0.03
1132,0.17391304,40,-0.03
1133,0.17391304,41,-0.03
1134,0.17391304,42,-0.03
1135,0.17391304,43,-0.03
1136,0.17391304,44,-0.03
1137,0.17391304,45,-0.03
1138,0.17391304,46,-0.03
1139,0.17391304,47,-0.03
1140,0.17391304,48,-0.03
1141,0.17391304,49,-0.03
1142,0.17391304,50,-0.03
1143,0.17391304,51,-0.03
1144,0.17391304,52,-0.03
1145,0.17391304,53,-0.03
1146,0.17391304,54,-0.03
1147,0.17391304,55,-0.03
1148,0.17391304,56,-0.03
1149,0.17391304,57,-0.03
1150,0.17391304,58,-0.03
1151,0.17391304,59,-0.03
1152,0.17391304,60,-0.03
1153,0.2173913,61,-0.03
1154,0.2173913,62,-0.03
1155,0.2173913,63,-0.03
1156,0.2173913,64,-0.03
1157,0.2173913,65,-0.03
1158,0.2173913,66,-0.03
1159,0.2173913,67,-0.03
1160,0.2173913,68,-0.03
1161,0.2173913,69,-0.03
1162,0.2173913,70,-0.03
1163,0.2173913,71,-0.03
1164,0.2173913,72,-0.03
1165,0.34782609,73,-0.03
1166,0.34782609,74,-0.03
1167,0.34782609,75,-0.03
1168,0.34782609,76,-0.03
1169,0.34782609,77,-0.03
1170,0.34782609,78,-0.03
1171,0.34782609,79,-0.03
1172,0.34782609,80,-0.03
1173,0.34782609,81,-0.03
1174,0.34782609,82,-0.03
1175,0.34782609,83,-0.03
1176,0.39130435,84,-0.03
1177,0.47826087,85,-0.03
1178,0.47826087,86,-0.03
1179,0.47826087,87,-0.03
1180,0.47826087,88,-0.03
1181,0.47826087,89,-0.03
1182,0.47826087,90,-0.03
1183,0.13043478,0,-0.02
1184,0.13043478,1,-0.02
1185,0.13043478,2,-0.02
1186,0.13043478,3,-0.02
1187,0.13043478,4,-0.02
1188,0.13043478,5,-0.02
1189,0.13043478,6,-0.02
1190,0.13043478,7,-0.02
1191,0.13043478,8,-0.02
1192,0.13043478,9,-0.02
1193,0.13043478,10,-0.02
1194,0.13043478,11,-0.02
1195,0.13043478,12,-0.02
1196,0.13043478,13,-0.02
1197,0.13043478,14,-0.02
1198,0.13043478,15,-0.02
1199,0.13043478,16,-0.02
1200,0.13043478,17,-0.02
1201,0.13043478,18,-0.02
1202,0.13043478,19,-0.02
1203,0.13043478,20,-0.02
1204,0.13043478,21,-0.02
1205,0.13043478,22,-0.02
1206,0.13043478,23,-0.02
1207,0.13043478,24,-0.02
1208,0.13043478,25,-0.02
1209,0.13043478,26,-0.02
1210,0.13043478,27,-0.02
1211,0.13043478,28,-0.02
1212,0.13043478,29,-0.02
1213,0.13043478,30,-0.02
1214,0.13043478,31,-0.02
1215,0.13043478,32,-0.02
1216,0.13043478,33,-0.02
1217,0.13043478,34,-0.02
1218,0.13043478,35,-0.02
1219,0.13043478,36,-0.02
1220,0.13043478,37,-0.02
1221,0.13043478,38,-0.02
1222,0.13043478,39,-0.02
1223,0.13043478,40,-0.02
1224,0.13043478,41,-0.02
1225,0.13043478,42,-0.02
1226,0.13043478,43,-0.02
1227,0.13043478,44,-0.02
1228,0.13043478,45,-0.02
1229,0.13043478,46,-0.02
1230,0.13043478,47,-0.02
1231,0.13043478,48,-0.02
1232,0.13043478,49,-0.02
1233,0.13043478,50,-0.02
1234,0.13043478,51,-0.02
1235,0.13043478,52,-0.02
1236,0.13043478,53,-0.02
1237,0.13043478,54,-0.02
1238,0.17391304,55,-0.02
1239,0.2173913,56,-0.02
1240,0.2173913,57,-0.02
1241,0.2173913,58,-0.02
1242,0.2173913,59,-0.02
1243,0.2173913,60,-0.02
1244,0.2173913,61,-0.02
1245,0.2173913,62,-0.02
1246,0.2173913,63,-0.02
1247,0.2173913,64,-0.02
1248,0.2173913,65,-0.02
1249,0.2173913,66,-0.02
1250,0.2173913,67,-0.02
1251,0.2173913,68,-0.02
1252,0.2173913,69,-0.02
1253,0.26086957,70,-0.02
1254,0.26086957,71,-0.02
1255,0.26086957,72,-0.02
1256,0.30434783,73,-0.02
1257,0.30434783,74,-0.02
1258,0.30434783,75,-0.02
1259,0.34782609,76,-0.02
1260,0.34782609,77,-0.02
1261,0.34782609,78,-0.02
1262,0.39130435,79,-0.02
1263,0.39130435,80,-0.02
1264,0.39130435,81,-0.02
1265,0.39130435,82,-0.02
1266,0.43478261,83,-0.02
1267,0.43478261,84,-0.02
1268,0.47826087,85,-0.02
1269,0.47826087,86,-0.02
1270,0.47826087,87,-0.02
1271,0.52173913,88,-0.02
1272,0.52173913,89,-0.02
1273,0.52173913,90,-0.02
1274,0.04347826,0,-0.01
1275,0.04347826,1,-0.01
1276,0.04347826,2,-0.01
1277,0.04347826,3,-0.01
1278,0.04347826,4,-0.01
1279,0.04347826,5,-0.01
1280,0.04347826,6,-0.01
1281,0.04347826,7,-0.01
1282,0.04347826,8,-0.01
1283,0.04347826,9,-0.01
1284,0.04347826,10,-0.01
1285,0.04347826,11,-0.01
1286,0.04347826,12,-0.01
1287,0.04347826,13,-0.01
1288,0.04347826,14,-0.01
1289,0.04347826,15,-0.01
1290,0.04347826,16,-0.01
1291,0.04347826,17,-0.01
1292,0.04347826,18,-0.01
1293,0.04347826,19,-0.01
1294,0.04347826,20,-0.01
1295,0.04347826,21,-0.01
1296,0.04347826,22,-0.01
1297,0.04347826,23,-0.01
1298,0.04347826,24,-0.01
1299,0.04347826,25,-0.01
1300,0.04347826,26,-0.01
1301,0.04347826,27,-0.01
1302,0.04347826,28,-0.01
1303,0.04347826,29,-0.01
1304,0.04347826,30,-0.01
1305,0.04347826,31,-0.01
1306,0.04347826,32,-0.01
1307,0.04347826,33,-0.01
1308,0.04347826,34,-0.01
1309,0.04347826,35,-0.01
1310,0.04347826,36,-0.01
1311,0.04347826,37,-0.01
1312,0.04347826,38,-0.01
1313,0.04347826,39,-0.01
1314,0.08695652,40,-0.01
1315,0.08695652,41,-0.01
1316,0.08695652,42,-0.01
1317,0.08695652,43,-0.01
1318,0.08695652,44,-0.01
1319,0.08695652,45,-0.01
1320,0.08695652,46,-0.01
1321,0.08695652,47,-0.01
1322,0.08695652,48,-0.01
1323,0.08695652,49,-0.01
1324,0.08695652,50,-0.01
1325,0.08695652,51,-0.01
1326,0.08695652,52,-0.01
1327,0.08695652,53,-0.01
1328,0.13043478,54,-0.01
1329,0.13043478,55,-0.01
1330,0.13043478,56,-0.01
1331,0.13043478,57,-0.01
1332,0.13043478,58,-0.01
1333,0.13043478,59,-0.01
1334,0.13043478,60,-0.01
1335,0.17391304,61,-0.01
1336,0.17391304,62,-0.01
1337,0.17391304,63,-0.01
1338,0.17391304,64,-0.01
1339,0.2173913,65,-0.01
1340,0.2173913,66,-0.01
1341,0.2173913,67,-0.01
1342,0.2173913,68,-0.01
1343,0.2173913,69,-0.01
1344,0.2173913,70,-0.01
1345,0.26086957,71,-0.01
1346,0.26086957,72,-0.01
1347,0.30434783,73,-0.01
1348,0.30434783,74,-0.01
1349,0.34782609,75,-0.01
1350,0.34782609,76,-0.01
1351,0.34782609,77,-0.01
1352,0.34782609,78,-0.01
1353,0.39130435,79,-0.01
1354,0.39130435,80,-0.01
1355,0.39130435,81,-0.01
1356,0.43478261,82,-0.01
1357,0.43478261,83,-0.01
1358,0.43478261,84,-0.01
1359,0.47826087,85,-0.01
1360,0.47826087,86,-0.01
1361,0.47826087,87,-0.01
1362,0.52173913,88,-0.01
1363,0.56521739,89,-0.01
1364,0.56521739,90,-0.01
1365,0,0,0
1366,0,1,0
1367,0,2,0
1368,0,3,0
1369,0,4,0
1370,0,5,0
1371,0,6,0
1372,0,7,0
1373,0,8,0
1374,0,9,0
1375,0,10,0
1376,0,11,0
1377,0,12,0
1378,0,13,0
1379,0,14,0
1380,0,15,0
1381,0,16,0
1382,0,17,0
1383,0,18,0
1384,0,19,0
1385,0,20,0
1386,0,21,0
1387,0,22,0
1388,0,23,0
1389,0,24,0
1390,0,25,0
1391,0,26,0
1392,0,27,0
1393,0,28,0
1394,0,29,0
1395,0,30,0
1396,0,31,0
1397,0,32,0
1398,0,33,0
1399,0,34,0
1400,0,35,0
1401,0,36,0
1402,0,37,0
1403,0,38,0
1404,0,39,0
1405,0.04347826,40,0
1406,0.04347826,41,0
1407,0.04347826,42,0
1408,0.04347826,43,0
1409,0.04347826,44,0
1410,0.04347826,45,0
1411,0.08695652,46,0
1412,0.08695652,47,0
1413,0.08695652,48,0
1414,0.08695652,49,0
1415,0.08695652,50,0
1416,0.08695652,51,0
1417,0.13043478,52,0
1418,0.13043478,53,0
1419,0.13043478,54,0
1420,0.13043478,55,0
1421,0.13043478,56,0
1422,0.13043478,57,0
1423,0.13043478,58,0
1424,0.17391304,59,0
1425,0.17391304,60,0
1426,0.17391304,61,0
1427,0.17391304,62,0
1428,0.17391304,63,0
1429,0.17391304,64,0
1430,0.2173913,65,0
1431,0.26086957,66,0
1432,0.26086957,67,0
1433,0.26086957,68,0
1434,0.26086957,69,0
1435,0.30434783,70,0
1436,0.30434783,71,0
1437,0.30434783,72,0
1438,0.34782609,73,0
1439,0.34782609,74,0
1440,0.34782609,75,0
1441,0.39130435,76,0
1442,0.39130435,77,0
1443,0.39130435,78,0
1444,0.39130435,79,0
1445,0.43478261,80,0
1446,0.47826087,81,0
1447,0.47826087,82,0
1448,0.47826087,83,0
1449,0.47826087,84,0
1450,0.47826087,85,0
1451,0.47826087,86,0
1452,0.52173913,87,0
1453,0.56521739,88,0
1454,0.56521739,89,0
1455,0.56521739,90,0
1456,0.04347826,0,0.01
1457,0.04347826,1,0.01
1458,0.04347826,2,0.01
1459,0.04347826,3,0.01
1460,0.04347826,4,0.01
1461,0.04347826,5,0.01
1462,0.04347826,6,0.01
1463,0.04347826,7,0.01
1464,0.04347826,8,0.01
1465,0.04347826,9,0.01
1466,0.04347826,10,0.01
1467,0.04347826,11,0.01
1468,0.04347826,12,0.01
1469,0.04347826,13,0.01
1470,0.04347826,14,0.01
1471,0.04347826,15,0.01
1472,0.04347826,16,0.01
1473,0.04347826,17,0.01
1474,0.04347826,18,0.01
1475,0.04347826,19,0.01
1476,0.04347826,20,0.01
1477,0.04347826,21,0.01
1478,0.04347826,22,0.01
1479,0.04347826,23,0.01
1480,0.04347826,24,0.01
1481,0.04347826,25,0.01
1482,0.04347826,26,0.01
1483,0.04347826,27,0.01
1484,0.04347826,28,0.01
1485,0.04347826,29,0.01
1486,0.04347826,30,0.01
1487,0.04347826,31,0.01
1488,0.08695652,32,0.01
1489,0.08695652,33,0.01
1490,0.08695652,34,0.01
1491,0.08695652,35,0.01
1492,0.08695652,36,0.01
1493,0.08695652,37,0.01
1494,0.08695652,38,0.01
1495,0.08695652,39,0.01
1496,0.08695652,40,0.01
1497,0.08695652,41,0.01
1498,0.08695652,42,0.01
1499,0.08695652,43,0.01
1500,0.08695652,44,0.01
1501,0.08695652,45,0.01
1502,0.08695652,46,0.01
1503,0.08695652,47,0.01
1504,0.08695652,48,0.01
1505,0.13043478,49,0.01
1506,0.13043478,50,0.01
1507,0.13043478,51,0.01
1508,0.13043478,52,0.01
1509,0.13043478,53,0.01
1510,0.13043478,54,0.01
1511,0.17391304,55,0.01
1512,0.17391304,56,0.01
1513,0.17391304,57,0.01
1514,0.17391304,58,0.01
1515,0.17391304,59,0.01
1516,0.2173913,60,0.01
1517,0.2173913,61,0.01
1518,0.2173913,62,0.01
1519,0.2173913,63,0.01
1520,0.2173913,64,0.01
1521,0.26086957,65,0.01
1522,0.26086957,66,0.01
1523,0.26086957,67,0.01
1524,0.26086957,68,0.01
1525,0.26086957,69,0.01
1526,0.30434783,70,0.01
1527,0.30434783,71,0.01
1528,0.30434783,72,0.01
1529,0.30434783,73,0.01
1530,0.34782609,74,0.01
1531,0.34782609,75,0.01
1532,0.34782609,76,0.01
1533,0.34782609,77,0.01
1534,0.39130435,78,0.01
1535,0.39130435,79,0.01
1536,0.39130435,80,0.01
1537,0.43478261,81,0.01
1538,0.43478261,82,0.01
1539,0.43478261,83,0.01
1540,0.47826087,84,0.01
1541,0.52173913,85,0.01
1542,0.52173913,86,0.01
1543,0.52173913,87,0.01
1544,0.56521739,88,0.01
1545,0.56521739,89,0.01
1546,0.56521739,90,0.01
1547,0.08695652,0,0.02
1548,0.08695652,1,0.02
1549,0.08695652,2,0.02
1550,0.08695652,3,0.02
1551,0.08695652,4,0.02
1552,0.08695652,5,0.02
1553,0.08695652,6,0.02
1554,0.08695652,7,0.02
1555,0.08695652,8,0.02
1556,0.08695652,9,0.02
1557,0.08695652,10,0.02
1558,0.08695652,11,0.02
1559,0.08695652,12,0.02
1560,0.08695652,13,0.02
1561,0.08695652,14,0.02
1562,0.08695652,15,0.02
1563,0.08695652,16,0.02
1564,0.08695652,17,0.02
1565,0.08695652,18,0.02
1566,0.08695652,19,0.02
1567,0.08695652,20,0.02
1568,0.08695652,21,0.02
1569,0.08695652,22,0.02
1570,0.08695652,23,0.02
1571,0.08695652,24,0.02
1572,0.08695652,25,0.02
1573,0.08695652,26,0.02
1574,0.08695652,27,0.02
1575,0.08695652,28,0.02
1576,0.08695652,29,0.02
1577,0.08695652,30,0.02
1578,0.08695652,31,0.02
1579,0.08695652,32,0.02
1580,0.08695652,33,0.02
1581,0.08695652,34,0.02
1582,0.08695652,35,0.02
1583,0.08695652,36,0.02
1584,0.08695652,37,0.02
1585,0.08695652,38,0.02
1586,0.08695652,39,0.02
1587,0.08695652,40,0.02
1588,0.08695652,41,0.02
1589,0.08695652,42,0.02
1590,0.08695652,43,0.02
1591,0.08695652,44,0.02
1592,0.08695652,45,0.02
1593,0.08695652,46,0.02
1594,0.08695652,47,0.02
1595,0.08695652,48,0.02
1596,0.13043478,49,0.02
1597,0.17391304,50,0.02
1598,0.17391304,51,0.02
1599,0.17391304,52,0.02
1600,0.17391304,53,0.02
1601,0.17391304,54,0.02
1602,0.17391304,55,0.02
1603,0.17391304,56,0.02
1604,0.17391304,57,0.02
1605,0.17391304,58,0.02
1606,0.17391304,59,0.02
1607,0.17391304,60,0.02
1608,0.17391304,61,0.02
1609,0.17391304,62,0.02
1610,0.17391304,63,0.02
1611,0.17391304,64,0.02
1612,0.2173913,65,0.02
1613,0.2173913,66,0.02
1614,0.26086957,67,0.02
1615,0.26086957,68,0.02
1616,0.26086957,69,0.02
1617,0.30434783,70,0.02
1618,0.30434783,71,0.02
1619,0.30434783,72,0.02
1620,0.34782609,73,0.02
1621,0.34782609,74,0.02
1622,0.34782609,75,0.02
1623,0.39130435,76,0.02
1624,0.39130435,77,0.02
1625,0.39130435,78,0.02
1626,0.39130435,79,0.02
1627,0.47826087,80,0.02
1628,0.47826087,81,0.02
1629,0.47826087,82,0.02
1630,0.52173913,83,0.02
1631,0.52173913,84,0.02
1632,0.52173913,85,0.02
1633,0.56521739,86,0.02
1634,0.56521739,87,0.02
1635,0.56521739,88,0.02
1636,0.60869565,89,0.02
1637,0.60869565,90,0.02
1638,0.17391304,0,0.03
1639,0.17391304,1,0.03
1640,0.17391304,2,0.03
1641,0.17391304,3,0.03
1642,0.17391304,4,0.03
1643,0.17391304,5,0.03
1644,0.17391304,6,0.03
1645,0.17391304,7,0.03
1646,0.17391304,8,0.03
1647,0.17391304,9,0.03
1648,0.17391304,10,0.03
1649,0.17391304,11,0.03
1650,0.17391304,12,0.03
1651,0.17391304,13,0.03
1652,0.17391304,14,0.03
1653,0.17391304,15,0.03
1654,0.17391304,16,0.03
1655,0.17391304,17,0.03
1656,0.17391304,18,0.03
1657,0.17391304,19,0.03
1658,0.17391304,20,0.03
1659,0.17391304,21,0.03
1660,0.17391304,22,0.03
1661,0.17391304,23,0.03
1662,0.17391304,24,0.03
1663,0.17391304,25,0.03
1664,0.17391304,26,0.03
1665,0.17391304,27,0.03
1666,0.17391304,28,0.03
1667,0.17391304,29,0.03
1668,0.17391304,30,0.03
1669,0.17391304,31,0.03
1670,0.17391304,32,0.03
1671,0.17391304,33,0.03
1672,0.17391304,34,0.03
1673,0.17391304,35,0.03
1674,0.17391304,36,0.03
1675,0.17391304,37,0.03
1676,0.17391304,38,0.03
1677,0.17391304,39,0.03
1678,0.17391304,40,0.03
1679,0.17391304,41,0.03
1680,0.17391304,42,0.03
1681,0.17391304,43,0.03
1682,0.17391304,44,0.03
1683,0.17391304,45,0.03
1684,0.17391304,46,0.03
1685,0.17391304,47,0.03
1686,0.17391304,48,0.03
1687,0.17391304,49,0.03
1688,0.17391304,50,0.03
1689,0.2173913,51,0.03
1690,0.2173913,52,0.03
1691,0.2173913,53,0.03
1692,0.2173913,54,0.03
1693,0.2173913,55,0.03
1694,0.2173913,56,0.03
1695,0.2173913,57,0.03
1696,0.2173913,58,0.03
1697,0.2173913,59,0.03
1698,0.2173913,60,0.03
1699,0.2173913,61,0.03
1700,0.2173913,62,0.03
1701,0.26086957,63,0.03
1702,0.30434783,64,0.03
1703,0.34782609,65,0.03
1704,0.34782609,66,0.03
1705,0.34782609,67,0.03
1706,0.34782609,68,0.03
1707,0.34782609,69,0.03
1708,0.34782609,70,0.03
1709,0.34782609,71,0.03
1710,0.34782609,72,0.03
1711,0.34782609,73,0.03
1712,0.34782609,74,0.03
1713,0.39130435,75,0.03
1714,0.47826087,76,0.03
1715,0.47826087,77,0.03
1716,0.47826087,78,0.03
1717,0.47826087,79,0.03
1718,0.47826087,80,0.03
1719,0.47826087,81,0.03
1720,0.47826087,82,0.03
1721,0.47826087,83,0.03
1722,0.47826087,84,0.03
1723,0.47826087,85,0.03
1724,0.56521739,86,0.03
1725,0.60869565,87,0.03
1726,0.65217391,88,0.03
1727,0.65217391,89,0.03
1728,0.65217391,90,0.03
1729,0.2173913,0,0.04
1730,0.2173913,1,0.04
1731,0.2173913,2,0.04
1732,0.2173913,3,0.04
1733,0.2173913,4,0.04
1734,0.2173913,5,0.04
1735,0.2173913,6,0.04
1736,0.2173913,7,0.04
1737,0.2173913,8,0.04
1738,0.2173913,9,0.04
1739,0.2173913,10,0.04
1740,0.2173913,11,0.04
1741,0.2173913,12,0.04
1742,0.2173913,13,0.04
1743,0.2173913,14,0.04
1744,0.2173913,15,0.04
1745,0.2173913,16,0.04
1746,0.2173913,17,0.04
1747,0.2173913,18,0.04
1748,0.2173913,19,0.04
1749,0.2173913,20,0.04
1750,0.2173913,21,0.04
1751,0.2173913,22,0.04
1752,0.2173913,23,0.04
1753,0.2173913,24,0.04
1754,0.2173913,25,0.04
1755,0.2173913,26,0.04
1756,0.2173913,27,0.04
1757,0.2173913,28,0.04
1758,0.2173913,29,0.04
1759,0.2173913,30,0.04
1760,0.2173913,31,0.04
1761,0.2173913,32,0.04
1762,0.2173913,33,0.04
1763,0.2173913,34,0.04
1764,0.2173913,35,0.04
1765,0.2173913,36,0.04
1766,0.2173913,37,0.04
1767,0.2173913,38,0.04
1768,0.2173913,39,0.04
1769,0.2173913,40,0.04
1770,0.2173913,41,0.04
1771,0.2173913,42,0.04
1772,0.2173913,43,0.04
1773,0.2173913,44,0.04
1774,0.2173913,45,0.04
1775,0.2173913,46,0.04
1776,0.2173913,47,0.04
1777,0.2173913,48,0.04
1778,0.2173913,49,0.04
1779,0.2173913,50,0.04
1780,0.2173913,51,0.04
1781,0.2173913,52,0.04
1782,0.2173913,53,0.04
1783,0.2173913,54,0.04
1784,0.2173913,55,0.04
1785,0.2173913,56,0.04
1786,0.2173913,57,0.04
1787,0.2173913,58,0.04
1788,0.2173913,59,0.04
1789,0.2173913,60,0.04
1790,0.2173913,61,0.04
1791,0.2173913,62,0.04
1792,0.2173913,63,0.04
1793,0.2173913,64,0.04
1794,0.30434783,65,0.04
1795,0.30434783,66,0.04
1796,0.30434783,67,0.04
1797,0.30434783,68,0.04
1798,0.30434783,69,0.04
1799,0.30434783,70,0.04
1800,0.34782609,71,0.04
1801,0.39130435,72,0.04
1802,0.43478261,73,0.04
1803,0.43478261,74,0.04
1804,0.43478261,75,0.04
1805,0.43478261,76,0.04
1806,0.47826087,77,0.04
1807,0.47826087,78,0.04
1808,0.52173913,79,0.04
1809,0.52173913,80,0.04
1810,0.52173913,81,0.04
1811,0.52173913,82,0.04
1812,0.56521739,83,0.04
1813,0.56521739,84,0.04
1814,0.60869565,85,0.04
1815,0.65217391,86,0.04
1816,0.65217391,87,0.04
1817,0.65217391,88,0.04
1818,0.69565217,89,0.04
1819,0.69565217,90,0.04
1820,0.30434783,0,0.05
1821,0.30434783,1,0.05
1822,0.30434783,2,0.05
1823,0.30434783,3,0.05
1824,0.30434783,4,0.05
1825,0.30434783,5,0.05
1826,0.30434783,6,0.05
1827,0.30434783,7,0.05
1828,0.30434783,8,0.05
1829,0.30434783,9,0.05
1830,0.30434783,10,0.05
1831,0.30434783,11,0.05
1832,0.30434783,12,0.05
1833,0.30434783,13,0.05
1834,0.30434783,14,0.05
1835,0.30434783,15,0.05
1836,0.30434783,16,0.05
1837,0.30434783,17,0.05
1838,0.30434783,18,0.05
1839,0.30434783,19,0.05
1840,0.30434783,20,0.05
1841,0.30434783,21,0.05
1842,0.30434783,22,0.05
1843,0.30434783,23,0.05
1844,0.30434783,24,0.05
1845,0.30434783,25,0.05
1846,0.30434783,26,0.05
1847,0.30434783,27,0.05
1848,0.30434783,28,0.05
1849,0.30434783,29,0.05
1850,0.30434783,30,0.05
1851,0.30434783,31,0.05
1852,0.30434783,32,0.05
1853,0.30434783,33,0.05
1854,0.30434783,34,0.05
1855,0.30434783,35,0.05
1856,0.30434783,36,0.05
1857,0.30434783,37,0.05
1858,0.30434783,38,0.05
