,Hoy,SD_Angle,SD_Position
220,517.0,26.0,0.12
221,518.0,90.0,0.09
222,519.0,37.0,-0.1
223,520.0,61.0,0.12
224,521.0,45.0,-0.11
225,522.0,0.0,-0.14
226,536.0,11.0,0.07
227,537.0,35.0,0.1
228,538.0,0.0,-0.11
229,539.0,42.0,-0.11
230,540.0,29.0,0.14
231,541.0,28.0,0.1
232,542.0,71.0,0.11
233,543.0,84.0,-0.07
234,544.0,29.0,-0.14
235,545.0,27.0,0.14
236,546.0,0.0,-0.14
237,560.0,26.0,-0.11
238,561.0,57.0,0.12
239,562.0,40.0,-0.08
240,563.0,61.0,-0.09
241,564.0,30.0,-0.07
242,565.0,53.0,0.11
243,566.0,24.0,0.09
244,567.0,12.0,0.12
245,568.0,24.0,0.1
246,569.0,78.0,-0.12
247,570.0,0.0,0.14
248,584.0,16.0,0.14
249,585.0,86.0,0.03
250,586.0,29.0,-0.13
251,587.0,37.0,-0.11
252,588.0,81.0,-0.1
253,589.0,23.0,-0.13
254,590.0,11.0,-0.14
255,591.0,23.0,0.11
256,592.0,56.0,-0.06
257,593.0,0.0,0.04
258,594.0,0.0,0.05
259,608.0,50.0,0.13
260,609.0,65.0,0.1
261,610.0,66.0,0.03
262,611.0,24.0,-0.05
263,612.0,61.0,0.14
264,613.0,63.0,-0.1
265,614.0,37.0,-0.08
266,615.0,74.0,0.1
267,616.0,39.0,-0.06
268,617.0,74.0,0.01
269,618.0,0.0,0.11
270,632.0,20.0,0.1
271,633.0,17.0,-0.07
272,634.0,59.0,0.11
273,635.0,66.0,0.13
274,636.0,79.0,0.12
275,637.0,9.0,-0.11
276,638.0,59.0,0.12
277,639.0,29.0,0.1
278,640.0,30.0,0.14
279,641.0,54.0,-0.06
280,642.0,0.0,0.1
281,656.0,52.0,-0.07
282,657.0,55.0,0.08
283,658.0,25.0,-0.09
284,659.0,85.0,-0.06
285,660.0,23.0,-0.12
286,661.0,46.0,-0.11
287,662.0,42.0,-0.06
288,663.0,23.0,-0.08
289,664.0,86.0,-0.1
290,665.0,47.0,-0.08
291,666.0,5.0,0.08
292,680.0,5.0,-0.12
293,681.0,87.0,-0.06
294,682.0,74.0,0.09
295,683.0,6.0,-0.07
296,684.0,24.0,-0.14
297,685.0,77.0,-0.1
298,686.0,7.0,0.03
299,687.0,48.0,0.09
300,688.0,24.0,0.12
301,689.0,79.0,-0.13
302,690.0,16.0,0.02
303,704.0,46.0,-0.06
304,705.0,59.0,-0.08
305,706.0,63.0,-0.08
306,707.0,83.0,0.08
307,708.0,64.0,0.12
308,709.0,90.0,0.03
309,710.0,39.0,-0.06
310,711.0,85.0,0.01
311,712.0,83.0,-0.12
312,713.0,12.0,0.11
313,714.0,0.0,0.11
314,728.0,9.0,-0.1
315,729.0,64.0,0.11
316,730.0,86.0,-0.1
317,731.0,10.0,-0.12
318,732.0,19.0,0.09
319,733.0,55.0,-0.08
320,734.0,73.0,0.02
321,735.0,23.0,0.12
322,736.0,59.0,-0.09
323,737.0,3.0,-0.06
324,738.0,10.0,0.06
325,752.0,83.0,0.12
326,753.0,44.0,0.12
327,754.0,24.0,-0.08
328,755.0,52.0,0.1
329,756.0,11.0,0.05
330,757.0,40.0,-0.07
331,758.0,11.0,0.09
332,759.0,51.0,-0.13
333,760.0,23.0,0.13
334,761.0,57.0,0.11
335,762.0,1.0,-0.14
336,776.0,46.0,-0.1
337,777.0,16.0,0.1
338,778.0,44.0,0.09
339,779.0,74.0,-0.12
340,780.0,63.0,-0.11
341,781.0,26.0,0.1
342,782.0,32.0,0.11
343,783.0,23.0,-0.09
344,784.0,0.0,0.13
345,785.0,0.0,0.09
346,786.0,1.0,0.04
347,800.0,89.0,0.02
348,801.0,13.0,-0.07
349,802.0,27.0,-0.08
350,803.0,0.0,-0.14
351,804.0,30.0,-0.1
352,805.0,70.0,-0.09
353,806.0,10.0,0.1
354,807.0,19.0,0.14
355,808.0,1.0,-0.1
356,809.0,81.0,-0.06
357,810.0,2.0,0.07
358,824.0,0.0,-0.12
359,825.0,41.0,-0.07
360,826.0,44.0,0.09
361,827.0,40.0,-0.12
362,828.0,72.0,-0.12
363,829.0,29.0,-0.07
364,830.0,67.0,-0.05
365,831.0,11.0,0.12
366,832.0,74.0,0.12
367,833.0,16.0,-0.06
368,834.0,0.0,-0.01
369,848.0,88.0,0.06
370,849.0,40.0,0.09
371,850.0,66.0,-0.08
372,851.0,90.0,0.06
373,852.0,70.0,0.12
374,853.0,4.0,-0.12
375,854.0,40.0,-0.14
376,855.0,0.0,-0.1
377,856.0,60.0,0.11
378,857.0,90.0,-0.02
379,858.0,6.0,0.11
380,872.0,82.0,0.02
381,873.0,55.0,-0.12
382,874.0,90.0,-0.02
383,875.0,17.0,-0.11
384,876.0,3.0,-0.05
385,877.0,49.0,0.13
386,878.0,77.0,0.08
387,879.0,41.0,-0.12
388,880.0,57.0,-0.05
389,881.0,32.0,-0.13
390,882.0,0.0,0.14
391,896.0,49.0,-0.12
392,897.0,3.0,0.12
393,898.0,75.0,0.08
394,899.0,70.0,0.1
395,900.0,8.0,0.13
396,901.0,86.0,0.02
397,902.0,86.0,-0.14
398,903.0,59.0,-0.08
399,904.0,31.0,-0.13
400,905.0,5.0,0.11
401,906.0,0.0,0.07
402,920.0,39.0,0.13
403,921.0,53.0,0.09
404,922.0,35.0,0.1
405,923.0,81.0,0.09
406,924.0,80.0,0.05
407,925.0,20.0,-0.06
408,926.0,88.0,0.09
409,927.0,44.0,-0.09
410,928.0,66.0,-0.13
411,929.0,67.0,-0.01
412,930.0,0.0,0.05
413,944.0,58.0,0.13
414,945.0,85.0,0.02
415,946.0,43.0,0.12
416,947.0,90.0,0.02
417,948.0,4.0,0.13
418,949.0,42.0,-0.04
419,950.0,5.0,-0.1
420,951.0,35.0,-0.11
421,952.0,70.0,-0.06
422,953.0,55.0,0.0
423,954.0,3.0,-0.14
424,967.0,0.0,0.08
425,968.0,74.0,0.07
426,969.0,0.0,0.11
427,970.0,58.0,-0.14
428,971.0,11.0,0.08
429,972.0,51.0,0.1
430,973.0,51.0,0.12
431,974.0,74.0,0.1
432,975.0,65.0,-0.07
433,976.0,59.0,-0.11
434,977.0,36.0,-0.06
435,978.0,0.0,-0.14
436,991.0,0.0,-0.02
437,992.0,23.0,-0.11
438,993.0,27.0,0.1
439,994.0,9.0,-0.1
440,995.0,53.0,0.11
441,996.0,54.0,0.07
442,997.0,0.0,-0.08
443,998.0,59.0,-0.08
444,999.0,85.0,-0.05
445,1000.0,87.0,0.11
446,1001.0,4.0,0.11
447,1002.0,0.0,0.11
448,1015.0,0.0,0.09
449,1016.0,23.0,0.1
450,1017.0,54.0,-0.13
451,1018.0,70.0,-0.07
452,1019.0,74.0,-0.01
453,1020.0,70.0,0.11
454,1021.0,60.0,0.09
455,1022.0,68.0,0.09
456,1023.0,63.0,0.12
457,1024.0,38.0,-0.11
458,1025.0,34.0,-0.08
459,1026.0,3.0,-0.04
460,1039.0,0.0,-0.08
461,1040.0,24.0,-0.09
462,1041.0,53.0,-0.08
463,1042.0,57.0,-0.14
464,1043.0,25.0,-0.09
465,1044.0,72.0,-0.05
466,1045.0,81.0,-0.09
467,1046.0,21.0,-0.06
468,1047.0,10.0,-0.11
469,1048.0,73.0,-0.09
470,1049.0,90.0,0.09
471,1050.0,5.0,-0.12
472,1063.0,7.0,0.01
473,1064.0,69.0,0.09
474,1065.0,26.0,0.11
475,1066.0,63.0,0.11
476,1067.0,57.0,0.13
477,1068.0,2.0,-0.1
478,1069.0,84.0,0.08
479,1070.0,42.0,0.14
480,1071.0,18.0,-0.07
481,1072.0,39.0,0.11
482,1073.0,64.0,0.12
483,1074.0,2.0,-0.02
484,1087.0,5.0,-0.13
485,1088.0,0.0,-0.02
486,1089.0,80.0,0.08
487,1090.0,87.0,0.02
488,1091.0,40.0,-0.06
489,1092.0,38.0,-0.1
490,1093.0,88.0,0.09
491,1094.0,4.0,0.11
492,1095.0,90.0,-0.07
493,1096.0,11.0,-0.07
494,1097.0,48.0,-0.06
495,1098.0,0.0,-0.01
496,1111.0,21.0,0.0
497,1112.0,89.0,0.12
498,1113.0,35.0,-0.08
499,1114.0,26.0,0.06
500,1115.0,53.0,-0.08
501,1116.0,15.0,-0.09
502,1117.0,31.0,-0.11
503,1118.0,90.0,-0.05
504,1119.0,8.0,-0.11
505,1120.0,69.0,-0.11
506,1121.0,41.0,0.02
507,1122.0,0.0,0.12
508,1135.0,0.0,0.14
509,1136.0,33.0,0.09
510,1137.0,39.0,0.09
511,1138.0,30.0,0.1
512,1139.0,84.0,0.03
513,1140.0,44.0,-0.06
514,1141.0,47.0,0.12
515,1142.0,45.0,-0.1
516,1143.0,79.0,0.09
517,1144.0,35.0,-0.1
518,1145.0,4.0,-0.14
519,1146.0,4.0,0.1
520,1159.0,0.0,-0.06
521,1160.0,73.0,0.09
522,1161.0,86.0,0.04
523,1162.0,83.0,-0.09
524,1163.0,65.0,0.14
525,1164.0,21.0,0.1
526,1165.0,49.0,0.07
527,1166.0,86.0,0.09
528,1167.0,59.0,-0.06
529,1168.0,33.0,-0.06
530,1169.0,33.0,-0.09
531,1170.0,0.0,0.04
532,1183.0,4.0,0.1
533,1184.0,29.0,0.1
534,1185.0,15.0,-0.07
535,1186.0,49.0,-0.09
536,1187.0,60.0,-0.07
537,1188.0,88.0,0.04
538,1189.0,62.0,-0.08
539,1190.0,87.0,-0.07
540,1191.0,47.0,-0.1
541,1192.0,32.0,-0.08
542,1193.0,44.0,-0.03
543,1194.0,10.0,0.11
544,1207.0,0.0,0.09
545,1208.0,86.0,-0.12
546,1209.0,48.0,-0.12
547,1210.0,85.0,-0.04
548,1211.0,47.0,-0.11
549,1212.0,5.0,0.12
550,1213.0,2.0,0.14
551,1214.0,39.0,-0.07
552,1215.0,19.0,0.12
553,1216.0,37.0,-0.05
554,1217.0,24.0,-0.07
555,1218.0,0.0,-0.11
556,1231.0,28.0,0.08
557,1232.0,56.0,-0.13
558,1233.0,21.0,-0.08
559,1234.0,5.0,0.13
560,1235.0,56.0,-0.05
561,1236.0,78.0,0.14
562,1237.0,53.0,0.11
563,1238.0,20.0,-0.05
564,1239.0,33.0,0.12
565,1240.0,42.0,-0.11
566,1241.0,68.0,-0.11
567,1242.0,24.0,-0.13
568,1255.0,0.0,-0.09
569,1256.0,0.0,0.03
570,1257.0,26.0,0.09
571,1258.0,43.0,-0.08
572,1259.0,53.0,-0.06
573,1260.0,0.0,-0.14
574,1261.0,0.0,0.08
575,1262.0,72.0,-0.07
576,1263.0,67.0,-0.13
577,1264.0,74.0,-0.06
578,1265.0,85.0,-0.0
579,1266.0,4.0,-0.12
580,1279.0,11.0,0.13
581,1280.0,75.0,0.11
582,1281.0,0.0,-0.14
583,1282.0,60.0,-0.07
584,1283.0,21.0,-0.09
585,1284.0,9.0,0.1
586,1285.0,64.0,0.13
587,1286.0,82.0,0.05
588,1287.0,78.0,0.03
589,1288.0,9.0,-0.08
590,1289.0,3.0,0.01
591,1290.0,10.0,-0.14
592,1303.0,8.0,-0.14
593,1304.0,0.0,-0.02
594,1305.0,39.0,-0.1
595,1306.0,82.0,0.08
596,1307.0,66.0,0.14
597,1308.0,84.0,-0.06
598,1309.0,36.0,-0.07
599,1310.0,54.0,-0.1
600,1311.0,47.0,0.1
601,1312.0,90.0,0.1
602,1313.0,88.0,-0.12
603,1314.0,0.0,-0.1
604,1327.0,11.0,0.0
605,1328.0,41.0,0.08
606,1329.0,50.0,-0.14
607,1330.0,20.0,0.13
608,1331.0,37.0,-0.14
609,1332.0,22.0,-0.08
610,1333.0,83.0,-0.01
611,1334.0,7.0,0.11
612,1335.0,88.0,0.11
613,1336.0,85.0,-0.13
614,1337.0,65.0,0.09
615,1338.0,1.0,0.14
616,1351.0,0.0,-0.04
617,1352.0,14.0,0.11
618,1353.0,85.0,0.13
619,1354.0,4.0,-0.13
620,1355.0,67.0,-0.11
621,1356.0,42.0,0.1
622,1357.0,19.0,-0.09
623,1358.0,61.0,-0.13
624,1359.0,9.0,0.13
625,1360.0,80.0,-0.0
626,1361.0,86.0,0.09
627,1362.0,10.0,0.04
628,1375.0,0.0,0.07
629,1376.0,90.0,-0.09
630,1377.0,38.0,0.09
631,1378.0,3.0,0.06
632,1379.0,87.0,0.13
633,1380.0,29.0,0.07
634,1381.0,40.0,0.14
635,1382.0,51.0,0.08
636,1383.0,9.0,-0.1
637,1384.0,45.0,0.08
638,1385.0,34.0,0.09
639,1386.0,4.0,-0.02
640,1399.0,28.0,-0.08
641,1400.0,39.0,-0.08
642,1401.0,16.0,0.1
643,1402.0,34.0,0.1
644,1403.0,61.0,-0.06
645,1404.0,24.0,-0.1
646,1405.0,30.0,-0.1
647,1406.0,40.0,0.12
648,1407.0,81.0,-0.11
649,1408.0,41.0,-0.08
650,1409.0,55.0,-0.13
651,1410.0,1.0,0.12
652,1423.0,45.0,-0.1
653,1424.0,66.0,-0.13
654,1425.0,13.0,-0.14
655,1426.0,66.0,0.12
656,1427.0,39.0,0.1
657,1428.0,51.0,-0.12
658,1429.0,23.0,-0.14
659,1430.0,7.0,0.14
660,1431.0,10.0,0.11
661,1432.0,70.0,-0.09
662,1433.0,74.0,-0.12
663,1434.0,0.0,-0.14
664,1447.0,0.0,0.05
665,1448.0,85.0,-0.08
666,1449.0,14.0,0.09
667,1450.0,50.0,0.12
668,1451.0,53.0,-0.08
669,1452.0,12.0,-0.12
670,1453.0,85.0,0.07
671,1454.0,17.0,0.07
672,1455.0,72.0,-0.1
673,1456.0,23.0,0.11
674,1457.0,82.0,0.13
675,1458.0,12.0,0.02
676,1471.0,0.0,0.08
677,1472.0,75.0,-0.08
678,1473.0,63.0,-0.08
679,1474.0,59.0,0.14
680,1475.0,73.0,-0.09
681,1476.0,2.0,0.12
682,1477.0,25.0,-0.08
683,1478.0,55.0,0.12
684,1479.0,53.0,0.07
685,1480.0,0.0,-0.02
686,1481.0,11.0,-0.12
687,1482.0,0.0,0.01
688,1495.0,9.0,0.12
689,1496.0,9.0,-0.12
690,1497.0,30.0,0.12
691,1498.0,8.0,0.07
692,1499.0,86.0,0.1
693,1500.0,39.0,0.09
694,1501.0,82.0,0.08
695,1502.0,77.0,0.13
696,1503.0,23.0,0.14
697,1504.0,90.0,-0.06
698,1505.0,23.0,0.09
699,1506.0,0.0,-0.05
700,1519.0,0.0,0.14
701,1520.0,48.0,0.11
702,1521.0,66.0,0.14
703,1522.0,49.0,0.1
704,1523.0,0.0,0.08
705,1524.0,25.0,0.06
706,1525.0,1.0,0.11
707,1526.0,20.0,0.1
708,1527.0,31.0,-0.09
709,1528.0,76.0,-0.12
710,1529.0,0.0,0.14
711,1530.0,12.0,-0.06
712,1543.0,0.0,-0.09
713,1544.0,85.0,0.08
714,1545.0,0.0,0.14
715,1546.0,69.0,0.13
716,1547.0,20.0,-0.08
717,1548.0,0.0,-0.09
718,1549.0,62.0,-0.07
719,1550.0,31.0,-0.12
720,1551.0,86.0,-0.04
721,1552.0,34.0,-0.1
722,1553.0,16.0,-0.14
723,1554.0,0.0,-0.14
724,1567.0,0.0,-0.05
725,1568.0,52.0,-0.07
726,1569.0,11.0,-0.14
727,1570.0,53.0,0.14
728,1571.0,29.0,-0.07
729,1572.0,0.0,0.14
730,1573.0,50.0,-0.13
731,1574.0,35.0,-0.06
732,1575.0,43.0,-0.08
733,1576.0,89.0,0.11
734,1577.0,0.0,-0.04
735,1578.0,4.0,0.11
736,1591.0,0.0,0.14
737,1592.0,0.0,0.04
738,1593.0,67.0,-0.08
739,1594.0,3.0,-0.13
740,1595.0,6.0,-0.11
741,1596.0,41.0,-0.12
742,1597.0,49.0,-0.08
743,1598.0,49.0,0.11
744,1599.0,0.0,0.08
745,1600.0,29.0,0.08
746,1601.0,0.0,0.07
747,1602.0,0.0,-0.02
748,1615.0,0.0,0.09
749,1616.0,0.0,-0.14
750,1617.0,49.0,-0.09
751,1618.0,42.0,0.08
752,1619.0,49.0,-0.14
753,1620.0,18.0,-0.07
754,1621.0,78.0,-0.1
755,1622.0,22.0,0.12
756,1623.0,24.0,-0.08
757,1624.0,0.0,0.0
758,1625.0,6.0,-0.08
759,1626.0,11.0,0.03
760,1639.0,0.0,-0.06
761,1640.0,0.0,-0.06
762,1641.0,82.0,-0.07
763,1642.0,56.0,0.07
764,1643.0,13.0,-0.08
765,1644.0,41.0,0.11
766,1645.0,62.0,0.07
767,1646.0,66.0,0.08
768,1647.0,21.0,0.07
769,1648.0,90.0,-0.01
770,1649.0,5.0,-0.04
771,1650.0,0.0,0.05
772,1663.0,13.0,-0.1
773,1664.0,4.0,-0.1
774,1665.0,90.0,-0.11
775,1666.0,74.0,0.12
776,1667.0,54.0,-0.12
777,1668.0,70.0,0.13
778,1669.0,64.0,-0.06
779,1670.0,0.0,-0.11
780,1671.0,4.0,0.14
781,1672.0,0.0,0.11
782,1673.0,0.0,0.14
783,1674.0,12.0,0.0
784,1687.0,1.0,-0.1
785,1688.0,25.0,-0.11
786,1689.0,81.0,-0.08
787,1690.0,76.0,-0.08
788,1691.0,25.0,-0.13
789,1692.0,89.0,-0.13
790,1693.0,9.0,-0.12
791,1694.0,35.0,0.11
792,1695.0,79.0,-0.07
793,1696.0,61.0,-0.11
794,1697.0,0.0,0.04
795,1698.0,21.0,0.14
796,1711.0,24.0,-0.14
797,1712.0,76.0,0.06
798,1713.0,0.0,0.06
799,1714.0,60.0,-0.04
800,1715.0,35.0,0.06
801,1716.0,36.0,0.07
802,1717.0,42.0,-0.11
803,1718.0,22.0,0.08
804,1719.0,0.0,0.13
805,1720.0,24.0,-0.06
806,1721.0,0.0,-0.04
807,1722.0,11.0,-0.14
808,1735.0,0.0,-0.14
809,1736.0,2.0,0.05
810,1737.0,48.0,0.14
811,1738.0,0.0,-0.07
812,1739.0,9.0,0.13
813,1740.0,40.0,-0.13
814,1741.0,9.0,-0.09
815,1742.0,14.0,0.05
816,1743.0,23.0,0.09
817,1744.0,0.0,-0.03
818,1745.0,0.0,-0.1
819,1746.0,0.0,0.07
820,1759.0,3.0,0.07
821,1760.0,48.0,-0.07
822,1761.0,35.0,-0.12
823,1762.0,48.0,-0.13
824,1763.0,5.0,-0.07
825,1764.0,86.0,-0.1
826,1765.0,36.0,-0.11
827,1766.0,61.0,-0.08
828,1767.0,46.0,0.1
829,1768.0,0.0,-0.09
830,1769.0,0.0,-0.12
831,1770.0,3.0,0.05
832,1783.0,7.0,0.06
833,1784.0,75.0,0.12
834,1785.0,13.0,-0.13
835,1786.0,1.0,-0.11
836,1787.0,55.0,0.09
837,1788.0,49.0,-0.1
838,1789.0,36.0,0.12
839,1790.0,29.0,-0.12
840,1791.0,18.0,-0.11
841,1792.0,39.0,-0.05
842,1793.0,0.0,0.05
843,1794.0,13.0,0.02
844,1807.0,1.0,-0.03
845,1808.0,31.0,-0.08
846,1809.0,19.0,-0.06
847,1810.0,40.0,0.09
848,1811.0,30.0,0.12
849,1812.0,52.0,0.14
850,1813.0,75.0,-0.09
851,1814.0,73.0,0.06
852,1815.0,78.0,-0.08
853,1816.0,20.0,-0.14
854,1817.0,13.0,-0.13
855,1818.0,0.0,-0.02
856,1831.0,10.0,-0.07
857,1832.0,39.0,-0.12
858,1833.0,12.0,-0.09
859,1834.0,53.0,0.08
860,1835.0,74.0,0.06
861,1836.0,83.0,-0.1
862,1837.0,4.0,0.12
863,1838.0,67.0,-0.08
864,1839.0,10.0,-0.06
865,1840.0,33.0,-0.08
866,1841.0,0.0,-0.12
867,1842.0,0.0,-0.1
868,1855.0,55.0,-0.07
869,1856.0,80.0,-0.1
870,1857.0,28.0,0.1
871,1858.0,83.0,0.04
872,1859.0,82.0,0.03
873,1860.0,63.0,0.13
874,1861.0,40.0,-0.08
875,1862.0,88.0,0.13
876,1863.0,55.0,-0.14
877,1864.0,0.0,0.05
878,1865.0,14.0,0.1
879,1866.0,0.0,-0.01
880,1879.0,35.0,-0.1
881,1880.0,66.0,0.13
882,1881.0,11.0,-0.08
883,1882.0,8.0,0.08
884,1883.0,87.0,-0.08
885,1884.0,86.0,0.1
886,1885.0,20.0,-0.09
887,1886.0,40.0,-0.08
888,1887.0,35.0,-0.1
889,1888.0,68.0,0.13
890,1889.0,0.0,0.07
891,1890.0,5.0,0.03
892,1903.0,45.0,-0.08
893,1904.0,55.0,-0.05
894,1905.0,43.0,0.14
895,1906.0,61.0,-0.14
896,1907.0,25.0,-0.09
897,1908.0,11.0,0.08
898,1909.0,30.0,-0.12
899,1910.0,15.0,0.14
900,1911.0,0.0,0.14
901,1912.0,17.0,-0.07
902,1913.0,1.0,0.02
903,1914.0,12.0,0.14
904,1927.0,35.0,-0.09
905,1928.0,8.0,-0.1
906,1929.0,88.0,-0.1
907,1930.0,64.0,-0.1
908,1931.0,1.0,0.1
909,1932.0,36.0,0.11
910,1933.0,90.0,-0.1
911,1934.0,13.0,-0.07
912,1935.0,51.0,-0.14
913,1936.0,29.0,-0.11
914,1937.0,0.0,0.13
915,1938.0,0.0,-0.03
916,1951.0,10.0,-0.07
917,1952.0,40.0,0.11
918,1953.0,17.0,-0.05
919,1954.0,89.0,-0.01
920,1955.0,35.0,-0.1
921,1956.0,15.0,0.11
922,1957.0,76.0,0.09
923,1958.0,7.0,0.1
924,1959.0,42.0,-0.08
925,1960.0,65.0,0.12
926,1961.0,12.0,0.04
